Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Note,Keys,ID,Longitude,Latitude,Match Score
APT Foundation Inc,Access and Treatment Services,,1 Long Wharf Drive,,,New Haven,CT,6511,(203)781-4600 Intake: (203)781-4357,,SAF/SA/DT/MM/BUM/BU/DSF/MPD/METH/OTP/CBT/DBT/SACA/TRC/TWFA/BIA/MOTI/ANG/MXM/RELP/SMPD/OP/OD/OMB/OIT/ORT/PVT/STAG/STMH/STDH/CARF/SF/MD/MC/SI/PI/FSA/SS/CO/GL/VET/CJ/SE/PW/WN/MN/HV/TRMA/XA/DV/TAY/CM/PEER/HEOH/NRT/NSC/STU/TCC/SSA/SMHD/CSAA/CMHA/ISC/BABA/DAUT/SHB/SHC/HIVT/STDT/TBS/DP/ACC/SSD/CCC/AOSS/EMP/DVFP/EIH/HAEC/TAEC/SAE/MHS/ACU/SHG/ICO/GCO/FCO/MCO/YAD/ADLT/FEM/MALE/AH/SP/,8735CT06511,-72.92897523051569,41.28859098595047,100.0
APT Foundation Inc,Women in Treatment,,1 Long Wharf Drive,,,New Haven,CT,6511,(203)781-4357,,SAF/SA/MM/DSF/MPD/METH/OTPA/OTP/CBT/SACA/TRC/TWFA/MOTI/ANG/RELP/SMPD/OP/OMB/OIT/CT/PVT/STAG/STMH/STDH/CARF/SF/MD/MC/SI/PI/FSA/SS/CO/GL/VET/AD/PW/WN/HV/TRMA/XA/DV/TAY/CM/PEER/HEOH/HS/TCC/BABA/DAUT/SHB/SHC/HIVT/STDT/TBS/DP/ACC/SSD/CCC/AOSS/EMP/DVFP/EIH/HAEC/TAEC/SAE/MHS/SHG/ICO/GCO/FCO/MCO/YAD/ADLT/FEM/MO/AH/SP/,8735CT06511,-72.92897523051569,41.28859098595047,100.0
CASA/MAAS,,,426 East Street,,,New Haven,CT,6511,(203)495-7710,,SAF/SA/MM/BUM/BU/MPD/NXN/METH/OTPA/OTP/CBT/SACA/TRC/REBT/TWFA/BIA/CMI/MOTI/ANG/RELP/SMPD/OP/OMB/OIT/ORT/PVT/STAG/STDH/CARF/SF/MD/FSA/CJ/WN/MN/TRMA/CM/PEER/HEOH/SSA/CSAA/CMHA/OPC/BABA/DAUT/SHB/SHC/HIVT/STDT/DP/ACC/SSD/AOSS/EIH/HAEC/TAEC/SAE/MHS/ACU/SHG/TGD/ICO/GCO/FCO/MCO/YAD/ADLT/FEM/MALE/BMO/SP/,9005CT06511,-72.90966952820763,41.31052051731876,100.0
Chemical Abuse Services Agency Inc,,,426 East Street,,,New Haven,CT,6511,(203)495-7710 Intake: (203)495-7710x114,,SAF/SA/DT/MM/METH/OTPA/OTP/CBT/SACA/TRC/REBT/TWFA/BIA/CMI/MOTI/ANG/MXM/CRV/RELP/SMPD/OP/OD/OMB/ODT/OIT/ORT/CT/PVT/STAG/STMH/STDH/CARF/SF/MD/SI/ATR/FSA/PA/CO/CJ/WN/MN/TRMA/XA/CM/PEER/HEOH/HS/STU/TCC/SSA/SMHD/CSAA/CMHA/OPC/ISC/BABA/DAUT/SHB/SHC/HIVT/STDT/TBS/DP/ACC/SSD/CCC/AOSS/EMP/DVFP/EIH/HAEC/TAEC/SAE/TA/MHS/ACU/SHG/ODTX/TGD/ICO/GCO/FCO/MCO/YAD/ADLT/FEM/MALE/MO/,9005CT06511,-72.90966952820763,41.31052051731876,100.0
New Era Rehabilitation Center Inc,,,311 East Street,,,New Haven,CT,6511,(203)562-2101 Intake: (203)372-3333,,SAF/SA/MM/MMW/BUM/BMW/RPN/BU/MPD/VTRL/METH/OTPA/OTP/CBT/DBT/SACA/TRC/REBT/TWFA/BIA/MOTI/ANG/MXM/RELP/SMPD/OP/OMB/OIT/ORT/PVT/STAG/STMH/STDH/CARF/SF/MD/SI/PI/ATR/SS/CO/WN/MN/TRMA/XA/CM/PEER/HEOH/STU/SSA/CSAA/CMHA/OPC/BABA/DAUT/SHB/SHC/TBS/DP/ACC/SSD/AOSS/EMP/EIH/HAEC/TAEC/SAE/MHS/TGD/ICO/GCO/FCO/MCO/YAD/ADLT/FEM/MALE/BMO/F66/SP/,5261CT06511,-72.9099717796361,41.30715124369931,100.0
South Central Rehabilitation Center,Methadone Program,,232 Cedar Street,,,New Haven,CT,6519,(203)503-3300,,SAF/SA/DT/MM/MMW/DM/BUM/BMW/DB/RPN/BU/DSF/ACM/MPD/NXN/VTRL/METH/OTP/CBT/SACA/TRC/REBT/TWFA/BIA/CMI/MOTI/ANG/RELP/SMPD/RES/OP/RD/OD/OMB/OIT/ORT/PVT/STAG/STMH/STDH/JC/SF/MD/SI/PI/FSA/SS/CO/HV/CM/PEER/HEOH/HS/NRT/NSC/STU/TCC/SSA/SMHD/CSAA/CMHA/OPC/ISC/BABA/DAUT/SHB/SHC/HIVT/STDT/TBS/DP/ACC/SSD/AOSS/DVFP/EIH/HAEC/TAEC/SAE/TA/MHS/SHG/ADTX/BDTX/ODTX/ICO/GCO/FCO/YAD/ADLT/FEM/MALE/SP/,5680CT06519,-72.93213386690822,41.299109561973744,100.0
Hartford Dispensary,New London Clinic,,931 Bank Street,,,New London,CT,6320,(860)447-2233,,SAF/SA/MM/METH/OTPA/OTP/CBT/SACA/MOTI/SMON/OP/OMB/PVT/STAG/STMH/STDH/CARF/SF/MD/PI/FSA/PW/HV/CM/PEER/HEOH/HS/STU/TCC/SSA/SMHD/CSAA/OPC/BABA/DAUT/SHB/SHC/HIVT/STDT/TBS/DP/SSD/AOSS/EMP/EIH/HAEC/TAEC/SAE/MHS/SHG/ICO/GCO/FCO/YAD/ADLT/FEM/MALE/MO/SP/,7127CT06320,-72.1107090320954,41.34630340679846,100.0
APT Foundation Inc,Orchard Hill Treatment Services,,352 State Street,,,North Haven,CT,6473,(203)781-4600 Intake: (203)781-4357,,SAF/SA/MM/DSF/MPD/METH/OTPA/OTP/CBT/SACA/TRC/TWFA/BIA/MOTI/ANG/RELP/SMPD/OP/OMB/OIT/CT/PVT/STAG/STMH/STDH/CARF/SF/MD/MC/SI/PI/FSA/SS/CO/GL/VET/CJ/PW/WN/MN/HV/TRMA/XA/DV/TAY/CM/PEER/HEOH/HS/NRT/BABA/DAUT/SHB/SHC/HIVT/STDT/TBS/DP/ACC/SSD/CCC/AOSS/EMP/DVFP/EIH/HAEC/TAEC/SAE/MHS/SHG/ICO/GCO/FCO/MCO/YAD/ADLT/FEM/MALE/MO/AH/SP/,0607CT06473,-72.88669674326077,41.36893701803361,100.0
Connecticut Counseling Centers Inc,Norwalk Methadone Program,,20 North Main Street,3rd Floor,,Norwalk,CT,6854,(203)838-6508x238 Intake: (203)838-6508,,MHSAF/SA/DT/MM/MMW/ACM/MPD/METH/OTP/CBT/DBT/SACA/TRC/REBT/BIA/MOTI/ANG/MXM/RELP/SMPD/OP/OD/OMB/OIT/ORT/PVT/STDH/CARF/SF/MD/FSA/SS/GL/PW/WN/MN/HV/TRMA/XA/DV/TAY/CM/PEER/HEOH/NRT/STU/TCC/SSA/SMHD/CSAA/CMHA/OPC/BABA/DAUT/SHB/SHC/HIVT/STDT/TBS/DP/ACC/SSD/AOSS/EIH/HAEC/TAEC/SAE/MHS/SHG/ICO/GCO/FCO/MCO/YAD/ADLT/FEM/MALE/F19/SP/,7368CT06854,-73.41890965133169,41.09960627535112,100.0
Connecticut Counseling Centers Inc,Norwalk Outpatient Treatment Program,,20 North Main Street,3rd Floor,,Norwalk,CT,6854,(203)838-6508x238 Intake: (203)838-6508,,MHSAF/SA/MM/METH/OTP/CBT/DBT/SACA/TRC/BIA/CMI/MOTI/ANG/MXM/RELP/SMPD/OP/OMB/OIT/ORT/PVT/STAG/STMH/STDH/CARF/SF/MD/PI/FSA/SS/CO/WN/MN/HV/TRMA/XA/DV/TAY/CM/PEER/HEOH/STU/TCC/SSA/SMHD/CSAA/CMHA/OPC/ISC/BABA/DAUT/SHB/SHC/HIVT/STDT/TBS/DP/ACC/SSD/AOSS/DVFP/EIH/HAEC/TAEC/SAE/MHS/SHG/ICO/GCO/FCO/MCO/YAD/ADLT/FEM/MALE/F19/SP/,7368CT06854,-73.41890965133169,41.09960627535112,100.0
Hartford Dispensary,Norwich Clinic,,772 West Thames Street,,,Norwich,CT,6360,(860)886-0446,,SAF/SA/MM/METH/OTPA/OTP/CBT/SACA/BIA/MOTI/RELP/SMON/OP/OMB/PVT/STAG/STMH/STDH/CARF/SF/MD/PI/MI/FSA/CO/PW/CM/PEER/HEOH/HS/STU/TCC/SSA/SMHD/CSAA/OPC/BABA/DAUT/SHB/SHC/HIVT/STDT/TBS/DP/SSD/AOSS/EMP/EIH/HAEC/TAEC/SAE/MHS/SHG/ICO/GCO/FCO/YAD/ADLT/FEM/MALE/MO/SP/,1726CT06360,-72.09823608961797,41.49697037949079,100.0
Community Health Resources,Putnam Center,,391 Pomfret Street,,,Putnam,CT,6260,(860)697-3345 Intake: (877)884-3571,,MHSAF/SA/MM/DSF/ACM/MPD/NXN/VTRL/METH/HH/OTP/CBT/DBT/SACA/TRC/REBT/TWFA/BIA/CMI/MOTI/ANG/MXM/RELP/SMON/RES/OP/RS/RL/OMB/OIT/ORT/PVT/STDH/JC/SF/MD/SI/PI/MI/FSA/CO/CJ/PW/WN/MN/HV/TRMA/CM/PEER/HEOH/HS/NRT/NSC/STU/TCC/SSA/SMHD/CSAA/CMHA/BABA/DAUT/DP/ACC/SSD/AOSS/HAEC/TAEC/SAE/TA/MHS/SHG/ADD/ICO/GCO/FCO/MCO/BC/YAD/ADLT/FEM/MALE/SP/,7000CT06260,-71.91776583526179,41.907821475485385,100.0
Main Street Clinic/Fac for the Care,Trt of Substance Abusive/Dep Persons,,117 Main Street,,,Stamford,CT,6901,(203)851-2077,,SAF/SA/DT/MM/MMW/DSF/ACM/MPD/NXN/VTRL/METH/OTPA/OTP/CBT/SACA/TRC/TWFA/BIA/CMI/MOTI/RELP/SMPD/OP/OD/OMB/OIT/ORT/PVT/STAG/STMH/STDH/CARF/SF/MD/SI/FSA/CO/GL/CJ/SE/PW/WN/MN/HV/TRMA/XA/DV/CM/PEER/HEOH/HS/STU/TCC/SSA/SMHD/CSAA/CMHA/OPC/ISC/BABA/DAUT/SHB/SHC/HIVT/STDT/TBS/DP/ACC/SSD/AOSS/EMP/DVFP/EIH/HAEC/TAEC/SAE/MHS/SHG/ODTX/ICO/GCO/FCO/MCO/YAD/ADLT/FEM/MALE/MO/SP/,7018CT06901,-73.54340156061599,41.05263180290045,100.0
Recovery Network of Programs Inc,Center for Human Services,,2 Research Drive,,,Stratford,CT,6615,(203)386-8802x134 Intakes: (203)386-8802x100 (203)386- 8802x124,,SAF/SA/MM/BUM/BU/METH/OTPA/OTP/CBT/DBT/SACA/TRC/TWFA/BIA/CMI/MOTI/ANG/MXM/RELP/SMPD/OP/OMB/PVT/STAG/STDH/CARF/SF/MD/PI/FSA/CO/PW/WN/MN/HV/TRMA/DV/TAY/CM/PEER/HEOH/HS/NRT/STU/TCC/SSA/SMHD/CSAA/OPC/BABA/DAUT/SHC/HIVT/TBS/DP/ACC/SSD/AOSS/EIH/HAEC/TAEC/SAE/TA/MHS/ACU/SHG/TGD/ICO/GCO/FCO/MCO/YAD/ADLT/FEM/MALE/BMO/AH/SP/,4601CT06615,-73.15530338005874,41.172583895350115,100.0
Connecticut Counseling Centers Inc,Methadone Maintenance/Treatment,,4 Midland Road,,,Waterbury,CT,6705,(203)755-8874,,SAF/SA/DT/MM/MMW/DM/DSF/MPD/METH/OTPA/OTP/DBT/SACA/TRC/REBT/CMI/MOTI/ANG/MXM/RELP/SMON/OP/OD/OMB/OIT/ORT/CT/PVT/STAG/STMH/CARF/SF/MD/FSA/CO/GL/VET/ADM/MF/CJ/SE/PW/WN/MN/HV/TRMA/XA/DV/TAY/HEOH/NRT/NSC/SSA/SMHD/CSAA/CMHA/BABA/DAUT/SHB/SHC/HIVT/TBS/DP/ACC/SSD/AOSS/EMP/DVFP/EIH/HAEC/TAEC/SAE/TA/MHS/SHG/ODTX/ICO/GCO/FCO/MCO/YAD/ADLT/FEM/MALE/MO/AH/SP/,7441CT06705,-72.98795386859507,41.54500428737635,100.0
Connecticut Counseling Centers Inc,Waterbury Methadone Program Detox,,4 Midland Road,,,Waterbury,CT,6705,(203)755-8874,,SAF/SA/DT/MM/DM/METH/OTPA/OTP/DBT/SACA/TRC/REBT/CMI/MOTI/ANG/MXM/RELP/SMON/OP/OD/OMB/OIT/ORT/CT/PVT/STAG/STMH/CARF/SF/MD/FSA/CO/GL/VET/ADM/MF/SE/PW/WN/MN/HV/TRMA/XA/DV/TAY/HEOH/STU/SSA/SMHD/CSAA/CMHA/OPC/ISC/BABA/DAUT/SHB/SHC/HIVT/TBS/DP/ACC/EIH/HAEC/TAEC/SAE/SHG/ODTX/ICO/GCO/FCO/MCO/YAD/ADLT/FEM/MALE/MO/SP/,7441CT06705,-72.98795386859507,41.54500428737635,100.0
Connecticut Counseling Centers Inc,Waterbury Outpatient Program,,4 Midland Road,,,Waterbury,CT,6705,(203)755-8874,,SAF/SA/DT/MM/MMW/DM/DSF/ACM/MPD/METH/OTPA/OTP/DBT/SACA/TRC/REBT/CMI/MOTI/ANG/MXM/RELP/SMON/OP/OD/OMB/OIT/ORT/CT/PVT/STAG/STMH/STDH/CARF/SF/MD/FSA/CO/GL/VET/ADM/MF/CJ/SE/PW/WN/MN/HV/TRMA/XA/DV/TAY/CM/PEER/HEOH/HS/NRT/NSC/STU/TCC/SSA/SMHD/CSAA/CMHA/OPC/ISC/BABA/DAUT/SHB/SHC/HIVT/STDT/TBS/DP/ACC/SSD/AOSS/EMP/DVFP/EIH/HAEC/TAEC/SAE/TA/MHS/SHG/ODTX/ICO/GCO/FCO/MCO/YAD/ADLT/FEM/MALE/MO/F66/F67/SP/,7441CT06705,-72.98795386859507,41.54500428737635,100.0
VA Healthcare Systems of Connecticut,Substance Abuse Treatment Program,,950 Campbell Avenue,Unit 116-A3,,West Haven,CT,6516,(203)932-5711x3887 Intake: (203)932-5711x2114,,SAF/SA/DT/MM/DM/BUM/DB/RPN/BU/DSF/ACM/MPD/NXN/VTRL/METH/MOA/OTP/CBT/DBT/SACA/TRC/TWFA/BIA/CMI/MOTI/ANG/RELP/SMPD/HI/RES/OP/RS/OD/OMB/ODT/OIT/ORT/HID/GH/VAMC/JC/SF/PI/MI/FSA/PA/CO/VET/TRMA/CM/PEER/HEOH/HS/NRT/NSC/STU/TCC/SSA/SMHD/CSAA/CMHA/OPC/BABA/DAUT/SHB/SHC/HIVT/STDT/TBS/DP/ACC/SSD/AOSS/DVFP/HAEC/TAEC/SAE/TA/MHS/ACU/SHG/ADTX/BDTX/ODTX/TGD/ICO/GCO/FCO/MCO/CHLD/YAD/ADLT/FEM/MALE/,0660CT06516,-72.95730279430694,41.28432778235709,100.0
Hartford Dispensary,Willimantic Clinic,,54-56 Boston Post Road,,,Willimantic,CT,6226,(860)456-7990,,SAF/SA/MM/METH/OTPA/OTP/CBT/SACA/MOTI/SMON/OP/OMB/PVT/STAG/STMH/STDH/CARF/SF/MD/SI/PI/FSA/PW/CM/PEER/HEOH/HS/STU/TCC/SSA/SMHD/CSAA/OPC/BABA/DAUT/SHB/SHC/HIVT/STDT/TBS/DP/SSD/AOSS/EMP/EIH/HAEC/TAEC/SAE/MHS/SHG/ICO/GCO/YAD/ADLT/FEM/MALE/MO/SP/,9898CT06226,-72.1931890548175,41.722770091948426,99.43
Claymont Comprehensive Treatment Ctr,,,2999 Philadelphia Pike,,,Claymont,DE,19703,(866)934-8382 Intakes: (302)792-0700 (877)637-6237,,SAF/SA/DT/MM/MMW/BUM/BMW/RPN/BU/VTRL/METH/OTPA/OTP/CBT/SACA/TWFA/BIA/MOTI/ANG/RELP/SMPD/OP/OD/OMB/OIT/ORT/PVT/STAG/STMH/STDH/CARF/COA/SF/PI/MI/PW/CM/PEER/HEOH/HS/SSA/CSAA/OPC/ISC/BABA/DAUT/SHC/HIVT/STDT/TBS/DP/ACC/SSD/AOSS/EMP/DVFP/EIH/HAEC/TAEC/SAE/ODTX/ICO/GCO/FCO/MCO/YAD/ADLT/FEM/MALE/BMO/SP/,8774DE19703,-75.46501424883735,39.79668543664594,100.0
Connections CSP Inc,Dover,,1114 South DuPont Highway,,,Dover,DE,19901,(302)672-9360 Intake: (866)477-5345,,MHSAF/SA/DT/MM/MMW/DM/BUM/BMW/DB/RPN/BU/DSF/ACM/MPD/NXN/VTRL/METH/UBN/OTP/CBT/DBT/SACA/TRC/REBT/TWFA/BIA/CMI/MOTI/ANG/MXM/CRV/RELP/SMPD/OP/OMB/OIT/ORT/CT/PVT/STAG/STMH/STDH/JC/CARF/SF/MD/MC/FSA/SS/PA/CO/GL/VET/ADM/MF/CJ/SE/PW/WN/MN/HV/TRMA/XA/DV/TAY/CM/PEER/HEOH/NRT/NSC/STU/TCC/SSA/SMHD/CSAA/CMHA/OPC/ISC/BABA/DAUT/SHB/SHC/HIVT/STDT/TBS/DP/ACC/SSD/AOSS/EMP/EIH/HAEC/TAEC/SAE/TA/MHS/SHG/ADD/TGD/TID/ICO/GCO/FCO/BC/YAD/ADLT/FEM/MALE/DU/AH/,7550DE19901,-75.52032626025408,39.14188219194408,100.0
Kent Sussex Community Services,,,20728 DuPont Boulevard,,,Georgetown,DE,19947,(302)854-0172,,MHSAF/SA/DT/MM/MMW/DM/BUM/BMW/DB/RPN/BU/DSF/VTRL/METH/OTPA/OTP/SACA/TRC/TWFA/CMI/MOTI/ANG/MXM/RELP/SMON/OP/OD/OMB/OIT/ORT/CT/PVT/STAG/CARF/SF/MD/SI/MI/FSA/SS/PA/CO/GL/VET/ADM/MF/CJ/SE/AD/PW/WN/MN/HV/TRMA/XA/DV/TAY/CM/PEER/HEOH/HS/SSA/CSAA/OPC/BABA/DAUT/SHB/SHC/HIVT/STDT/TBS/DP/SSD/AOSS/EIH/HAEC/TAEC/SAE/SHG/ADTX/BDTX/CDTX/ODTX/ICO/GCO/FCO/YAD/ADLT/FEM/MALE/BMO/SP/,8221DE19947,-75.40006455751158,38.69509628447471,100.0
Connections CSP Inc/Millsboro,,,315 Old Landing Road,,,Millsboro,DE,19966,(302)947-1920,,MHSAF/SA/DT/MM/MMW/BUM/BMW/RPN/BU/DSF/MPD/NXN/VTRL/METH/UBN/OTP/CBT/DBT/SACA/TRC/REBT/TWFA/BIA/CMI/MOTI/ANG/MXM/RELP/SMPD/OP/OD/OMB/OIT/ORT/CT/PVT/STAG/STMH/CARF/SF/MD/MC/PI/FSA/SS/PA/CO/VET/CJ/PW/WN/MN/HV/TRMA/XA/DV/TAY/CM/HEOH/HS/NRT/NSC/STU/TCC/SSA/SMHD/CSAA/CMHA/OPC/ISC/BABA/DAUT/SHB/SHC/TBS/DP/SSD/AOSS/EMP/DVFP/HAEC/TAEC/SAE/TA/MHS/SHG/ODTX/ICO/GCO/FCO/MCO/YAD/ADLT/FEM/MALE/AH/SP/,2383DE19966,-75.29187404949698,38.5848669053535,100.0
Addiction Recovery Systems (ARS),,,263 Quigley Boulevard,Suite 1-A,,New Castle,DE,19720,(302)323-9400,,SAF/SA/MM/BUM/BU/METH/OTPA/OTP/CBT/SACA/TRC/REBT/TWFA/BIA/CMI/MOTI/ANG/MXM/RELP/SMPD/OP/OMB/PVT/STAG/CARF/SF/CO/PW/MN/TRMA/TAY/CM/HEOH/HS/STU/TCC/SSA/SMHD/CSAA/OPC/ISC/BABA/DAUT/SHC/STDT/TBS/DP/ACC/SSD/AOSS/EMP/DVFP/EIH/TAEC/SAE/TA/MHS/ICO/GCO/FCO/MCO/YAD/ADLT/FEM/MALE/BMO/,9499DE19720,-75.60388243552472,39.66254640354914,100.0
Brandywine Counseling,South Chapel,,24 Brookhill Drive,,,Newark,DE,19702,(302)454-3020 Intake: (302)656-2348,,MHSAF/SA/DT/MM/MMW/DM/BUM/BMW/DB/RPN/BU/DSF/ACM/MPD/NXN/VTRL/METH/OTP/CBT/DBT/SACA/TRC/REBT/TWFA/CMI/MOTI/ANG/CRV/RELP/SMON/OP/OMB/OIT/ORT/PVT/STAG/STMH/JC/SF/MD/MC/PI/FSA/SS/CO/MF/PW/WN/MN/HV/CM/PEER/HEOH/HS/TCC/SMHD/CMHA/BABA/DAUT/SHB/SHC/HIVT/STDT/TBS/DP/ACC/SSD/AOSS/EIH/HAEC/TAEC/SAE/TA/MHS/ODTX/TGD/ICO/GCO/FCO/MCO/YAD/ADLT/FEM/MALE/,0563DE19702,-75.72718366781581,39.648635252215094,100.0
AMS of Delaware LLC,,,20576 Coastal Highway,,,Rehoboth Beach,DE,19971,(302)227-1320 Intake: (302)212-7963,,SAF/SA/DT/MM/MMW/DM/BUM/BMW/DB/RPN/BU/NXN/VTRL/METH/OTP/CBT/DBT/SACA/TRC/REBT/TWFA/BIA/CMI/MOTI/ANG/MXM/CRV/RELP/SMON/OP/OD/OMB/OIT/ORT/CT/PVT/STAG/STDH/CARF/SF/CO/GL/VET/MF/CJ/SE/PW/WN/MN/HV/TRMA/XA/DV/TAY/CM/HEOH/HS/STU/SSA/SMHD/CSAA/OPC/ISC/BABA/DAUT/SHC/HIVT/TBS/DP/ACC/SSD/AOSS/EMP/DVFP/EIH/HAEC/TAEC/SAE/TA/SHG/ADD/ADTX/ODTX/TGD/TID/ICO/GCO/FCO/MCO/YAD/ADLT/FEM/MALE/,9123DE19971,-75.09032423379381,38.7073659238905,100.0
Brandywine Counseling and Community Services,,,2713 Lancaster Avenue,,,Wilmington,DE,19805,(302)656-2348x5984 Intake: (302)656-2348,,SAF/SA/DT/MM/MMW/DM/BUM/BMW/DB/RPN/BU/DSF/MPD/NXN/VTRL/METH/OTPA/OTP/CBT/SACA/TRC/TWFA/BIA/CMI/MOTI/ANG/RELP/SMPD/OP/OD/OMB/OIT/ORT/PVT/STAG/STDH/JC/SF/MD/MC/SI/PI/MI/FSA/SS/PA/CO/GL/PW/WN/MN/HV/XA/TAY/CM/PEER/HEOH/HS/STU/TCC/SSA/SMHD/CSAA/CMHA/OPC/ISC/BABA/DAUT/SHB/SHC/HIVT/TBS/DP/ACC/SSD/AOSS/EMP/DVFP/EIH/HAEC/TAEC/SAE/TA/MHS/SHG/ICO/GCO/FCO/MCO/YAD/ADLT/FEM/MALE/BMO/SP/,7463DE19805,-75.5828332973564,39.750247807125724,100.0
Good Hope Institute,,,1320 Good Hope Road SE,,,Washington,DC,20020,(202)610-1886,,SAF/SA/MM/METH/OTP/CBT/DBT/SACA/TWFA/BIA/ANG/RELP/SMPD/OP/OMB/ORT/CT/PVT/STAG/CARF/SF/MD/PI/FSA/CM/PEER/HEOH/SSA/SMHD/CSAA/BABA/DAUT/SHC/HIVT/TBS/DP/ACC/SSD/DVFP/EIH/HAEC/TAEC/SAE/ICO/GCO/FCO/MCO/YAD/ADLT/FEM/MALE/DU/,2935DC20020,-76.98636161023116,38.867187066407496,100.0
Partners in Drug Abuse Rehab and Counseling (PIDARC),,,2112 F Street NW,Suite 102,,Washington,DC,20037,(202)296-4455 Intakes: (202)296-4455x3200 (202)349-3202,,SAF/SA/MM/MMW/METH/OTPA/OTP/CBT/SACA/TRC/REBT/TWFA/BIA/CMI/MOTI/ANG/MXM/CRV/RELP/SMPD/OP/OMB/ORT/PVT/STAG/STDH/CARF/SF/MD/SI/PI/ATR/WN/MN/CM/PEER/HEOH/HS/STU/TCC/SSA/SMHD/CSAA/OPC/ISC/BABA/DAUT/SHB/SHC/HIVT/STDT/TBS/DP/ACC/SSD/AOSS/HAEC/TAEC/SAE/MHS/ICO/GCO/FCO/MCO/YAD/ADLT/FEM/MALE/MO/AH/,4544DC20037,-77.04717843655831,38.89709558286569,100.0
UPO Comprehensive Treatment Center,,,1900 Massachusetts Avenue SE,Building 13,,Washington,DC,20003,(202)682-6599,,SAF/SA/MM/METH/OTP/CBT/SACA/TRC/BIA/MOTI/ANG/RELP/SMON/OP/OMB/ORT/PVT/STAG/STMH/STDH/CARF/MD/FSA/PA/SE/WN/MN/HV/CM/HEOH/SSA/CSAA/OPC/BABA/DAUT/SHC/HIVT/TBS/DP/ACC/SSD/AOSS/EMP/DVFP/EIH/HAEC/TAEC/SAE/ICO/GCO/FCO/MCO/YAD/ADLT/FEM/MALE/AH/,8501DC20003,-76.97557644777726,38.88522726897395,100.0
Veterans Affairs Medical Center,Substance Abuse Recovery Program,,50 Irving Street NW 3-C North,Unit (116A),,Washington,DC,20422,(202)745-8336,,SAF/SA/DT/MM/MMW/DM/BUM/BMW/DB/RPN/BU/DSF/ACM/MPD/NXN/VTRL/METH/OTPA/OTP/CBT/SACA/TRC/TWFA/BIA/CMI/MOTI/ANG/MXM/RELP/SMPD/OP/OD/OMB/OIT/ORT/GH/VAMC/JC/SF/MD/MC/SI/PI/MI/FSA/VET/CM/PEER/HEOH/HS/NRT/NSC/STU/TCC/SSA/SMHD/CSAA/CMHA/OPC/BABA/DAUT/SHB/SHC/HIVT/STDT/TBS/DP/ACC/SSD/AOSS/EMP/DVFP/EIH/HAEC/TAEC/SAE/TA/MHS/ACU/SHG/ADTX/BDTX/CDTX/MDTX/ODTX/TGD/ICO/GCO/FCO/MCO/YAD/ADLT/FEM/MALE/BMO/,9902DC20422,-77.01119442331195,38.92940115599399,98.25
Operation PAR Inc,Medication Assisted Patient Services,,6253 14th Street West,,,Bradenton,FL,34207,(941)753-0877 Intake: (888)727-6398,,SAF/SA/DT/MM/MMW/DM/BUM/BMW/DB/BU/DSF/METH/OTPA/OTP/CBT/SACA/TRC/TWFA/CMI/MOTI/ANG/RELP/SMON/OP/OD/OMB/CT/PVT/STAG/STDH/CARF/SF/MD/PI/FSA/CM/STU/SSA/SMHD/CSAA/BABA/DAUT/HIVT/DP/ACC/AOSS/EMP/HAEC/TAEC/SAE/SHG/ODTX/ICO/GCO/FCO/MCO/YAD/ADLT/FEM/MALE/BMO/AH/,0831FL34207,-82.57546250828324,27.430102018374072,100.0
Metro Treatment of Florida LP,DBA Pensacola Metro Treatment,,2420 South Highway 29,,,Cantonment,FL,32533,(850)968-3565x16405 Intake: (850)968-3565,,SAF/SA/DT/MM/BUM/BU/METH/MOA/OTPA/OTP/CBT/SACA/BIA/CMI/MOTI/ANG/RELP/SMPD/OP/OD/OMB/ORT/PVT/STAG/STDH/CARF/SF/CM/HS/SSA/CSAA/BABA/DAUT/TBS/DP/ACC/SSD/AOSS/EMP/DVFP/SAE/SHG/ICO/GCO/FCO/YAD/ADLT/FEM/MALE/BMO/SP/,9591FL32533,-87.28798774410403,30.564733017499037,100.0
Lakeview Center Inc,Adult Outpatient,,6021 Industrial Boulevard,Suite A,,Century,FL,32535,(850)256-6280 Intake: (850)256-6165,,MHSAF/SA/MM/DSF/ACM/MPD/VTRL/METH/OTP/CBT/SACA/TRC/BIA/CMI/MOTI/MXM/CRV/RELP/SMPD/OP/OMB/ORT/PVT/STAG/STMH/STDH/CARF/SF/MD/MC/SI/PI/MI/FSA/SS/CM/PEER/HEOH/STU/SSA/SMHD/CSAA/CMHA/OPC/ISC/BABA/DAUT/TBS/DP/SSD/AOSS/EMP/DVFP/EIH/HAEC/SAE/TA/MHS/ICO/GCO/YAD/ADLT/FEM/MALE/AH/,5955FL32535,-87.27392567660395,30.971381888245872,100.0
