Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Website,Note,Keys,ID,Longitude,Latitude,Match Score
Denver Indian Health and Family Servs,,,3749 South King Street,,,Denver,CO,80236,(303)781-4050,www.dihfs.org,,GH/TX/OP/AD/CO/CJ/PA/,2898CO80236,-105.0336826709256,39.64841824474207,100.0
Denver North Care Center,,,2201 Downing Street,,,Denver,CO,80205,(303)861-4825 Intakes: (303)861-4225 (720)270-2660,,,GH/TX/RS/RL/CO/SE/SF/MD/MC/PI/,6647CO80205,-104.97339977183078,39.749778797733505,99.55
Dimensions in Awareness,,,4633 East Colfax Avenue,,,Denver,CO,80220,(303)321-7179,,,MH-SA/TX/OP/GL/WN/DU/CJ/SF/SS/SP/,7100CO80220,-104.93301903127369,39.740237467801364,100.0
Dove Counseling LLC,,,9450 Huron Street,Unit B,,Denver,CO,80260,(303)429-3400,,,MH-SA/TX/OP/DU/CJ/SF/,9149CO80260,-104.99661253066569,39.868001015795386,100.0
Empowerment Counseling Services,,,1675 Carr Street,Suite 101-B,,Denver,CO,80214,(303)238-9689,,,SA/TX/OP/DU/CJ/SF/,0230CO80214,-105.09078748761257,39.74302017583653,100.0
Empowerment Counseling Services,,,6000 East Evans Street,,,Denver,CO,80222,(303)238-9689,,,SA/TX/OP/DU/CJ/SF/,6495CO80222,-104.91764561502151,39.678422147258225,98.06
Empowerment Counseling Services,,,9101 North Pearl Street,Suite 212,,Denver,CO,80229,(303)450-6701,,,SA/TX/OP/DU/CJ/SF/,1056CO80229,-104.9797323834989,39.86194324673238,98.87
Empowerment Program,,,1600 York Street,Suite 201,,Denver,CO,80206,(303)320-1989x211 Intakes: (303)320-1989x205 (303)320- 1989x112,www.empowermentprogram.org,,SA/TX/HH/OP/AD/CO/HV/GL/SE/PW/WN/MN/CJ/PA/AH/,1624CO80206,-104.95978655524536,39.74193748540336,100.0
Essex Growth Center Inc,,,4309 West 44th Avenue,,,Denver,CO,80211,(303)433-2755 Intake: (303)922-1200,,,SA/TX/OP/AD/PW/WN/DU/CJ/SF/PI/SS/AH/SP/F90/,8731CO80211,-105.0431100067611,39.77671463236512,99.52
Excel Treatment Program,,,1660 South Albion Street,Suite 420,,Denver,CO,80222,(303)782-0599,www.exceltreatment.com,,SA/TX/OP/DU/SF/PI/MI/,1601CO80222,-104.93946580446293,39.686136180388814,100.0
HealthONE P/SL Behavioral Health,,,1719 East 19th Avenue,,,Denver,CO,80218,(303)869-2280 Intake: (303)869-1999 Hotline: (303)869-1999,www.healthonecares.com,,GH/TX/DT/HI/OP/PH/SF/MD/MC/PI/MI/,9972CO80218,-104.96777241349581,39.746102243543945,100.0
Heritage Outpatient Treatment Program,Program I,,1602 South Parker Road,Suite 102,,Denver,CO,80231,(720)748-0523 Intake: (720)732-4154,,,SA/TX/OP/CO/WN/MN/DU/CJ/SF/PI/SS/PA/,6078CO80231,-104.88645118888758,39.68701007761398,100.0
Heritage Outpatient Treatment Program,Program II,,1602 South Parker Road,Suite 102,,Denver,CO,80231,(720)748-0523 Hotline: (720)732-4154,,,SA/TX/OP/CO/WN/MN/DU/CJ/SF/MD/MC/SI/PI/MI/SS/PA/,6078CO80231,-104.88645118888758,39.68701007761398,100.0
Horizon Counseling,,,3500 South Wadsworth Boulevard,Suite 407,,Denver,CO,80235,(303)716-3326,,,SA/TX/OP/AD/DU/CJ/SF/PI/AH/,7361CO80235,-105.08126690289049,39.65155039432066,100.0
Ideas Directed at Eliminating Abuse,(IDEA),,2560 West 29th Avenue,,,Denver,CO,80211,(303)477-8280,,,SA/TX/OP/AD/CO/HV/GL/PW/WN/DU/CJ/SF/SS/PA/AH/SP/,6404CO80211,-105.01912581968081,39.758408847152424,100.0
Jefferson County Dept of Health and Enviornment SA Counseling Program,,,260 South Kipling Street,,,Denver,CO,80226,(303)239-7162,www.health.co.jefferson.co.us,,TX/OP/AD/PW/SF/MD/PI/SS/,7035CO80226,-105.10949254273851,39.71213600584872,98.16
Latimer Counseling Services,,,3615 South Tamarac Drive,Suite 130,,Denver,CO,80237,(720)488-1390,www.latimercounseling.com,,MH-SA/TX/OP/HV/GL/DU/SF/,0708CO80237,-104.89883545082948,39.65104391782128,100.0
Mental Health Center of Denver,,,1455 Beeler Street,,,Denver,CO,80206,(303)360-6014 Intake: (303)504-6500,www.mhcd.com,,MH-SA/TX/RS/RL/SF/MD/,7883CO80206,-104.88115658281643,39.68920209710856,91.54
Mental Health Center of Denver,,,4353 East Colfax Avenue,,,Denver,CO,80220,(303)504-1200 Intake: (303)504-1250,www.mhcd.org,,MH/TX/OP/CO/SF/MD/MC/PI/SS/,5313CO80220,-104.93581800020105,39.740237467801386,100.0
Mental Health Center of Denver,,,2nd Street,200 South Sherman Street,,Denver,CO,80209,(303)765-2480 Intake: (303)504-6500,www.mhcd.com,,MH-SA/TX/RS/RL/CO/SF/MD/AH/,5740CO80209,-105.1147519169237,39.72151347759011,92.05
Milestone Counseling Services Inc,,,11166 North Huron Street,Suite 30,,Denver,CO,80234,(303)234-9130,,,SA/TX/OP/DU/CJ/SF/SS/,4530CO80234,-104.99665251234372,39.89894901397588,98.87
Milestone Counseling Services Inc,,,8533 West Colfax Avenue,,,Denver,CO,80215,(303)234-9130,,,SA/TX/OP/GL/WN/MN/DU/CJ/SF/SS/,1900CO80215,-105.09223495847185,39.7403474802806,100.0
Multi Services Clinic Inc,,,2001 Federal Boulevard,,,Denver,CO,80211,(303)480-0693 Intake: (303)922-0234,,,MH-SA/TX/OP/AD/DU/CJ/SF/PI/SS/SP/,0971CO80211,-105.02524754266504,39.74782099469928,100.0
NEWSED Community Development Inc,The PODER Project,,1029 Santa Fe Drive,,,Denver,CO,80204,(303)534-8342x108,www.newsed.org,,MH-SA/TX/OP/DU/CJ/SF/MD/MC/PI/SP/N18/N23/,3937CO80204,-104.99871747801028,39.732751003342095,100.0
North Side Center for Change,,,4300 Kalamath Street,,,Denver,CO,80211,(303)433-1306,,,MH-SA/TX/DT/OP/AD/CO/GL/WN/MN/DU/CJ/SF/SS/SP/,1143CO80211,-105.00056702876483,39.77571789630488,100.0
North Valley Rehabilitation Hospital,,,8451 Pearl Street,,,Denver,CO,80229,(303)288-3000 Intake: (303)286-5000,www.northvalleyrehab.com,,MH-SA/TX/DT/HI/CO/WN/SF/MC/PI/MI/AH/,3754CO80229,-104.97933197998437,39.85020539716361,100.0
Parker Froyd and Associates,Mental Health Services,,610 Garrison Street,Suite U,,Denver,CO,80215,(303)202-0801,,,MH-SA/TX/OP/AD/MN/DU/CJ/SF/SI/PI/MI/AH/,9195CO80215,-105.10021947561762,39.72699171385122,100.0
Phoenix Concept,,,2162 Lawrence Street,,,Denver,CO,80205,(303)293-3620,,,MH-SA/TX/RL/CO/MN/DU/SF/SP/,7479CO80205,-104.98941147000963,39.754071044621035,100.0
Porter Adventist Hospital,The Centre for Behavioral Health,,2465 South Downing Street,Suite 110,,Denver,CO,80210,(303)778-5774,,,MH/TX/DT/HI/OP/SF/PI/MI/SS/,5712CO80210,-104.97350102522114,39.67184168271342,100.0
Savio House,,,325 King Street,,,Denver,CO,80219,(303)225-4100x303,www.saviohouse.org,,MH-SA/TX/RL/OP/PH/AD/MD/MC/,4750CO80219,-105.03371075030144,39.72231037901821,100.0
Serenity Education and Therapy,,,2255 South Wadsworth Boulevard,Suite G-3,,Denver,CO,80227,(303)984-0590,www.serenityeducation.com,DWI/DUI Clients Only,SA/TX/OP/DU/SF/,1601CO80227,-105.0814404921056,39.67531204208511,100.0
Servicios de la Raza Inc,Alcohol and Drug Program,,4058 Tejon Street,,,Denver,CO,80211,(303)477-3817 Intakes: (303)477-3817x16 (303)477-3817x17,www.serviciosdelaraza.org,,SA/TX/OP/DU/CJ/SF/PI/SP/,4313CO80211,-105.01119058812556,39.77270564985122,100.0
Sobriety House Inc,,,107 Acoma Street,,,Denver,CO,80223,(303)722-5746,www.sobrietyhouse.org,,SA/TX/HH/RS/RL/OP/WN/MN/DU/CJ/SF/PI/AH/,4998CO80223,-104.98919965931653,39.718571589197296,100.0
Sobriety House Inc,Stepping Stone,,1368 Elizabeth Street,,,Denver,CO,80206,(303)333-5407 Intake: (303)722-5746,www.sobrietyhouse.org,,SA/TX/HH/RS/RL/WN/SF/AH/,5176CO80206,-104.95624251894472,39.738059011166,100.0
Solace Counseling Services,,,6655 West Jewell Avenue,Suite 100,,Denver,CO,80232,(303)975-1922 Intake: (303)975-1922x5,,,MH-SA/TX/OP/AD/CO/PW/DU/CJ/SF/PI/SS/PA/,1081CO80232,-105.0714630098415,39.68227744553352,100.0
Southwest Family Services,,,1800 South Sheridan Boulevard,Suite 303,,Denver,CO,80232,(303)936-1790 Intake: (303)936-1790x5,,,MH-SA/TX/OP/AD/DU/CJ/SF/PI/MI/,0649CO80232,-105.05317252364617,39.68306798473142,100.0
Special Services Clinic Inc,,,301 Knox Court,,,Denver,CO,80219,(303)937-1333,,DWI/DUI Clients Only,SA/TX/OP/MN/DU/SF/SP/,9978CO80219,-105.03250509734856,39.7215910021782,100.0
Successful Solutions,,,3975 York Street,,,Denver,CO,80205,(303)292-2921,,,SA/TX/OP/CO/DU/CJ/SF/SI/PI/MI/SS/,9019CO80205,-104.95967574648563,39.77199964214681,99.55
The Boulder Clinic Inc,Denver Behavioral Health Center,,6045 West Alameda avenue,suite 101,,Denver,CO,80226,(303)922-1104,www.centerforbehavioralhealth.com,,SA/TX/OP/SF/,1947CO80226,-105.06331789543077,39.71118336064345,100.0
Third Way Center Inc,,,1295 York Street,,,Denver,CO,80206,(530)842-9200x132 Intake: (303)780-9191x60,www.thirdwaycenter.org,,MH-SA/TX/PH/AD/CO/SF/MD/PI/,6644CO80206,-104.95984489329159,39.73667612287062,100.0
Timberline Counseling,,,8957 North Washington Street,Suite B,,Denver,CO,80229,(303)289-3334 Hotline: (721)301-5229,,,SA/TX/OP/CO/PW/WN/MN/DU/CJ/SF/PI/SP/,8265CO80229,-104.97791753382336,39.85961701714415,98.87
Touchstone Counseling Center,,,777 South Wadsworth Boulevard,Irongate 2-205,,Denver,CO,80226,(303)989-9577,,,MH-SA/TX/OP/DU/CJ/SF/PI/SS/,4011CO80226,-105.08152749626059,39.704387984100926,100.0
Transition and Recovery,A Counseling Agency,,1181 South Parker Road,Suite 104,,Denver,CO,80231,(303)750-0614,,,MH-SA/TX/OP/CO/DU/SF/,6007CO80231,-104.89651500475432,39.695765604123324,100.0
Univ of CO Health Sciences Center/ARTS,ARTS Outpatient,,1827 Gaylord Street,,,Denver,CO,80206,(303)762-2193 Intake: (303)388-5894,www.artstreatment.com,,SA/TX/DT/MM/DM/OP/HV/PW/WN/CJ/SF/PI/SS/,6967CO80206,-104.96103017821964,39.74538567464117,100.0
Univ of CO Health Sciences Center/ARTS,Haven Mother’s House,,3844 West Princeton Circle,,,Denver,CO,80236,(303)761-7626 Intake: (303)761-2885,www.artstreatment.com,,SA/TX/HH/RL/PH/CO/PW/WN/BC/CJ/SF/MD/PI/SS/PA/SP/,6724CO80236,-105.03954371672104,39.6413823913976,100.0
Univ of CO Health Sciences Center/ARTS,Outpatient Women’s Treatment Services,,1648 Gaylord Street,Suite 150,,Denver,CO,80206,(303)333-4288x151 Intake: (303)333-4288,www.artstreatment.com,,SA/TX/OP/PW/WN/CJ/SF/MD/PI/SS/,8494CO80206,-104.96097762368656,39.742400837010884,100.0
Univ of CO Health Sciences Center/ARTS,Peer I,,1725 High Street,,,Denver,CO,80218,(303)762-2193 Intake: (303)761-2885,www.uchsc.edu/sm/psych/dept/research,,SA/TX/HH/OP/PW/WN/MN/CJ/SF/SI/,6914CO80218,-104.96477747567226,39.743803003683574,99.55
Univ of CO Health Sciences Center/ARTS,Peer I,,3762 West Princeton Circle,,,Denver,CO,80236,(303)761-2885,www.artstreatment.com,,SA/TX/RL/MN/CJ/SF/PA/,8746CO80236,-105.0400742911921,39.64011710120366,100.0
Univ of CO Health Sciences Center/ARTS,Peer I/Mens Residential Treatment,,3762 West Princeton Circle,,,Denver,CO,80236,(303)761-2885,www.uchsc.edu,,SA/TX/RL/CJ/SF/,8746CO80236,-105.0400742911921,39.64011710120366,100.0
Univ of CO Health Sciences Center/ARTS,Project STAR,,1721 High Street,,,Denver,CO,80206,(303)393-7750,www.uchsc.edu/arts,,SA/TX/HH/OP/PH/CO/WN/MN/PA/,5509CO80206,-104.96477755949127,39.74369802034633,97.66
Univ of CO Health Sciences Center/ARTS,Special Services Clinic,,2121 East 18th Avenue,,,Denver,CO,80206,(303)355-1014,www.artstreatment.com,,MH-SA/TX/DT/OP/CO/HV/GL/WN/CJ/SF/MD/PI/PA/,1242CO80206,-104.9615299911059,39.74484751454784,100.0
Univ of CO Health Sciences Center/ARTS,Synergy,,3660-80 West Princeton Circle,,,Denver,CO,80236,(303)781-7875 Intake: (303)761-8299x236,www.artstreatment.com,,SA/TX/RL/AD/CO/CJ/SF/MD/SI/PI/SS/SP/,3591CO80236,-105.03759911518429,39.639388210903526,99.47
Univ of CO Health Sciences Center/ARTS,Synergy Outpatient,,1611 South Federal Boulevard,Suite 120,,Denver,CO,80219,(303)762-2193 Intake: (303)934-1008,www.uchsc.edu,,SA/TX/OP/PH/AD/CO/CJ/SF/PI/SS/SP/,1132CO80219,-105.02512722583526,39.68725734914792,100.0
Univ of CO Health Sciences Center/ARTS,The Haven,,3630 West Princeton Circle,,,Denver,CO,80236,(303)761-7626x281 Intake: (303)761-2885 Hotline: (303)388-5894,www.artstreatment.org,,SA/TX/HH/RL/CO/PW/WN/BC/CJ/SF/MD/SS/PA/,0529CO80236,-105.03626329127523,39.63957093639274,100.0
Univ of CO Health Sciences Center/ARTS,The Haven Day Treatment,,3630 West Princeton Circle,,,Denver,CO,80236,(303)762-2193 Intake: (303)761-2193 Hotline: (303)388-5894,www.artstreatment.org,,SA/TX/HH/PH/CO/PW/WN/BC/CJ/SF/MD/SS/PA/,0529CO80236,-105.03626329127523,39.63957093639274,100.0
Veterans Affairs Medical Center,Substance Abuse Treatment,SATP 116A1 3-E Wing,1055 Clermont Street,,,Denver,CO,80220,(303)393-2882 Intake: (303)393-2835,,,SA/TX/OP/CO/CJ/SF/PI/PA/,8155CO80220,-104.93516748069574,39.73179299371867,100.0
Clarity Counseling PC,,,28000 Road T,,,Dolores,CO,81323,(970)882-1253,,,MH/TX/OP/WN/DU/SF/MD/SI/PI/SS/,6933CO81323,-108.53780409718752,37.45615485471456,100.0
Pathfinder Clinic Inc,,,701 North Camino del Rio,Suite 308,,Durango,CO,81301,(970)259-6588,,,MH-SA/TX/OP/DU/SF/SP/,3963CO81301,-107.88413803130676,37.271755953049954,98.85
Pathfinder Clinic Inc,,,72 Suttle Street,Suite D,,Durango,CO,81301,(970)375-2342,,DWI/DUI Clients Only,SA/TX/OP/DU/SF/,4475CO81301,-107.8764830007574,37.247596004627454,99.51
Southwest Colorado Mental Health Ctr,,,3801 North Main Avenue,,,Durango,CO,81302,(970)259-8732,www.swcmhc.org,,SA/DT/RS/SF/SS/,0825CO81302,-107.86452948481994,37.306893401456655,92.76
Southwest Colorado Mental Health Ctr,,,72 Suttle Street,Suite D,,Durango,CO,81303,(970)259-2162 Intake: (970)259-5820,,DWI/DUI Clients Only,SA/TX/OP/DU/SF/,4475CO81303,-107.8764830007574,37.247596004627454,100.0
Southwest Colorado Mental Health Ctr,New Day Counseling,,1474 Main Avenue,Suite 127,,Durango,CO,81301,(970)259-5820,www.swcmhc.org,,SA/TX/OP/AD/WN/DU/SF/SS/,6916CO81301,-107.87860429281295,37.2796549402548,100.0
Colorado West Mental Health Center,,,137 Howard Street,,,Eagle,CO,81631,(970)328-6969,www.cwrmhc.org,,MH-SA/TX/OP/AD/DU/SF/PI/MI/SS/,0490CO81631,-106.82556559649562,39.655448985125616,100.0
Servicios de Consejeria Hispanos Inc,,,850 Chambers Avenue,Suite 14,,Eagle,CO,81631,(970)328-2042,,,SA/TX/OP/AD/GL/SE/WN/MN/DU/CJ/SF/SS/AH/SP/,3617CO81631,-106.81991091315626,39.66256337690282,100.0
Men and Women Seeking Empowerment,Eagle Valley Counseling LLC,,275 Main Street,Garnet Building #208,,Edwards,CO,81632,(970)926-8196 Intake: (970)376-2966,,,MH-SA/TX/OP/AD/CO/WN/MN/DU/CJ/SF/PI/SS/,2297CO81632,-106.58992532016238,39.64229509683435,100.0
Servicios de Consejeria Hispanos Inc,,,275 Main Street,Suite 208,,Edwards,CO,81632,(818)243-2746 Intakes: (970)328-2042 (970)379-5790,,,SA/TX/OP/AD/GL/SE/WN/MN/DU/CJ/SF/SS/SP/,2297CO81632,-106.58992532016238,39.64229509683435,100.0
Centennial Mental Health Center Inc,,,349 East Washington Street,,,Elizabeth,CO,80107,(303)646-4519,www.centennialmhc.org,,MH-SA/TX/OP/AD/CO/DU/SF/MD/MC/SI/PI/MI/SS/,3761CO80107,-104.59632940656202,39.36424430396946,100.0
A Bridge To Well Being PC,,,5650 Greenwood Plaza Boulevard,Suite 250-I,,Englewood,CO,80111,(720)933-3061,,DWI/DUI Clients Only,MH-SA/TX/DT/OP/DU/SF/SP/,4798CO80111,-104.89765444067191,39.61360505764086,100.0
Alternative Behaviors Counseling Inc,South,,6901 South Yosemite Street,Suite 106,,Englewood,CO,80112,(303)694-3360 Intake: (303)694-3361,,,SA/TX/OP/AD/CO/WN/MN/CJ/SF/SS/,9179CO80112,-104.88675729599164,39.59133144914699,100.0
Counseling Center of the Rockies/South,,,4195 South Broadway,,,Englewood,CO,80113,(303)806-0933 Intake: (303)412-7723,,,SA/TX/OP/AD/PW/WN/MN/DU/CJ/SF/,6949CO80113,-104.98786442245516,39.64050069168031,100.0
Counseling Center of the Rockies/South,Unit I,,4195 South Broadway,,,Englewood,CO,80113,(303)806-0933 Hotline: (720)261-0221,,,SA/TX/OP/SE/WN/DU/CJ/SF/,6949CO80113,-104.98786442245516,39.64050069168031,100.0
Families At Five,,,8000 East Prentice Street,Suite D12,,Englewood,CO,80111,(720)488-3822 Intake: (303)751-5878,www.familiesatfive.com,,MH-SA/TX/OP/SF/SI/PI/,8530CO80111,-104.89379440662165,39.62053337116739,98.06
Valley Hope Association,Englewood Valley Hope Outpatient,,7108 South Altonway,Building A,,Englewood,CO,80112,(303)694-3829,www.valleyhope.com,,SA/TX/OP/SF/PI/,2459CO80112,-104.88247875351574,39.58761709257385,100.0
Williams Counseling,,,4796 South Broadway,Suite A,,Englewood,CO,80113,(303)781-9310,,,SA/TX/OP/WN/DU/CJ/SF/,9933CO80113,-104.98789258533516,39.62963800394425,100.0
Harmony Foundation Inc,,,1600 Fish Hatchery Road,,,Estes Park,CO,80517,(970)586-4491,www.harmonyfoundationinc.com,,SA/TX/DT/RS/WN/MN/SF/PI/MI/,3698CO80517,-105.57710936552715,40.398113643935545,100.0
Recovery Abuse Program LLC,,,343 South Vrain Street,Suite 11,,Estes Park,CO,80517,(970)577-7046,,,SA/TX/OP/DU/SF/,5076CO80517,-105.50790933220823,40.373305987016934,90.56
Mountain Meadow Counseling LLC,,,28577 Buffalo Park Road,Suite 245,,Evergreen,CO,80439,(360)427-2050 Intake: (303)679-1555,www.DWMcDonald.com,,MH-SA/TX/OP/DU/SF/,7903CO80439,-105.32595125275006,39.624996650789434,100.0
A New Perspective Counseling Centers,,,1004 McHugh Street,,,Fort Collins,CO,80524,(970)419-1100,www.anewperspective.com,,SA/TX/OP/DU/CJ/SF/SS/,0911CO80524,-105.05335876953475,40.57389967170264,100.0
ARC Counseling High Trek Ltd,,,2629 Redwing Road,Suite 365,,Fort Collins,CO,80526,(970)224-1253x105 Intake: (970)224-1253,,,MH-SA/TX/OP/AD/CO/WN/MN/DU/CJ/SF/SS/,2862CO80526,-105.08084671808487,40.55052878826429,100.0
Alcohol Counseling and Guidance Services,,,2000 South College Avenue,Suite 210,,Fort Collins,CO,80525,(970)221-3425,,,SA/TX/OP/DU/CJ/SF/PI/SS/,1657CO80525,-105.07688878340493,40.561538292356545,100.0
Larimer County Community Corrections,,,2255 Midpoint Drive,,,Fort Collins,CO,80525,(970)498-7519,,,MH-SA/TX/HH/HI/RL/OP/CO/WN/MN/CJ/SF/PA/SP/,5915CO80525,-105.03209706630207,40.563227832579635,100.0
Larimer County Institute for,Alcohol Awareness,,255 Linden Street,Suite 206,,Fort Collins,CO,80524,(970)221-4057,,,SA/TX/OP/WN/DU/SF/SS/AH/SP/,1449CO80524,-105.07442794045177,40.5888471196354,100.0
Turning Point Center For Youth/Family,,,801 South Shields Street,,,Fort Collins,CO,80521,(970)221-0999 Intake: (970)221-0999x39,www.turningpnt.org,,MH-SA/TX/HH/RL/AD/CO/SF/MD/SI/PI/MI/,2314CO80521,-105.095967503775,40.57630402062847,100.0
Turning Point Center For Youth/Famly,,,614 South Mathews Street,,,Fort Collins,CO,80524,(970)221-0550x105 Intake: (970)221-0999x39,www.turningpnt.org,,MH-SA/TX/HH/RL/AD/CO/SF/MD/SI/PI/MI/,0314CO80524,-105.07412040842415,40.57954471585319,98.87
Turning Point Center For Youth/Famly,,,640 West Prospect Street,,,Fort Collins,CO,80521,(970)221-0550x105 Intake: (970)221-0999x39,www.turningpnt.org,,TX/RL/AD/CO/MD/PI/,3700CO80521,-105.08765820340832,40.56725969864166,92.84
Island Grove Regional Trt Center Inc,,,145 1st Street,,,Fort Lupton,CO,80621,(303)857-6365 Hotlines: (970)356-6664x1189 (970)356- 6664x1190,www.islandgrove.net,,SA/TX/OP/PW/WN/DU/CJ/SF/PI/AH/SP/,3471CO80621,-104.817215243735,40.08019782140866,100.0
Alternative Beliefs and Choices Counseling Center,,,325 West Platte Avenue,,,Fort Morgan,CO,80701,(970)867-2125,www.abcounseling.net,,MH-SA/TX/OP/AD/CO/PW/WN/MN/DU/CJ/SF/MD/SS/AH/,7792CO80701,-103.805870396926,40.254017496599886,100.0
Centennial Mental Health Center Inc,,,910 East Railroad Avenue,,,Fort Morgan,CO,80701,(970)867-4924 Hotline: (970)867-4924,www.centennialmhc.org,,MH-SA/TX/OP/AD/PW/WN/MN/DU/CJ/SF/PI/SS/SP/,4001CO80701,-103.78610897054249,40.2485924774075,100.0
Running Creek Counseling Service,,,7601 Burning Tree Drive,,,Franktown,CO,80116,(303)688-8231,,,MH-SA/TX/OP/CO/DU/CJ/SF/PI/,4564CO80116,-104.7466195024302,39.3907357842619,100.0
Bair Counseling Center,,,619 Main Street,Suite 3-B,,Frisco,CO,80443,(970)668-3996,,,MH-SA/TX/OP/DU/SF/PI/SS/,2595CO80443,-106.11120695203579,39.57547843875619,99.55
Colorado West Regional Mental Hlth Ctr,Summit Center,,120 4th Street,,,Frisco,CO,80443,(970)668-3478,www.cwrmhc.org,,MH-SA/TX/OP/DU/CJ/SF/MD/MC/SI/PI/MI/SS/SP/,0905CO80443,-106.07472666868937,39.63226783960442,97.13
Frisco Chrysalis Counseling Center,,,409 Main Street,Suite 214-B,,Frisco,CO,80443,(970)668-2323,,,MH-SA/TX/OP/AD/CO/DU/CJ/SF/SI/PI/SS/SP/F29/F35/,9551CO80443,-106.10870135485037,39.57532974315904,99.55
Addictive Behaviors Counseling,,,1112 Grand Avenue,,,Glenwood Springs,CO,81601,(970)945-4854,,,SA/TX/OP/AD/WN/MN/DU/CJ/SF/PI/,8981CO81601,-107.32487674212305,39.542330298359644,100.0
Addictive Behaviors Counseling,,,425 Mount Shadows Drive,,,Glenwood Springs,CO,81601,(970)945-4854,,,SA/TX/OP/AD/WN/MN/DU/CJ/SF/PI/,5409CO81601,-107.36671271604868,39.56724127987379,100.0
Colorado West Regional Mental Hlth Ctr,Counseling Center,,6916 Highway 82,Box A,,Glenwood Springs,CO,81601,(970)945-2583,www.cwrmhc.org,,MH/TX/OP/SF/PI/SS/,2493CO81601,-107.26867297662226,39.47215383318519,100.0
Colorado West Regional Mental Hlth Ctr,Recovery Center,,711 Grand Avenue,,,Glenwood Springs,CO,81601,(970)945-8439,www.cwrmhc.org,,SA/TX/DT/HH/RS/RL/PW/WN/SF/MD/PI/SS/,7814CO81601,-107.32484447179593,39.547571753872354,100.0
Arapahoe House,Lakewood Outpatient,,730 Simms Street,Suite 350,,Golden,CO,80401,(303)657-3700 Hotline: (303)657-3700,www.arapahoehouse.org,,SA/TX/OP/AD/DU/CJ/SF/MD/PI/MI/SS/AH/SP/,4504CO80401,-105.12843254261084,39.72827699488414,100.0
Choices In Living Counseling Center,,,1500 Ford Street,,,Golden,CO,80401,(303)431-5664,,,SA/TX/OP/AD/DU/CJ/SF/PI/SS/,1466CO80401,-105.21684133690641,39.754008683261425,100.0
Dove Counseling LLC,,,607 10th Street,Suite 103,,Golden,CO,80401,(303)216-9873,,,SA/TX/OP/AD/DU/CJ/SF/,8776CO80401,-105.2213642118598,39.75860322348702,100.0
Rangeview Counseling Center,Winter Park Lodge II,,Suite D-302,,,Golden,CO,80402,(970)726-4969,www.rangeviewcounseling.com,,SA/TX/OP/DU/SF/SS/PA/,3948CO80402,-105.20047189999997,39.733538900000035,85.0
Telesis,,,113 Ford Street,,,Golden,CO,80403,(303)279-8081,,,MH-SA/TX/OP/DU/SF/PI/MI/,9938CO80403,-105.22736976166594,39.76535962417977,100.0
Colorado West Regional Mental Hlth Ctr,Alpine Counseling Services,,1023 County Road 610,,,Granby,CO,80446,(970)887-2179,www.cwrmhc.org,,MH/TX/OP/DU/CJ/SF/MC/SI/PI/MI/,8737CO80446,-105.91117110377712,40.087472247062266,100.0
516 Fruitvale Court,,,Suite B,,,Grand Junction,CO,81504,(970)523-4332,,,MH-SA/TX/OP/DU/SF/SP/,8605CO81504,-108.48974999999996,39.070080000000075,90.77
Adult Adolescent Alcohol Treatment,(AAAT),,726 Colorado Avenue,,,Grand Junction,CO,81501,(970)245-6624,,,MH-SA/TX/OP/AD/DU/CJ/SF/SI/PI/MI/,7964CO81501,-108.5601086768136,39.06635303006809,100.0
Alpha Center Psychological Services,,,1170 Colorado Avenue,,,Grand Junction,CO,81501,(970)241-2948,www.alphacentercounseling.net,,MH/TX/OP/AD/CO/MN/DU/SF/MC/SI/PI/MI/SS/,2915CO81501,-108.55263914379879,39.066356382829355,100.0
Behavioral Clinical Services,,,115 North 5th Street,Suite 210,,Grand Junction,CO,81501,(970)243-8220,www.behavioralclinicalservices.com,,SA/DT/OP/WN/MN/DU/CJ/SF/MD/MC/SI/PI/MI/,6594CO81501,-108.56452541759695,39.06745293490626,100.0
Behavioral Clinical Services,,,2004 North 12th Street,Suite 47,,Grand Junction,CO,81501,(970)241-6500 Intake: (970)243-8220 Hotline: (970)241-6500,www.behavioralclinicalservices.com,,MH-SA/TX/DT/OP/CO/WN/MN/DU/CJ/SF/MD/MC/SI/PI/MI/,8716CO81501,-108.55232255931573,39.08580101518231,100.0
Colorado West Regional Mental Hlth Ctr,,,744 Horizon Court,Suite 140,,Grand Junction,CO,81506,(970)245-3270,www.cwrmhc.org,,MH/TX/OP/AD/CO/CJ/SF/PI/SS/,0551CO81506,-108.53386602761854,39.112783534970596,100.0
Colorado West Regional Mental Hlth Ctr,Canyon View Center for Behavioral Hlth,,740 Gunnison Avenue,,,Grand Junction,CO,81501,(970)255-1254,www.cwrmhc.org,,MH-SA/TX/OP/PW/WN/DU/CJ/SF/MD/PI/SS/,4176CO81501,-108.5600380173698,39.07342157283501,100.0
Colorado West Regional Mental Hlth Ctr,Residential Substance Abuse Trt Serv,,436 South 7th Street,,,Grand Junction,CO,81501,(970)245-4214,www.cwrmhc.org,,SA/TX/DT/HH/RS/RL/CJ/SF/PI/MI/SS/,2903CO81501,-108.56099430870302,39.06360795677807,100.0
