Year,Page,Center_name,Street_address,City,State,Postal_code,Phone,Keys
2017,902,Outreach Development Corporation Outreach Bellport/Evening Program,11 Farber Drive Units C and D,Bellport,NY,11713,(631) 286-0700,SAF SA BUM BU MPD UBN CBT SACA TRC REBT BIA CMI MOTI ANG RELP SMON OP OMB ORT PVT STAG SF MD MC PI FSA SS CJ AD WN TRMA TAY CM STU TCC SSA SMHD CSAA CMHA BABA DAUT DP ACC SSD EMP HAEC SAE ICO GCO FCO CHLD ADLT FEM MALE DU
2017,903,Outreach Project Bellport OP R,"11 Farber Drive Units C and D, 1st Floor",Bellport,NY,11713,(631) 286-0700,MHSAF SA BUM RPN BU MPD NXN VTRL UBN CBT DBT SACA TRC REBT TWFA BIA CMI MOTI ANG RELP SMON OP OMB ODT PVT STAG SF MD MC SI PI FSA CO PW WN TRMA XA DV CM PEER HEOH STU TCC SSA SMHD CSAA CMHA BABA DAUT DP ACC SSD CCC AOSS EMP DVFP EIH HAEC TAEC SAE TA MHS SHG ICO GCO FCO MCO YAD ADLT FEM
2017,903,Bridge Back to Life Center Inc Chemical Dependency Outpatient,4271 Hempstead Turnpike,Bethpage,NY,11714,(516) 520-6600 Intake: (516) 433-6069,SAF SA DT BUM BMW DB RPN BU DSF ACM MPD NXN VTRL UBN CBT DBT SACA TRC TWFA BIA CMI MOTI ANG MXM RELP SMON OP OD OMB OIT ORT CT PVT STAG SF MD MC PI MI CO GL VET ADM MF CJ SE AD PW WN MN HV TRMA XA DV TAY CM HEOH HS NRT NSC STU TCC SSA SMHD CSAA CMHA OPC BABA DAUT SHB SHC TBS DP ACC AOSS DVFP HAEC TAEC SAE MHS ADTX BDTX ODTX ICO GCO FCO MCO CHLD ADLT FEM MALE DU
2017,903,Addiction Center of Broome County Inc CD Outpatient Rehabilitation Program,"30 West State Street Colonial Plaza, 2nd Floor",Binghamton,NY,13901,(607) 723-7308 Intake: (607) 723-7308x118,SAF SA RPN ACM MPD NXN VTRL UBN DBT SACA TRC TWFA BIA CMI MOTI ANG RELP SMON OP ODT PVT STAG SF MD PI FSA CO CJ WN MN TRMA XA DV CM HEOH HS NRT STU SSA SMHD CSAA CMHA OPC ISC BABA DAUT HIVT DP ACC SSD AOSS EMP DVFP HAEC SAE TA MHS SHG ICO GCO FCO MCO YAD ADLT FEM MALE AH SP
2017,903,Addiction Center of Broome County Inc O,30 West State Street 2nd Floor,Binghamton,NY,13901,(607) 723-7308 Intake: (607) 723-7308x110,SAF SA RPN ACM MPD NXN VTRL UBN CBT SACA TRC TWFA BIA CMI MOTI ANG RELP SMON OP ODT OIT ORT PVT STAG SF MD SI PI FSA SS PA CO WN MN TRMA XA DV CM HEOH HS NRT STU TCC SMHD CSAA CMHA OPC BABA DAUT DP ACC SSD AOSS EMP DVFP HAEC TAEC SAE TA MHS ADD ICO GCO FCO MCO YAD ADLT FEM MALE AH SP
2017,903,Fairview Recovery Services Inc Addictions Crisis Center,247 Court Street,Binghamton,NY,13901,(607) 722-4080 Intake: (607) 723-2241,SAF SA DT BU ACM MPD MOA SACA TRC TWFA CMI MOTI ANG RELP SMON RES RS RD PVT NP FSA PA CM HS NRT STU TCC SSA CSAA OPC BABA DAUT HIVT DP AOSS HAEC TAEC SAE TA SHG ADTX BDTX CDTX MDTX ODTX ICO GCO YAD ADLT FEM MALE AH
2017,903,Fairview Recovery Services Inc Fairview Community Residence,5 Merrick Street,Binghamton,NY,13904,(607) 722-8987x232,HH SMON STAG
2017,903,Fairview Recovery Services Inc Supportive Living Residential,5 Merrick Street,Binghamton,NY,13904,(607) 722-8987x232,HH SMPD STAG
2017,903,Merrick House Community Residence,8 Clapham Street,Binghamton,NY,13904,(607) 722-8987x232,HH SMON STAG
2017,903,Southern Tier Drug Abuse Treatment Ctr Outpatient Methadone Treatment Clinic,10 Mitchell Avenue Basement United Health Services Hospital,Binghamton,NY,13903,(607) 762-2800 Intake: (697) 762-2856,SAF SA MM METH OTPA OTP CBT DBT SACA TRC REBT TWFA BIA MOTI ANG RELP SMON OP OMB GH PVT STAG STDH JC SF MD MC SI PI MI PW WN MN CM HEOH STU TCC SSA SMHD CSAA DAUT SHB SHC HIVT STDT TBS DP ACC SSD AOSS HAEC TAEC SAE ICO GCO FCO MCO YAD ADLT FEM MALE MO AH
2017,903,United Health Services Hospitals Inc New Horizons CD Inpt Rehab Unit,10-42 Mitchell Avenue Binghamton General Hospital,Binghamton,NY,13903,(607) 762-2255 Intakes: (607) 762-2901 (607) 762-3232,SAF SA BU MPD NXN MOA SACA TWFA MOTI RELP SMON HI HIT GH PVT STAG STDH JC SF MD MC SI PI MI PEER HEOH HS NRT NSC STU TCC SSA CSAA DAUT SHB SHC HIVT STDT TBS DP AOSS HAEC TAEC SAE SHG ICO GCO CHLD ADLT FEM MALE AH
2017,904,United Health Services Hospitals Inc New Horizons Chemical Dependency Prog,10-42 Mitchell Avenue Binghamton General Hospital,Binghamton,NY,13903,(607) 762-3288 Intakes: (607) 762-3232 (607) 762-2901,SAF SA BU MOA UBN CBT SACA TWFA MOTI RELP SMPD OP OMB OIT ORT GH PVT STAG SF MD MC SI PI MI CO CJ WN MN CM STU TCC SSA CSAA DAUT DP ACC SAE TA ICO GCO YAD ADLT FEM MALE DU AH
2017,904,Samaritan Daytop Village Inc Rockland Outreach Center,620 Route 303,Blauvelt,NY,10913,(845) 353-2730,MHSAF SA BUM BU ACM MPD NXN UBN CBT SACA TRC TWFA BIA MOTI ANG MXM RELP SMPD OP OMB OIT ORT PVT STAG STDH SF MD SI PI FSA CO CJ SE AD PW WN MN TRMA XA TAY CM HEOH NRT NSC STU TCC SSA SMHD CSAA CMHA OPC BABA DAUT HIVT TBS DP ACC SSD AOSS DVFP HAEC TAEC SAE TA MHS ICO GCO FCO MCO CHLD ADLT FEM MALE DU
2017,904,Catholic Charities of Rockville Center Talbot House,30 Carlough Road Suite C,Bohemia,NY,11716,(631) 589-4144 Intake: (631) 589-4145,SAF DT BU MOA SACA TWFA BIA MOTI RELP SMON RES RD PVT STAG NP FSA PA CM HS NRT STU TCC SSA CSAA BABA DAUT SHC HIVT DP AOSS HAEC TAEC SAE TA SHG ADTX CDTX MDTX ODTX ICO GCO YAD ADLT FEM MALE
2017,904,Institute for Rational Counseling Inc,30 Floyd Run,Bohemia,NY,11716,(631) 567-7760,MHSAF SA NOOP CBT DBT SACA TRC REBT TWFA BIA ANG RELP SMPD OP OIT ORT PVT STAG SF MC SI PI MI CO VET MF CJ SE AD WN MN TRMA XA TAY STU SSA SMHD CSAA CMHA BABA DAUT DP SSD SAE MHS ADD ICO GCO FCO MCO CHLD ADLT FEM MALE DU
2017,904,Charles K Post Addiction Treatment Ctr Community Residence Program,"998 Crooked Hill Road Building 1, PPC Campus",Brentwood,NY,11717,(631) 434-7200 Intake: (631) 434-7207,SAF SA BU ACM MPD NXN VTRL HH MOA CBT SACA TRC TWFA BIA MOTI ANG RELP SMON RES RL STG STAG STDH CARF SF MD MC SI PI FSA SS PA CO PW WN MN CM PEER HEOH HS NRT NSC STU TCC SSA SMHD CSAA CMHA OPC BABA DAUT SHB SHC HIVT STDT TBS DP ACC SSD AOSS EMP DVFP EIH HAEC TAEC SAE TA MHS SHG ADD TGD ICO GCO YAD ADLT FEM MALE SP
2017,904,Charles K Post Addiction Treatment Ctr Inpatient Rehabilitation Program,"998 Crooked Hill Road Building 1, PPC Campus",Brentwood,NY,11717,(631) 434-7554 Intakes: (631) 434-7207 (631) 434-7208,SAF SA BMW RPN BU ACM MPD NXN VTRL HH UBN CBT SACA TRC TWFA BIA MOTI ANG MXM RELP SMON RES RS STG STAG STDH CARF SF MD SI PI FSA SS PW WN MN TRMA DV TAY CM PEER HEOH HS NRT STU TCC SSA SMHD CSAA OPC BABA DAUT SHB SHC HIVT STDT TBS DP ACC AOSS DVFP EIH HAEC TAEC SAE MHS SHG TGD ICO GCO YAD ADLT FEM MALE
2017,904,Outreach Development Corporation,452 Su˜olk Avenue,Brentwood,NY,11717,(631) 436-6065,SAF SA BUM BU ACM MPD UBN CBT SACA TRC BIA MOTI ANG RELP SMON OP OMB ORT PVT STAG SF MD MC SI PI MI FSA SS CO WN MN TRMA XA DV CM NRT NSC STU TCC SSA SMHD CSAA CMHA ISC BABA DAUT DP ACC SSD AOSS SAE MHS ICO GCO FCO MCO YAD ADLT FEM MALE DU SP
2017,904,Outreach Development Corporation RRSY,400 Crooked Hill Road,Brentwood,NY,11717,(631) 231-3232,SAF SA BUM RPN BU MPD NXN VTRL UBN CBT DBT SACA TRC TWFA BIA CMI MOTI ANG MXM RELP SMON RES RL CT PVT STAG STDH SF MD SI PI MI FSA AD CM PEER HEOH HS NRT STU TCC SSA SMHD CSAA CMHA OPC BABA DAUT SHB SHC HIVT STDT TBS DP ACC SSD AOSS EMP DVFP EIH HAEC TAEC SAE MHS SHG ADD ICO GCO FCO CHLD FEM MALE
2017,904,Outreach House II,400 Crooked Hill Road,Brentwood,NY,11717,(631) 231-3232 Intake: (631) 231-3232x3106,SAF SA BUM BU MPD VTRL UBN CBT SACA TRC REBT TWFA BIA CMI MOTI ANG MXM RELP SMON RES RL PVT STAG SF MD SI PI FSA AD CM PEER HEOH HS NRT STU TCC SSA SMHD CSAA CMHA ISC BABA DAUT HIVT DP ACC SSD AOSS EMP HAEC TAEC SAE MHS SHG ADD ICO GCO FCO CHLD FEM MALE
2017,905,Phoenix House of Long Island Brentwood Outpatient Program,"998 Crooked Hill Road Building 5, 2nd Floor",Brentwood,NY,11717,(631) 306-5745 Intake: (631) 306-5740,SAF SA BUM BU DSF ACM MPD NXN MOA UBN CBT DBT SACA TRC REBT TWFA BIA CMI MOTI ANG MXM CRV RELP SMON OP OIT ORT CT PVT STAG CARF SF MD MC PI FSA SS PA CO VET ADM WN MN TAY PEER HEOH HS NRT NSC STU TCC SSA SMHD CSAA CMHA OPC BABA DAUT DP ACC SSD AOSS EMP HAEC TAEC SAE TA MHS TGD ICO GCO FCO MCO YAD ADLT FEM MALE DU
2017,905,Argus Community Inc Elizabeth L Sturz Outpatient Center,760 East 160th Street,Bronx,NY,10456,(718) 401-5700 Intakes: (718) 401-5726 (718) 401-5711,SAF SA BUM RPN BU MPD PAIN UBN CBT DBT SACA TRC REBT TWFA BIA CMI MOTI ANG RELP SMON OP OMB OIT ORT PVT STAG SF MD MC SI PI FSA SS PA CO CJ AD WN MN HV TRMA DV TAY CM PEER HEOH HS STU TCC SSA SMHD CSAA CMHA OPC ISC BABA DAUT HIVT STDT TBS DP ACC SSD AOSS EMP DVFP EIH HAEC TAEC SAE TA MHS ICO GCO FCO MCO CHLD ADLT FEM MALE SP
2017,905,Argus Community Inc Harbor House MICA Treatment Program,402 East 156th Street,Bronx,NY,10455,(718) 993-2376x7157 Intakes: (718) 401-5720 (718) 993-2376x7110,SAF SA MPD NMOA CBT DBT SACA TRC REBT TWFA BIA MOTI ANG RELP SMPD RES RL PVT STAG SF MD MC PI FSA CO GL VET CJ SE WN MN HV TRMA XA DV TAY CM PEER HEOH HS NRT NSC STU TCC SSA SMHD CSAA CMHA OPC BABA DAUT DP ACC SSD AOSS EMP DVFP HAEC TAEC SAE MHS TGD ICO GCO FCO YAD ADLT FEM MALE
2017,905,Arms Acres Inc Outpatient Clinic,3584 Jerome Avenue,Bronx,NY,10467,(718) 653-1537x110 Intake: (718) 653-1537,SAF SA BUM BU DSF ACM MPD NXN VTRL UBN CBT DBT SACA TRC REBT TWFA BIA MOTI ANG MXM RELP SMPD OP OMB OIT ORT PVT STAG JC SF MD MC SI PI SS CO GL CJ AD WN CM PEER HEOH HS NRT NSC STU TCC SSA SMHD CSAA CMHA OPC BABA DAUT DP ACC SSD AOSS EMP DVFP HAEC TAEC SAE TA MHS ICO GCO FCO MCO CHLD YAD ADLT FEM MALE DU SP
2017,905,Bronx Addiction Treatment Center CD Inpatient Rehab Program,1500 Waters Place Building 13,Bronx,NY,10461,(718) 904-0026 Intake: (718) 904-0026x4,MHSAF SA BUM BMW RPN BU DSF ACM MPD NXN VTRL UBN CBT SACA TRC REBT TWFA BIA MOTI ANG RELP SMON RES RS STG STAG CARF SF MD SI PI FSA PA CO WN MN TRMA XA DV CM PEER HEOH HS NRT NSC STU TCC SSA SMHD CSAA CMHA OPC ISC BABA DAUT SHB SHC HIVT STDT TBS DP ACC SSD AOSS DVFP EIH HAEC TAEC SAE TA MHS SHG ICO GCO FCO MCO YAD ADLT FEM MALE AH SP
2017,905,Bronx Lebanon Hospital Center Community Residence,1285 Fulton Avenue,Bronx,NY,10456,(718) 518-3733 Intakes: (718) 518-3700 (718) 861-4400,SAF SA HH MOA CBT SACA TRC REBT TWFA BIA MOTI ANG RELP SMON RES RL GH PVT STAG STDH JC SF MD PI FSA SS CO SE WN MN TRMA TAY CM HEOH HS STU SSA CSAA OPC ISC BABA DAUT DP SSD AOSS EMP SAE TA SHG TGD ICO GCO FCO YAD ADLT FEM MALE F36 F47 SP
2017,906,Bronx Lebanon Hospital Center Inpatient Rehabilitation Program,1285 Fulton Avenue 4th Floor,Bronx,NY,10456,(718) 901-8862 Intake: (718) 901-8780,SAF SA DT BUM BMW DB BU DSF ACM MPD NXN HH UBN CBT DBT SACA TRC TWFA BIA MOTI ANG MXM RELP SMON HI RES OP RL OMB OIT ORT HID HIT PSYH PVT STAG STDH JC SF MD MC SI PI MI SS CO GL WN CM HEOH HS NRT NSC STU TCC SSA SMHD CSAA CMHA BABA DAUT SHB SHC HIVT STDT TBS DP ACC SSD AOSS HAEC TAEC SAE MHS SHG ADTX BDTX ODTX TGD ICO GCO FCO MCO YAD ADLT FEM MALE AH SP
2017,906,Bronx Outreach Center OP,900 Arnow Avenue,Bronx,NY,10469,(718) 518-9007x2100,SAF SA BUM RPN BU DSF MPD VTRL UBN CBT SACA TRC TWFA BIA MOTI ANG MXM RELP SMON OP OMB OIT ORT PVT STAG STDH SF MD SI PI FSA SS PA CO AD TAY HEOH NRT NSC STU TCC SSA SMHD CSAA CMHA OPC BABA DAUT DP ACC SSD AOSS EMP DVFP HAEC TAEC SAE TA MHS SHG ICO GCO FCO MCO CHLD ADLT FEM MALE DU
2017,906,Concourse Medical Center Inc Opiod Treatment Clinic,880 Morris Avenue,Bronx,NY,10451,(718) 665-9340x119 Intake: (718) 665-9340,SAF SA MM BUM BU MPD METH OTPA OTP CBT SACA TRC REBT BIA CMI MOTI ANG MXM RELP SMON OP OMB ORT PVT STAG STDH CARF SF MD SS GL SE WN MN TRMA XA DV CM HEOH HS STU TCC SSA SMHD CSAA OPC ISC BABA DAUT SHB SHC HIVT STDT TBS DP ACC SSD AOSS DVFP EIH HAEC TAEC SAE TA MHS ICO GCO MCO YAD ADLT FEM MALE BMO SP
2017,906,Counseling Services of NY LLC/CD OP,911 Walton Avenue Suite 1-B,Bronx,NY,10452,(718) 590-1790,SAF SA MOA CBT SACA TRC BIA MOTI ANG RELP SMON OP OIT ORT PVT STAG STDH SF MD PA CO CJ CM PEER HEOH HS STU TCC SSA SMHD CSAA CMHA BABA DAUT DP ACC SSD AOSS EMP HAEC TAEC SAE TA MHS ICO GCO YAD ADLT FEM MALE DU SP
2017,906,Franklin House IR,1064 Franklin Avenue 1st-5th Floors,Bronx,NY,10456,(718) 764-1560 Intakes: (718) 764-1576 (718) 764-1541,SAF SA BU MPD MOA CBT SACA TWFA BIA CMI MOTI ANG RELP SMON RES RL PVT STAG STDH SF MC FSA CJ MN TAY CM PEER HEOH HS NRT NSC STU TCC SSA SMHD CSAA OPC BABA DAUT SHB SHC HIVT STDT TBS DP ACC SSD AOSS EMP HAEC TAEC SAE TA MHS SHG ICO GCO FCO YAD ADLT MALE SP
2017,906,Jacobi Medical Center Chemical Dependency Detox,"1400 Pelham Parkway South Building 1, 10 East",Bronx,NY,10461,(718) 918-4465 Intake: (718) 918-4478,SAF SA DT MM MMW DM BUM BMW DB BU DSF NXN METH UBN OTP CBT SACA TWFA BIA MOTI RELP SMON HI OP OMB OIT ORT HID GH STG STAG STMH STDH HLA JC NCQA COA SF MD MC SI PI MI FSA SS CM PEER HEOH HS NRT STU TCC SSA SMHD CSAA CMHA OPC ISC BABA DAUT SHB SHC HIVT STDT TBS DP ACC AOSS EIH HAEC TAEC SAE TA MHS SHG ADTX BDTX CDTX MDTX ODTX ICO GCO FCO MCO YAD ADLT FEM MALE AH SP
2017,906,Jacobi Medical Center (HHC) Jacobi Amb Care Pavillion OP,"1400 Pelham Parkway South Building 1, Floor 9W2",Bronx,NY,10461,(718) 918-4465 Intakes: (718) 918-6162 (718) 918-6163,SAF SA DT BUM BU DSF NXN VTRL UBN CBT SACA TRC BIA CMI MOTI ANG MXM RELP SMON HI OP OD OMB OIT ORT HID HIT GH LCCG STAG STMH STDH HLA JC SF MD MC SI PI FSA SS WN MN TRMA CM PEER HEOH HS NRT STU TCC SSA SMHD CSAA CMHA OPC ISC BABA DAUT SHB SHC HIVT TBS DP ACC SSD AOSS EMP DVFP EIH HAEC TAEC SAE TA MHS SHG ADTX BDTX CDTX MDTX ODTX ICO GCO FCO MCO YAD ADLT FEM MALE AH F70
2017,906,Jacobi Medical Center/Med Mgd Detox,"1400 Pelham Parkway South Building 1, Floor 10E",Bronx,NY,10461,(718) 918-4465 Intake: (718) 918-4465x0,SAF SA DT BUM RPN BU DSF ACM MPD NXN VTRL MOA UBN CBT SACA TWFA BIA CMI ANG RELP SMON OP OMB ODT OIT ORT GH LCCG STAG STMH STDH HLA JC SF MD MC SI PI FSA SS WN MN TRMA PEER HEOH HS NRT NSC STU TCC SSA SMHD CSAA CMHA OPC ISC BABA DAUT SHB SHC HIVT STDT TBS DP ACC SSD AOSS EMP DVFP EIH HAEC TAEC SAE TA MHS SHG ICO GCO FCO MCO YAD ADLT FEM MALE AH F70
2017,907,Lincoln Medical Center Lincoln Recovery Center,545 East 142nd Street,Bronx,NY,10454,(718) 579-4004x4061 Intakes: (718) 579-4070 (718) 579-4066,SAF SA MOA CBT DBT SACA TRC REBT TWFA BIA CMI MOTI ANG MXM RELP SMON OP OIT ORT GH LCCG STAG JC SF MD MC SI PI FSA SS PA WN MN CM PEER STU TCC SSA SMHD CSAA OPC ISC BABA DAUT TBS DP ACC AOSS EMP SAE MHS ACU SHG ICO GCO FCO MCO YAD ADLT FEM MALE SP
2017,907,Monte˝ore Medical Center SATP UNIT,1 3550 Jerome Avenue,Bronx,NY,10467,(718) 920-4067x4940 Intake: (718) 920-4067,SAF SA DT MM BUM BU DSF ACM MPD METH OTP CBT SACA TRC REBT BIA CMI MOTI RELP SMON OP OD OMB ORT GH PVT STAG STMH STDH HLA JC SF MD PI FSA CO PW WN CM HEOH NRT NSC STU TCC SSA SMHD CSAA CMHA OPC ISC DAUT SHB SHC HIVT STDT TBS DP ACC AOSS EMP DVFP EIH HAEC TAEC SAE TA MHS SHG ADD ODTX TGD ICO GCO YAD ADLT FEM MALE AH F4 SP
2017,907,Monte˝ore Medical Center Wellness Center at Melrose OTP,260 East 161st Street C Level Basment,Bronx,NY,10451,(718) 993-3397,SAF SA DT MM MMW DM BUM BMW DB BU DSF ACM MPD NXN METH OTPA OTP CBT DBT SACA TRC REBT BIA CMI MOTI ANG MXM RELP SMON OP OMB ORT GH PVT STAG STDH CARF SF MD MC PI FSA CO CJ PW WN MN HV CM PEER HEOH HS NRT NSC STU TCC SSA CSAA OPC BABA DAUT SHB SHC HIVT STDT TBS DP ACC SSD AOSS EMP EIH HAEC TAEC SAE TA MHS ICO GCO FCO YAD ADLT FEM MALE BMO AH SP
2017,907,Monte˝ore Medical Center Wellness Center at Port Morris OTP,804 East 138th Street,Bronx,NY,10454,(718) 665-7500,SAF SA BUM BMW BU DSF ACM MPD NXN VTRL CBT SACA TRC CMI MOTI ANG RELP SMON OP OMB GH PVT STAG STDH JC SF MD FSA SS HV CM PEER HEOH HS NRT NSC STU TCC SSA SMHD CSAA OPC BABA DAUT SHB SHC HIVT TBS DP ACC SSD AOSS EMP EIH HAEC TAEC SAE TA ADD ICO GCO FCO MCO YAD ADLT FEM MALE AH SP
2017,907,Monte˝ore Medical Center Clinic,3 OTP 2058 Jerome Avenue 1st and 2nd Floors,Bronx,NY,10453,(917) 564-8735 Intakes: (718) 583-0600 (718) 583-0707,SAF SA MM BUM BU ACM MPD NXN METH OTPA OTP CBT TRC TWFA BIA CMI MOTI RELP SMON OP OMB ORT GH PVT STAG STMH STDH HLA JC SF MD MC SI PI FSA SS WN MN HV TAY CM HEOH NRT NSC STU TCC SSA CSAA CMHA ISC BABA DAUT SHB SHC HIVT STDT TBS DP ACC AOSS EMP EIH HAEC TAEC SAE TA MHS SHG TGD ICO GCO FCO YAD ADLT FEM MALE BMO F19 F28 SP
2017,907,Monte˝ore Medical Center New Directions Recovery Center,2058 Jerome Avenue 3rd Floor,Bronx,NY,10453,(917) 564-8780 Intake: (917) 564-8763,SAF SA BUM BU DSF ACM MPD NXN UBN CBT DBT SACA TRC BIA CMI MOTI ANG RELP SMON OP OMB OIT ORT GH PVT STAG STDH HLA JC SF MD SI PI MI CO WN MN TRMA CM HEOH HS NRT NSC STU TCC SSA SMHD CSAA DAUT HIVT TBS DP ACC SSD AOSS EMP DVFP EIH HAEC TAEC SAE TA MHS ICO GCO FCO YAD ADLT FEM MALE SP
2017,907,Monte˝ore Medical Ctr/Project Rising Wellness Center at Waters Place OP,1510 Waters Place 1st Floor,Bronx,NY,10461,(718) 597-3888,SAF SA BUM BMW RPN BU DSF ACM MPD NXN VTRL UBN CBT DBT SACA TRC TWFA BIA CMI MOTI ANG CRV RELP SMON OP OMB OIT ORT GH PVT STAG STDH HLA JC SF MD PI FSA SS AD TAY CM PEER HEOH HS NRT NSC STU TCC SSA SMHD CSAA CMHA OPC ISC BABA DAUT SHB SHC HIVT STDT TBS DP ACC SSD AOSS EMP DVFP EIH HAEC TAEC SAE TA MHS ICO GCO FCO CHLD ADLT FEM MALE AH F42
2017,908,Monte˝ore Wake˝eld Division,4401 Bronx Boulevard,Bronx,NY,10470,(718) 304-7000 Intake: (718) 304-7058,SAF SA BU DSF ACM MPD NXN VTRL PAIN CBT SACA TRC MOTI ANG RELP SMPD OP OMB ORT GH PVT STAG STMH STDH JC SF MD MC SI PI FSA CM PEER HEOH HS NRT NSC STU TCC SSA SMHD CSAA CMHA OPC BABA DAUT SHB SHC TBS DP ACC SSD AOSS EMP DVFP EIH HAEC TAEC SAE TA MHS SHG ICO GCO FCO MCO YAD FEM MALE DU AH SP
2017,908,Monte˝ore Wellness Center at Waters Next Steps North,1510 Waters Place 2nd Floor,Bronx,NY,10461,(718) 597-3888,SAF SA RPN BU DSF ACM MPD NXN VTRL MOA UBN CBT SACA TRC REBT TWFA BIA CMI MOTI ANG RELP SMON OP OIT ORT GH PVT STAG STDH SF MD SI PI CO CJ HV TRMA CM PEER HEOH HS NRT NSC STU TCC SSA SMHD CSAA CMHA OPC BABA DAUT SHB SHC HIVT STDT TBS DP ACC SSD AOSS EMP EIH HAEC TAEC SAE TA MHS ICO GCO FCO MCO YAD ADLT FEM MALE AH SP
2017,908,Odyssey House Inc Family ReEntry Program,1328 Clinton Avenue,Bronx,NY,10456,(718) 378-8995x2100 Intake: (212) 987-5100,SAF SA MPD NXN MOA CBT DBT SACA TRC REBT BIA CMI MOTI ANG RELP SMON RES RL PVT STAG SF MD SS CM HS STU TCC SSA SMHD CSAA BABA DAUT DP ACC SSD AOSS EMP SAE ICO GCO FCO BC YAD ADLT FEM MALE
2017,908,Odyssey House Inc Lafayette Program,1264 Lafayette Avenue,Bronx,NY,10459,(718) 378-8671 Intake: (212) 987-5100,SAF SA RPN DSF ACM MPD NXN VTRL UBN CBT SACA TRC REBT TWFA BIA CMI MOTI ANG CRV RELP SMON RES RL PVT STAG SF MD SS CO GL CJ HV TRMA XA DV TAY CM PEER HEOH HS NRT NSC STU TCC SSA CSAA CMHA BABA DAUT DP SSD AOSS EMP DVFP EIH HAEC TAEC SAE MHS SHG ICO GCO FCO YAD ADLT FEM
2017,908,Odyssey House Inc Outpatient Services,953 Southern Boulevard Suite 301,Bronx,NY,10459,(718) 860-2994,SAF SA RPN DSF ACM MPD NXN VTRL MOA UBN CBT DBT SACA TRC REBT BIA CMI MOTI ANG CRV RELP SMON OP OMB OIT ORT PVT STAG SF MD MC SI PI ATR FSA SS PA CO GL CJ SE AD PW WN MN TRMA XA DV TAY CM PEER HEOH HS NRT NSC STU TCC SSA SMHD CSAA CMHA OPC ISC BABA DAUT DP ACC SSD AOSS EMP DVFP HAEC TAEC SAE TA MHS SHG TGD ICO GCO FCO MCO CHLD ADLT FEM MALE SP
2017,908,Osborne Treatment Services Inc Outpt Trt Services El Rio Program,809 Westchester Avenue,Bronx,NY,10455,(718) 707-2600x2646 Intake: (718) 707-2600x2613,SAF SA MOA CBT SACA TRC TWFA BIA CMI MOTI ANG RELP SMON OP ODT OIT ORT PVT STAG MD FSA CO CJ WN MN HV TRMA DV TAY CM PEER HEOH HS NRT STU TCC SSA SMHD CSAA OPC ISC BABA DAUT SHB SHC HIVT STDT TBS DP ACC SSD CCC AOSS EMP DVFP EIH HAEC TAEC SAE TA SHG ADD TGD ICO GCO FCO YAD ADLT FEM MALE 
2017,908,Program of the Bronx Inc OP,1215-1217 Stratford Avenue,Bronx,NY,10472,(718) 328-2605 Intake: (212) 837-2013,MHSAF SA DT DB RPN BU DSF ACM MPD VTRL UBN CBT SACA TRC REBT TWFA BIA CMI MOTI ANG MXM RELP SMPD OP OD OMB OIT ORT PVT STAG STMH SF MD MC SI PI MI ITU ATR SS PA CO CJ SE AD WN MN HV TRMA DV TAY CM PEER HEOH HS NRT STU TCC SSA SMHD CSAA CMHA OPC BABA DAUT SHB SHC TBS DP ACC SSD AOSS EMP DVFP EIH HAEC TAEC SAE TA MHS SHG ADTX ODTX ICO GCO FCO CHLD ADLT FEM MALE DU F19 SP
2017,908,Palladia Inc/S US CTI Bronx OP,1366 Inwood Avenue,Bronx,NY,10452,(646) 401-9700x2602 Intake: (646) 401-9700x2600,SAF SA RPN NXN VTRL UBN CBT SACA TRC TWFA BIA CMI MOTI ANG MXM RELP SMON OP OMB OIT ORT STG STAG STDH CARF SF MD PI FSA SS PA CO DV CM HEOH STU TCC SSA SMHD OPC ISC BABA DAUT DP ACC SSD CCC AOSS DVFP SAE TA MHS ICO GCO FCO MCO YAD ADLT FEM MALE DU
2017,908,Promesa Inc CD Outpatient Treatment (CDOP),1776 Clay Avenue,Bronx,NY,10456,(347) 649-7503 Intake: (718) 960-7599,SAF SA MOA CBT SACA TRC REBT TWFA BIA CMI MOTI ANG RELP SMON OP ORT PVT STAG SF MD MC PI FSA SS PA CO GL VET CJ SE PW WN HV TRMA XA DV HEOH STU TCC SSA SMHD CSAA CMHA OPC BABA DAUT SHB SHC HIVT TBS DP ACC HAEC TA SHG ADD ICO GCO YAD ADLT FEM MALE SP
2017,909,Promesa Inc Inpatient Rehabilitation,1776 Clay Avenue 2nd Floor,Bronx,NY,10457,(718) 299-1100x7599 Intakes: (718) 960-7599 (718) 299-1100x3158,MHSAF SA BU ACM MPD NXN VTRL METH MOA OTP CBT SACA TRC REBT TWFA BIA CMI MOTI ANG RELP SMON RES RS PVT STAG STMH SF MD MC SI PI SS PA CM PEER HEOH HS NRT NSC STU TCC SSA SMHD CSAA OPC ISC BABA DAUT SHB SHC HIVT STDT TBS DP ACC SSD AOSS EIH HAEC TAEC SAE TA MHS SHG ICO GCO YAD ADLT FEM MALE F42 SP
