"GEOID","totUnits","occP","vacantP","mobileP","lngTermP","rentalP","unitDens"
"29175",10747,77.67,22.33,14.18,22.34,26.34,22.2639030989008
"29177",10070,87.24,12.76,5.38,34.47,22.57,17.7037315386283
"29179",4025,65.54,34.46,17.64,31.63,20.74,4.97851809616839
"29181",6612,77.95,22.05,23.82,27.53,21.05,10.5029704172043
"29183",152117,95.09,4.91,2.84,23.72,19.61,271.406407660913
"29185",5639,73.17,26.83,21,29.54,22.27,8.35434515005462
"29186",8723,81.78,18.22,12.55,36.5,22.46,17.4756817099213
"29187",29821,83.53,16.47,14.29,21.25,31.73,65.9944422101923
"29189",440218,91.67,8.33,0.25,29.21,31.02,867.554218658488
"29195",10161,84.26,15.74,6.69,23.23,31.09,13.4495631974036
"29197",2102,75.55,24.45,12.7,28.82,28.53,6.84014046279162
"29199",2360,77.12,22.88,13.81,28.71,29.12,5.40657984623823
"29201",17220,89.59,10.41,11.82,27.65,33.08,41.0010229148381
"29203",4171,76.07,23.93,22.97,28.29,28.43,4.15514235002999
"29205",3210,76.6,23.4,11.31,27.45,24.77,6.40896261820209
"29207",13715,85.19,14.81,9.66,25.44,31.28,16.6603226833532
"29209",20997,61.16,38.84,15.18,22.03,18,45.249562178514
"29211",3354,64.82,35.18,11.09,30.34,28.2,5.17609540301884
"29213",30696,72.86,27.14,15.55,16.91,40.11,48.5425984597494
"29215",11716,81.76,18.24,17.86,26.13,26.51,9.95192098724852
"29217",9542,85.62,14.38,11.42,23.28,30.34,11.5466399331431
"29219",15297,79.96,20.04,13.83,23.76,22.18,35.6902542940764
"29221",11044,82.52,17.48,32.27,26.88,19.07,14.5342078270086
"29223",8095,67.3,32.7,28.5,28.19,25.61,10.6628123368794
"29225",14679,91.94,8.06,12.19,21,25.7,24.7721773100772
"29227",1271,67.35,32.65,9.83,35.76,23.25,4.76695178180681
"29229",8708,83.74,16.26,14.73,22.64,30.62,12.7726659588809
"29510",176375,79.63,20.37,0.38,21.68,56.63,2856.58523106266
"30001",5331,74.6,25.4,14.73,27.93,32.86,0.961812378212695
"30003",4725,78.03,21.97,19.3,36.11,39.9,0.945418379828403
"30005",2842,81.63,18.37,12.03,33.09,41.12,0.672328089683328
"30007",2740,88.32,11.68,14.67,23.12,18.55,2.29797602845352
"30009",6556,69.11,30.89,11.93,23.54,21.98,3.20164825984998
"30011",822,76.03,23.97,22.51,41.52,18.08,0.246073756611571
"30013",38558,89.33,10.67,9.8,23.95,35.8,14.2904725627737
"30015",2914,77.42,22.58,11.94,32.98,34.75,0.733539547040126
"30017",5689,85.94,14.06,11.28,27.99,31.25,1.50371726779829
"30019",1112,76.98,23.02,8.09,34.9,19.28,0.779798289823734
"30021",4425,89.76,10.24,15.66,28.34,31.95,1.86558768527046
"30023",5192,74.25,25.75,8.36,37.99,31.39,7.0478431752818
"30025",1538,84.66,15.34,20.16,27.4,32.95,0.949064914114797
"30027",5895,84.39,15.61,12.94,29.13,27.98,1.35851114040236
"30029",48447,78.96,21.04,11.39,23.04,27.41,9.52343082624741
"30031",47976,87.51,12.49,7.88,13.35,38.71,18.4168691781093
"30033",826,54.12,45.88,16.22,40.26,25.5,0.176626387064808
"30035",5402,77.34,22.66,15.53,29.5,40.76,1.80371349718473
"30037",471,71.55,28.45,15.92,29.56,25.52,0.401049981062241
"30039",2832,45.2,54.8,20.27,32.21,27.58,1.63969161317481
"30041",7324,85.66,14.34,13.45,29.63,38.36,2.52625186472595
"30043",5112,86.93,13.07,10.13,30.39,15.03,3.08536371631649
"30045",1373,67.23,32.77,13.77,36.81,26.76,0.734350948747127
"30047",16830,70.4,29.6,13.4,24.01,27.83,11.2918171633634
"30049",31433,88.44,11.56,10.2,20.38,31.46,9.08897766702885
"30051",1120,79.11,20.89,14.11,45,37.47,0.783229643688083
"30053",11653,70.87,29.13,17.29,28.66,21.73,3.22574748536978
"30055",1045,67.37,32.63,13.97,43.94,18.18,0.395501781475966
"30057",7011,49.65,50.35,7.89,23.93,25.51,1.95393666532988
"30059",1386,54.04,45.96,11.69,32.29,28.97,0.57946605215283
"30061",2500,67.96,32.04,24.08,29.54,27.02,2.04982921513115
"30063",53259,91.27,8.73,8.22,20.46,41.26,20.5395530885847
"30065",2749,75.55,24.45,13.86,23.21,28.6,1.47088020700458
"30067",9568,80.38,19.62,9.48,24.58,30.91,3.41414627903197
"30069",296,63.18,36.82,19.26,30.32,32.62,0.178785317733388
"30071",2349,75.35,24.65,16.86,33.15,23.9,0.456963481914664
"30073",2677,78.97,21.03,14.19,39.89,26.3,1.64783158796546
"30075",1032,74.52,25.48,26.65,36.6,27.57,0.312899743160887
"30077",3196,74.72,25.28,11.05,33.26,31.57,1.37401417797572
"30079",697,77.47,22.53,15.21,40.03,13.15,0.401360208753643
"30081",19796,86.42,13.58,10.04,24.3,23.89,8.27942863359356
"30083",5203,86.35,13.65,16.51,23,36.5,2.49623815666651
"30085",4123,76.55,23.45,9.82,31.48,38.59,1.75126223679927
"30087",4180,75.29,24.71,20,32.11,28.95,0.834645864748405
"30089",6769,73.17,26.83,15.54,25.44,23.46,2.45219141948014
"30091",2172,75.74,24.26,7.04,34.32,22.49,1.2961004116269
"30093",17150,88.38,11.62,7.19,27.4,33.14,23.8864582951507
"30095",4877,76.19,23.81,12.1,23.14,20.59,2.71436371748304
"30097",2165,71.45,28.55,8.31,30.42,25.6,1.16680377284672
"30099",2930,84.47,15.53,9.66,36.88,30.3,1.28984386390142
"30101",2376,79.88,20.12,9.3,28.58,42.2,1.24072636309794
"30103",466,78.33,21.67,24.03,35.14,32.6,0.476581946979106
"30105",4858,70.73,29.27,4.43,31.2,23.75,0.986180264981999
"30107",1197,68.59,31.41,11.45,31.94,29.48,0.841491484975585
"30109",592,83.95,16.05,11.82,32.29,21.33,0.666212262236125
"30111",69928,92.99,7.01,10.85,21.28,31.68,26.5537124686418
"31001",13873,91.62,8.38,3.94,26.1,31.75,24.6293995470472
"31003",3314,80.72,19.28,3.23,33.2,22.84,3.86592987479142
"31005",276,69.93,30.07,7.25,37.08,32.12,0.385824448152176
"31007",400,69.75,30.25,5.5,38.51,26.88,0.536044132935677
"31009",325,67.08,32.92,11.08,23.54,33.49,0.457305318131351
"31011",2645,86.2,13.8,2.23,35.56,22.06,3.85259297832502
"31013",5459,87.95,12.05,5.26,27.85,33.72,5.076781625032
"31015",1408,64.13,35.87,12.57,38.16,18.72,2.60773511949974
"31017",1880,76.28,23.72,7.07,29.73,25.8,1.53928042039333
"31019",20292,94.45,5.55,7.32,18.9,36.47,20.958135833086
"31021",3493,83.57,16.43,5.95,29.27,24.73,7.10560826496771
"31023",4072,82.93,17.07,5.97,36.85,21.74,6.96189393051114
"31025",11461,87.3,12.7,4.25,27.31,18.48,20.5633721762084
"31027",4154,83.2,16.8,3.73,37.41,18.58,5.61169822019835
"31029",1943,88.21,11.79,11.17,29.04,22.81,2.17237096512339
"31031",3235,79.32,20.68,9.55,33.63,38.97,0.542768770402278
"31033",5011,88.49,11.51,4.43,28.02,31.24,4.18881520483054
"31035",3023,85.15,14.85,3.31,32.52,21.37,5.28231614674248
"31037",4177,89.01,10.99,9.31,32.44,29.02,10.1470946559332
"31039",4244,88.41,11.59,0.82,31.83,30.76,7.43880044055454
"31041",5651,85.75,14.25,3.29,26.78,30.46,2.19406724381571
"31043",7820,95.35,4.65,10.95,23.73,34.17,29.5925342047466
"31045",4252,85.21,14.79,10.79,26.32,35.33,3.04480475815581
"31047",10228,87.96,12.04,8.41,20.75,32.23,10.0959064310155
"31049",1040,79.23,20.77,6.73,28,24.27,2.364447670449
"31051",2710,85.28,14.72,6.94,35.04,21.51,5.69198455487545
"31053",16741,91.33,8.67,4.64,25.5,37.52,31.6428218005886
"31055",232063,92.99,7.01,1.1,19.87,38.53,710.957290875998
"31057",1130,76.55,23.45,8.67,23.02,29.6,1.22869600213728
"31059",2934,85.55,14.45,1.09,34.86,24.38,5.09934626454167
"31061",1712,79.09,20.91,4.03,36.42,16.47,2.97318709700849
"31063",1568,71.17,28.83,13.27,32.05,25.09,1.60882104816578
"31065",2713,78.95,21.05,1.7,29.61,28.1,3.77262303919474
"31067",10438,87.76,12.24,1.68,27.86,31.47,12.2589779271086
"31069",1257,69.29,30.71,4.53,22.85,22.85,0.737054142105352
"31071",1231,71.97,28.03,11.54,37.51,21.9,2.16219995781259
"31073",1297,67.62,32.38,8.64,35.17,27.25,2.83093210361995
"31075",401,73.07,26.93,19.45,37.24,24.91,0.516176920270361
"31077",1310,78.93,21.07,2.9,33.64,20.12,2.29901770899143
"31079",24672,92.7,7.3,4.98,22.69,37.9,45.1546830948016
"31081",4104,90.13,9.87,4.34,33.03,19.17,7.5734173106546
"31083",2384,63.8,36.2,22.86,29.78,19.92,4.30741797116326
"31085",515,80.19,19.81,5.63,28.63,29.78,0.722240882450539
"31087",1739,69.52,30.48,17.42,38.05,27.05,2.44950527535004
"31089",5236,84.7,15.3,5.9,31.13,26.52,2.17046553373382
"31091",447,71.36,28.64,13.65,45.12,35.42,0.619837452849385
"31093",3072,87.37,12.63,6.51,33.21,22.62,5.3957658203943
"31095",3905,84.07,15.93,2.41,31.74,27.99,6.84885351751637
"31097",2172,83.79,16.21,6.22,27.46,24.78,5.77550847781028
"31099",2955,90.76,9.24,4.84,29.59,27.37,5.72407351282343
"31101",5452,70.51,29.49,23.09,32.84,29.45,5.13566693917427
"31103",510,63.92,36.08,11.96,33.33,25.15,0.659705335831904
"31105",1947,80.69,19.31,9.09,28.46,29.22,2.04550895745686
"31107",4908,74.86,25.14,5.22,30.34,26.78,4.42784946913975
"31109",129190,94.93,5.07,1.73,18.58,39.97,154.245159150705
"31111",16782,89.29,10.71,8.26,20.71,34.73,6.54493351353574
"31113",418,81.58,18.42,12.92,21.44,29.03,0.73248789999671
"31115",444,62.84,37.16,19.37,30.77,16.13,0.78790628882023
"31117",247,82.19,17.81,8.1,23.4,31.53,0.287553532589731
"31119",15240,93.53,6.47,2.75,22.99,34.31,26.6145301939804
"31121",3806,87.34,12.66,6.57,28.53,26.77,7.83370078558743
"31123",2435,81.4,18.6,8.09,35.02,27.6,1.71017531430674
"31125",1867,82.81,17.19,3.43,30.06,22.77,4.22750403636705
"31127",3504,82.11,17.89,3.42,25.81,27.95,8.60141661181092
"31129",2456,77.93,22.07,2.4,35.68,24.29,4.27017121628172
"31131",7155,90.17,9.83,2.95,23.34,27.94,11.621657851014
"31133",1622,75.15,24.85,6.54,37.32,16.32,3.76270675748861
"31135",1446,84.72,15.28,2.42,27.33,22.37,1.6369849302812
"31137",4249,92.42,7.58,5.51,27.05,28.24,7.87162206282541
"31139",3253,93.02,6.98,5.84,30.81,23.89,5.67470108407457
"31141",13758,94.49,5.51,4.56,28.33,28,20.4095336513415
"31143",2737,74.97,25.03,7.86,32.59,19.98,6.24396061899405
"31145",5312,83.94,16.06,5.61,25.65,26.46,7.4086213607151
"31147",4399,85.75,14.25,2.61,30.84,22.88,7.97153743137856
"31149",881,71.06,28.94,8.97,32.79,27,0.873758200274645
"31151",5826,87.08,12.92,5.42,24.34,30.32,10.1487861044389
"31153",67983,95.68,4.32,0.83,17.13,30.89,285.461523639907
"31155",9594,86.78,13.22,2.29,30.85,21.52,12.7871503160775
"31157",16379,89.22,10.78,6.3,23.64,31.01,22.1513594069404
"31159",7107,92.81,7.19,3.17,26.88,28.03,12.4372863874663
"31161",2924,76.98,23.02,10.05,33.74,28.48,1.19789491940194
"31163",1944,69.86,30.14,14.66,35.99,23.2,3.43568543084026
"31165",795,72.83,27.17,9.56,38.94,26.94,0.384673234877569
"31167",2683,89.82,10.18,6,37.58,16.97,6.27446103982195
"31169",2759,82.75,17.25,1.78,27.79,21.29,4.80825919780333
"31171",401,72.82,27.18,2.99,16.9,27.4,0.5624934553519
"31173",2434,89.36,10.64,6.04,30.41,40.32,6.18422662657373
"31175",2302,79.93,20.07,3,32.47,25.82,4.05203797924285
"31177",8570,94.81,5.19,3.64,28.09,21.27,21.9768593017235
"31179",3894,93.91,6.09,2.26,26.1,35.85,8.79177635309455
"31181",1913,79.4,20.6,2.51,31.07,22.45,3.32747496881607
"31183",543,65.75,34.25,20.07,31.27,29.41,0.944051241541632
"31185",6298,90.36,9.64,3.13,26.95,29.33,11.0007353390229
"32001",10908,90.02,9.98,14.76,19.82,34.25,2.2123286201273
"32003",888556,86.43,13.57,2.86,11.29,46.87,112.594958142446
"32005",24208,85.01,14.99,5.44,19.67,30.14,34.1093092863618
"32007",21350,82.85,17.15,19.91,23.45,27.67,1.24351144335043
"32009",949,47.84,52.16,43.94,24.28,41.85,0.264945213037265
"32011",1174,63.88,36.12,40.03,18.41,26.8,0.281153188787782
"32013",7493,83.69,16.31,39.1,23.07,24.69,0.777221975799515
"32015",2577,80.99,19.01,48.31,20.03,19.5,0.469390948343952
"32017",2766,73.79,26.21,20.25,40.7,26.41,0.260125307742735
"32019",23170,88.6,11.4,16.34,14.23,29.25,11.5779073828777
"32021",2902,66.78,33.22,14.99,30.72,31.79,0.773284249749903
"32023",22339,83.57,16.43,34.55,15.36,29.01,1.22864422199307
"32027",2479,77.97,22.03,40.94,26.66,26.38,0.410664311169879
"32029",1923,83.1,16.9,23.14,20.98,12.52,7.28493454278095
"32031",193956,91.58,8.42,5.59,14.94,41.96,30.779879909704
"32033",4525,77.99,22.01,14.76,27.36,26.1,0.509884571598251
"32510",23821,94.29,5.71,10.89,17.62,44.3,164.667357199732
"33001",38334,64.54,35.46,8.67,29.15,23.09,95.3956406440961
"33003",40922,51.49,48.51,6.14,29.26,20.62,43.9144333212554
"33005",35451,85.52,14.48,7.01,28.79,30.18,50.1637526841478
"33007",21526,63.74,36.26,11.76,34.18,29.09,11.9951476111341
"33009",52586,66.09,33.91,7.59,28.67,31.02,30.7774138381855
"33011",170155,93.56,6.44,1.93,26.89,34.05,194.121759962995
"33013",64675,89.44,10.56,5.91,28.19,28.43,69.3288865566779
"33015",131195,91.58,8.42,4.96,31.59,22.95,188.665749012263
"33017",53502,90.74,9.26,9.61,26.42,33.7,145.563024188503
"33019",22609,78.46,21.54,8.48,28.87,26.86,42.0600324678144
"34001",127987,78.03,21.97,2.32,28.51,32.58,230.395229331256
"34003",356654,94.84,5.16,0.3,30.62,35.59,1532.12314637331
"34005",178772,92.57,7.43,1.3,31.64,24.25,223.654442328839
"34007",206013,90.85,9.15,0.82,32.43,33.3,930.713651656749
"34009",99157,40.24,59.76,3.35,34.46,22.41,394.251778467366
"34011",56429,89.68,10.32,5.63,28.09,35.58,116.743584101922
"34013",316136,89.36,10.64,0.07,24.38,55.8,2507.34507795351
"34015",113024,92.54,7.46,2.26,33.4,19.83,351.037974564902
"34017",279662,91.33,8.67,0.15,19.13,68.53,6054.597121403
"34019",50138,94.1,5.9,0.38,36.4,16.72,117.192927498965
"34021",144681,89.77,10.23,0.28,26.82,36.14,644.651247546507
"34023",300541,94.55,5.45,0.71,27.74,36.67,971.94302696449
"34025",261139,89.56,10.44,1.2,32.87,26.32,557.785102890774
"34027",192378,94.03,5.97,0.23,32.41,25.59,417.702848583437
"34029",282075,79.86,20.14,2.31,28.02,20.02,448.90737307923
"34031",177032,92.45,7.55,0.19,25.68,47.05,951.731031801682
"34033",27644,86.49,13.51,4.52,35.87,29.51,83.3044170925369
"34035",126209,92.71,7.29,0.17,29.11,24.37,418.10493373126
"34037",62371,85.55,14.45,1.55,38.74,17.53,120.240660691414
"34039",201916,93.6,6.4,0.18,27.23,41.11,1964.8399512587
"34041",45443,90.99,9.01,1.09,32.53,28.12,127.45773100187
"35001",292439,90.84,9.16,5.76,22.58,37.17,251.83106305109
"35003",3893,35.47,64.53,33.09,59.45,7.6,0.562234806856536
"35005",27194,85.2,14.8,12.76,26.45,30.97,4.48218499548317
"35006",11343,78.81,21.19,29.08,38.55,30.2,2.49847829764676
"35007",10244,55.43,44.57,18.9,33.1,31.07,2.72594880457532
"35009",21187,87.39,12.61,9.9,18.32,42.57,15.0749591848704
"35011",1078,65.4,34.6,15.58,36.03,33.62,0.464035859381285
"35013",87096,88.93,11.07,21.36,22.23,38.19,22.8709000792005
"35015",24274,87.6,12.4,16.42,27.1,29.19,5.81217056266099
"35017",15013,79.95,20.05,30.88,31.55,29.72,3.79004264712478
"35019",2689,52.21,47.79,31.02,52.06,34.62,0.887529754248923
"35021",590,35.76,64.24,22.54,47.28,37.44,0.277585873878567
"35023",2446,71.67,28.33,36.63,36.93,29.66,0.711362709861361
"35025",26250,84.24,15.76,19.75,23.01,32.29,5.97752732269513
"35027",18078,43.23,56.77,19.38,19.26,23.01,3.74201059032325
"35028",8379,90.31,9.69,3.27,23.27,25.85,76.7310342901711
"35029",11240,80.29,19.71,34.53,21.1,39.5,3.79060017345104
"35031",26219,77.41,22.59,23.54,44.55,28.92,4.81024868416696
"35033",2761,55.6,44.4,33.36,58.9,24.76,1.43336206132199
"35035",31673,73.85,26.15,28.24,25.35,34.68,4.78984480543024
"35037",5677,53.9,46.1,25.15,31.39,36.41,1.9753821742669
"35039",20044,61.85,38.15,38.76,45.71,22.99,3.41998483822726
"35041",8466,82.6,17.4,19.41,21.55,38.97,3.46110489974699
"35043",55831,90.16,9.84,8.89,24.49,21.68,15.0484083765789
"35045",50931,84.69,15.31,32.34,32.28,28.16,9.23135102580608
"35047",15904,71,29,35.43,40.67,28.79,3.36842621599538
"35049",72928,84.98,15.02,13.86,27.54,29.69,38.1804410734764
"35051",8511,63.18,36.82,40.12,25.49,24.08,2.03555124387846
"35053",8200,55.49,44.51,36.9,31.23,26.35,1.23375879648724
"35055",20809,58.28,41.72,19.22,44.76,24.48,9.44848913567996
"35057",8036,70.48,29.52,40.98,28.38,16.68,2.4022462107093
"35059",2345,58.89,41.11,14.71,28.63,30.12,0.61306469843174
"35061",31050,88.53,11.47,29.01,30.98,19.32,29.1073990683768
"36001",140830,89.48,10.52,1.43,29.1,43.45,269.362750128074
"36003",26300,68.48,31.52,16.37,34.36,24.85,25.549978190359
"36005",526784,94.86,5.14,0.14,25.76,80.39,12527.6263811721
"36007",90830,86.53,13.47,4.53,32.46,34.69,128.688516609363
"36009",41520,75.71,24.29,13.49,33.36,28.55,31.7347179291739
"36011",36947,84.58,15.42,10.44,35.4,29,53.4240940198463
"36013",67514,77.87,22.13,6.7,33.65,30,63.6792817910939
"36015",38797,88.6,11.4,5.38,29.99,32.07,95.2424482370341
"36017",25448,81.01,18.99,20.8,34.83,25.45,28.4784366345238
"36019",36459,86.11,13.89,13.43,32.95,32.27,35.1327527454775
"36021",33386,75.61,24.39,7.88,36.02,27.9,52.6045011862095
"36023",20766,85.16,14.84,7.31,32.49,33.79,41.6343730398376
"36025",31565,60.29,39.71,13.31,37.33,25.74,21.8834589587275
"36027",120472,89.11,10.89,3.2,33.88,31.24,151.414505621258
"36029",427147,90.8,9.2,1.37,31.3,35.22,409.647128675822
"36031",26183,58.91,41.09,7.08,37.29,24.39,14.5938675831543
"36033",25650,74.42,25.58,11.27,32.61,27.55,15.7438654054575
"36035",29052,77.24,22.76,10.35,33.2,28.54,58.636725975317
"36037",25750,91.97,8.03,6.57,37.98,27.36,52.2381809622466
"36039",29681,57.67,42.33,6.92,38.37,25.92,45.8635718909274
"36041",8914,12.61,87.39,10,44.16,14.32,5.1905018969533
"36043",33774,72.79,27.21,9.5,37.62,27.51,23.9275895778581
"36045",59801,72.35,27.65,12.4,23.97,44.28,47.1360312334149
"36047",1035746,91.8,8.2,0.14,29,69.99,14930.4967835018
"36049",15605,65.63,34.37,12.78,35.98,20.81,12.2427113126286
"36051",27455,88.81,11.19,10.61,32.94,26.58,43.4580060738725
"36053",32209,80.8,19.2,9.56,34.06,23.29,49.1844379837332
"36055",326920,92.01,7.99,0.83,28.25,36.25,497.693915606259
"36057",23493,83.71,16.29,6.83,32.41,31.99,58.2787040391875
"36059",471835,94.42,5.58,0.18,40.04,19.35,1657.95306959825
"36061",874237,86.72,13.28,0.06,29.16,75.87,38586.479446715
"36063",100301,87.95,12.05,3.36,34.43,28.73,192.018674929957
"36065",105102,85.64,14.36,6,32.98,33.01,86.6945677653336
"36067",207567,89.43,10.57,1.02,29.92,35.17,266.664307487966
"36069",50412,87.85,12.15,7.32,29.66,26.3,78.2744711753002
"36071",142360,89.05,10.95,2.36,29.42,31.95,175.251718894302
"36073",18570,87.95,12.05,10.4,34.97,24.41,47.4618844421773
"36075",54409,84.6,15.4,15.18,32.22,27.22,57.1739260297261
"36077",31224,75.44,24.56,11.95,34.07,27.09,31.1702989665
"36079",38605,90.27,9.73,0.89,40.02,17.59,167.615390501903
"36081",855716,91.06,8.94,0.15,28.86,55.37,7866.64268853374
"36083",72852,88.62,11.38,2.72,30.75,36.95,111.658714621212
"36085",179871,92.37,7.63,0.28,33.18,30.28,3127.18999459532
"36087",105911,94.42,5.58,1.07,33.33,31.32,610.666291591472
"36089",53102,78.47,21.53,11.11,33.55,27.56,19.8196768747435
"36091",104895,89.5,10.5,7.72,28.06,28.22,129.501287111558
"36093",69302,76.9,23.1,0.8,30.28,33.47,338.754756564624
"36095",17506,71.74,28.26,12.64,34.6,25.03,28.1530205215913
"36097",9736,75.02,24.98,17.92,38.18,22.18,29.6520222959449
"36099",16336,82.77,17.23,13.49,32.75,26.02,50.4652396977285
"36101",49462,81.24,18.76,15.37,31.59,28.23,35.5702930645518
"36103",575162,84.84,15.16,0.9,39.37,19.9,630.81707813746
"36105",50457,55.27,44.73,9.7,29.79,32.33,52.1178543542967
"36107",22486,89.14,10.86,15.19,35.47,23.04,43.3583817955193
"36109",43048,91.35,8.65,7.78,23.63,44.7,90.6963012223521
"36111",84874,81.93,18.07,6.39,34.24,31.24,75.4951734484889
"36113",39760,69.3,30.7,4.91,31.74,29.06,45.8465363956465
"36115",29461,81.49,18.51,6.58,36.23,27.08,35.4454906200416
"36117",41637,87.67,12.33,8.33,34.33,24.05,68.9552308711091
"36119",373942,92.88,7.12,0.14,30.82,38.71,868.489367386636
"36121",18156,87.11,12.89,7.58,37.8,23.67,30.6302317304357
"36123",13795,65.45,34.55,10.25,38.22,20.79,40.7965675730476
"37001",69749,91.84,8.16,11.96,23.95,34.95,164.723692227022
"37003",16399,83.68,16.32,31.17,37.87,24.69,63.076995115393
"37005",8160,58.16,41.84,17.06,35.52,24.97,34.8120002669408
"37007",11594,82.08,17.92,25.26,35.37,33.06,21.8154282242697
"37009",17649,66.89,33.11,21.64,34.4,24.82,41.5213330854493
"37011",14166,46.5,53.5,15.82,36.24,25.34,57.2741459436791
"37013",25930,74.53,25.47,26.85,30.53,29.55,31.1670145352126
"37015",9841,81.05,18.95,36.65,42.58,25.13,14.0751962460804
"37017",17877,78.13,21.87,37.05,36.15,29.22,20.4341236902496
"37019",86968,62.35,37.65,22.44,18.19,20.97,102.413685361886
"37021",121591,88.08,11.92,14.25,23.25,36.25,185.212712046286
"37023",41092,84.38,15.62,25.88,35.81,27.69,81.1718975088007
"37025",78093,92.58,7.42,6.33,20.05,28.53,216.182576539953
"37027",37950,85.89,14.11,19.01,35.48,28.69,80.421455506179
"37029",4228,90.73,9.27,15.66,26.51,19.5,17.5926470995403
"37031",49911,59.49,40.51,18.15,26.71,27.8,98.3265081001772
"37033",10778,84.52,15.48,26.94,39.19,21.19,25.3382998495512
"37035",68693,88.95,11.05,14.07,27.89,30.58,171.145904186549
"37037",31555,90.4,9.6,16.49,25.07,23.52,46.287710255026
"37039",18104,65.7,34.3,19.98,31.12,19.83,39.7423314463568
"37041",7301,81.96,18.04,21.87,33.19,30.75,42.2863120048485
"37043",7309,69.26,30.74,19.66,27.55,23.84,33.998126322641
"37045",43579,84.63,15.37,19.32,33,32.49,93.8789039698319
"37047",26250,84.98,15.02,31.37,37.13,28.09,27.9817308755627
"37049",46911,87.12,12.88,13.63,22.03,37.5,66.3903637122331
"37051",145839,85.31,14.69,9,19.64,49.05,223.488172559308
"37053",15557,65.23,34.77,14.32,23.1,17.38,59.3922325083523
"37055",34515,44.74,55.26,5.58,25.91,29.09,90.0648901726672
"37057",74311,88.1,11.9,15.37,29.44,29.88,134.336502393143
"37059",18582,86.1,13.9,18.6,28.89,22.22,70.4680076292558
"37061",25876,84.17,15.83,36.12,33.19,29.98,31.7600692406515
"37063",133429,92.52,7.48,1.38,16.07,46.23,465.800662116302
"37065",24945,85.67,14.33,23.9,29.39,40.63,49.3539375765082
"37067",163382,89.78,10.22,3.82,22.44,38.46,400.662211261506
"37069",28012,88.35,11.65,25.6,25.23,26.72,56.9583340883504
"37071",91779,88.79,11.21,11.13,27.66,33.7,258.010090407087
"37073",5336,83.9,16.1,32.51,35.84,21.71,15.6659787313026
"37075",6017,54.65,45.35,26.67,43.9,16.03,20.6087215076659
"37077",24069,87.37,12.63,20.91,25.84,26.37,45.2434612459632
"37079",8316,87.29,12.71,38.37,32.48,29.33,31.1766755417438
"37081",226743,89.41,10.59,3.08,20.85,41.08,351.056557720937
"37083",25919,81.47,18.53,21.94,34.05,37.33,35.8129480349897
"37085",51230,88.01,11.99,21.67,20.38,35.51,86.0974325862882
"37087",35398,74.4,25.6,18.07,29.71,28.09,63.9463877610577
"37089",56939,84.79,15.21,15.37,21.46,27.5,152.680728946816
"37091",10632,83.7,16.3,26.15,36.23,32.88,30.1051725621646
"37093",20709,85.58,14.42,19.89,20.04,32.36,53.0842121110132
"37095",3249,54.45,45.55,16.81,30.67,31.94,5.30596022629474
"37097",72834,89.58,10.42,13.58,21.95,28.11,126.846757652191
"37099",27073,61.47,38.53,17.77,26.21,35.46,55.1171106712362
"37101",73685,91.14,8.86,17.37,20.62,28.43,93.1273324110109
"37103",4958,83.44,16.56,32.84,36.94,27.19,10.5183741971272
"37105",24463,88.89,11.11,14.43,24.84,33.37,95.9104745613146
"37107",27550,83.92,16.08,23.58,29.91,40.58,69.0329214035087
"37109",35227,90.9,9.1,21.04,26.82,23.57,119.07453174281
"37111",21297,84.34,15.66,31.19,31.07,28.17,48.4074750866061
"37113",25557,61.43,38.57,13.72,27.67,27.24,49.5692557890655
"37115",10892,77.6,22.4,25.67,31.99,27.44,24.2252771227192
"37117",11608,81.59,18.41,21.81,37.63,30.25,25.4325570936701
"37119",435795,92.6,7.4,1.41,14.98,43.53,832.352378609261
"37121",8812,72.19,27.81,17.61,37.01,19.68,39.8280482788035
"37123",16235,64.13,35.87,23.02,31.96,27.35,33.0300452036769
"37125",46638,83.55,16.45,14.93,26.7,24.67,66.8477784762198
"37127",42876,85.64,14.36,19.22,26.37,34.33,79.3353443037345
"37129",109244,85.71,14.29,4.09,17.32,42.79,568.382047767538
"37131",11670,73.93,26.07,22.46,35.26,30.96,21.7464174730054
"37133",78501,81.61,18.39,14.49,14.99,47.23,103.028155139999
"37135",57502,91.35,8.65,8.35,19.29,38.06,144.64788444372
"37137",7721,69.32,30.68,25.51,38.03,24.89,22.9450069922045
"37139",17108,86.39,13.61,12.21,20.99,38.97,75.4058534688642
"37141",28601,76.1,23.9,23.68,25.44,19.51,32.8259800849118
"37143",7136,82.95,17.05,22.24,23.21,25.87,28.8740030995954
"37145",18428,85.44,14.56,22.64,36.31,24.83,46.9703464616567
"37147",78563,88.04,11.96,12.13,18.09,47.62,120.42835567669
"37149",11674,77.5,22.5,14.99,27.4,26.63,49.1152533861609
"37151",62147,90.17,9.83,21.61,30.08,28.16,79.4398650633149
"37153",21380,86.74,13.26,26.07,36.2,33.89,45.1339167393599
"37155",53065,86.63,13.37,38.33,34.61,35.01,56.0187293468298
"37157",43977,84.59,15.41,16.85,34.32,30.93,77.7487934540334
"37159",61329,85.28,14.72,16.49,30.63,30.93,119.905875621094
"37161",34275,76.86,23.14,20.79,33.29,28.69,60.6170636503098
"37163",27610,85.25,14.75,36.77,34.6,31.21,29.195371409398
