Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Note,Keys,ID,Longitude,Latitude,Match Score
Georgia Therapy Associates Inc,Columbus,,1301 Wynnton Court,,,Columbus,GA,31906,(706)576-4033 Hotline: (706)323-0174,Methadone Clients Only,SA/TX/MM/DM/OP/CJ/SF/AH/,6916GA31906,-84.95351589515501,32.472119113650244,100.0
New Horizons,Child and Adolescent SA Program,,1727 Boxwood Place,,,Columbus,GA,31906,(706)569-0727 Intake: (706)323-0174 Hotline: (706)323-0174,,SA/TX/OP/AD/SF/MD/PI/MI/PA/,2256GA31906,-84.93982472687028,32.47727142762271,100.0
Robert W Dail Memorial,Treatment Center,,734 Hospital Road,,,Commerce,GA,30529,(706)335-5180 Intake: (706)335-5180x0,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SF/,3114GA30529,-83.46815263082644,34.2181018992411,100.0
Alliance Recovery Center Conyers,,,3430 Highway 20,,,Conyers,GA,30013,(770)922-4482,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SF/MD/MI/,0255GA30013,-84.01474609226662,33.59763411506901,99.54
Atlanta Intervention Network Inc,,,930 Green Street SW,,,Conyers,GA,30012,(770)713-8580,,SA/TX/OP/DU/SF/PI/SS/,4129GA30012,-84.01912580431402,33.666678910919764,100.0
ConRoc Inc,DBA Rockdale House for Women,,995 Milstead Avenue,,,Conyers,GA,30012,(770)483-0213,,SA/TX/RL/WN/SF/,2096GA30012,-84.01634728723026,33.669696773248546,99.55
Epiphany Center,,,1005 Milstead Avenue,Suite 105,,Conyers,GA,30013,(404)419-6546 Intake: (770)760-8763x5,,MH-SA/TX/OP/WN/SF/PI/MI/SS/PA/,0967GA30013,-84.01629749872541,33.669911978612596,97.94
Rockdale House for Men,,,1060 Scott Street SE,,,Conyers,GA,30012,(770)483-3984,,SA/TX/RL/MN/SF/,8768GA30012,-84.01663095293814,33.662218922491626,100.0
GRN Community Service Board,Newton Mental Health Center,,8201 Hazelbrand Road,,,Covington,GA,30014,(770)787-3977,,MH-SA/TX/OP/CO/DU/SF/MD/MC/MI/SS/PA/AH/SP/,1865GA30014,-83.83567711225706,33.599754134125,99.55
Gran Recovery Center,,,215 Kirkland Road,,,Covington,GA,30016,(678)729-9900 Intake: (770)962-5544 Hotlines: (770)962-5544 (800)715-4225,,SA/TX/RS/CO/WN/MN/SF/SS/,3780GA30016,-83.91851853618343,33.588261005854186,100.0
Avita Community Partners,Forsyth County Mental Health,,125 North Corners Parkway,,,Cumming,GA,30040,(678)341-3840,,MH-SA/TX/OP/CO/SF/MD/MC/PI/MI/SS/,0235GA30040,-84.15323047160787,34.216597473349694,100.0
Substance Abuse Recovery Center,Adult Mental Health,,90 Villa Nova Street,,,Cuthbert,GA,39840,(229)732-5276 Intake: (229)732-5274,,MH-SA/TX/OP/PH/AD/CO/HV/WN/CJ/SF/MD/SI/PI/MI/,8283GA39840,-84.80191769301967,31.771819401426157,100.0
Avita Community Partners,Lumpkin County,,150 Johnson Street,Suite A,,Dahlonega,GA,30533,(706)864-6822,,MH-SA/TX/OP/SF/MD/MC/PI/MI/SS/PA/SP/,4853GA30533,-83.98134010098005,34.536477888252804,100.0
Georgia HOPE,,,1414 Dug Gap Road,,,Dalton,GA,30720,(706)279-0405,,MH-SA/TX/OP/AD/CO/SF/MD/MC/PA/AH/,9073GA30720,-84.99406402231874,34.75440917292363,100.0
Highland Rivers Community Servs Board,Drug Abuse Treatment and Education Prg,,900 Shugart Road,,,Dalton,GA,30720,(706)270-5100x132 Intake: (800)715-4225,,MH-SA/TX/DT/HI/OP/SF/MD/MC/PI/SS/,7015GA30720,-84.99649653443878,34.79032001215513,100.0
Alliance Recovery Center,,,209 Swanton Way,Suite B,,Decatur,GA,30030,(404)377-7669,,SA/TX/DT/MM/DM/BU/OP/WN/CJ/SF/MD/,6507GA30030,-84.29985401420849,33.774587532400496,100.0
Breakthru House Inc,,,1866 Eastfield Street,,,Decatur,GA,30032,(404)289-4658x2 Intakes: (404)289-5099x1 (404)284-4658x1,,SA/TX/HH/RL/WN/SF/PA/,5509GA30032,-84.2854974066305,33.736659169074485,100.0
DeKalb Addiction Clinic,,,455 Winn Way,,,Decatur,GA,30030,(404)508-6430 Hotline: (404)892-4646,,SA/TX/OP/PH/CO/SF/MD/MC/PI/SS/PA/,1444GA30030,-84.27934249130959,33.78794401129146,100.0
DeKalb Community Service Board,DeKalb Regional Crisis Center,,450 Winn Way,,,Decatur,GA,30030,(404)294-0499 Intake: (800)715-4225 Hotline: (800)715-4225,,MH-SA/TX/DT/BU/RS/SF/,9036GA30030,-84.27935749491662,33.78695100722227,100.0
Newport Intergrated Behav Hlthcare Inc,,,4540 Glenwood Road,,,Decatur,GA,30032,(404)289-8223 Intake: (404)289-8223x227,,MH-SA/TX/DT/BU/HI/OP/PH/AD/CO/CJ/SF/MD/MC/SI/PI/MI/SS/,3493GA30032,-84.23184492822358,33.737288942809336,100.0
Primary Purpose,,,1309 North Crossing Way,,,Decatur,GA,30033,(404)299-0977,,SA/TX/RL/OP/SF/,4148GA30033,-84.29187695695647,33.80903476560909,100.0
STAND Inc,,,4319 Covington Highway,Suite 117-A,,Decatur,GA,30035,(404)288-4668,,SA/TX/HH/OP/DU/CJ/SF/,9088GA30035,-84.22686515572812,33.74971704266466,100.0
Veterans Affairs Medical Center,Substance Abuse Treatment Program,,1670 Clairmont Road,,,Decatur,GA,30033,(404)321-6111x1420 Intake: (404)321-6111x6900,,SA/TX/DT/MM/DM/BU/OP/CO/WN/MN/SF/PI/SS/PA/,5516GA30033,-84.3103174792188,33.8024058536636,100.0
Habersham Mental Health Center,Avita Community Partners,,196 Scoggins Drive,,,Demorest,GA,30535,(706)894-3700 Hotline: (800)525-8751,,MH-SA/TX/OP/AD/CO/WN/MN/CJ/SF/MD/MC/PI/MI/SS/PA/AH/,9706GA30535,-83.52341412142304,34.56552464147147,100.0
Satilla Community Services,Mental Hlth and Substance Abuse Servs,,1005 Shirley Avenue,,,Douglas,GA,31533,(912)389-4188x6213 Intake: (800)342-8168 Hotline: (800)342-8168,,MH-SA/TX/BU/OP/SF/MD/MC/SI/PI/MI/,5615GA31533,-82.86194514616524,31.497442746300727,100.0
HealthQwest,,,8697 Hospital Drive,Suite 202,,Douglasville,GA,30134,(770)726-7958,Methadone and Buprenorphine Clients Only,SA/TX/MM/DM/BU/OP/SF/,3422GA30134,-84.7315347682367,33.74412828299415,100.0
Quentin Price MD,Crisis Residential Unit,,2121 Bellevue Road,Building 9 Suite A,,Dublin,GA,31021,(478)275-6811x1175 Intakes: (478)272-1190 (800)868-5423 Hotline: (800)868-5423,,MH-SA/DT/RS/SF/MD/MC/SI/MI/AH/,7966GA31021,-82.94066588531295,32.53150405945807,100.0
Step One Recovery Center,Community Mental Health of Middle GA,,600 North Jefferson Street,,,Dublin,GA,31021,(478)275-6800x2009 Intakes: (478)272-1190 (478)275-6854 Hotlines: (800)868-5423 (478)275-6820,,SA/TX/OP/PH/CO/HV/PW/WN/MN/SF/MD/MC/SI/PI/MI/,2301GA31021,-82.9078129319977,32.54521035707796,100.0
Veterans Affairs Medical Center,Substance Abuse Treatment Program,,1826 Veterans Boulevard,Unit 116-A,,Dublin,GA,31021,(478)277-2888x2340 Intakes: (478)272-1210x2340 (478)272- 1210x2888,,SA/TX/HI/RS/RL/OP/WN/MN/MD/MC/PI/MI/,0585GA31021,-82.94035919147625,32.53824361252468,100.0
Community Mental Health Center,,,Eastman Annex,621 Plaza Avenue,,Eastman,GA,31023,(478)448-1040x4319 Intake: (478)448-1040,,MH-SA/TX/OP/CO/SF/MD/MC/SI/PI/MI/SS/PA/AH/,7132GA31023,-83.18229289073841,32.20290582707174,97.4
Southeast Georgia Treatment Center LLC,,,816 Professional Center Drive,,,Eastman,GA,31023,(478)374-0390,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/SF/,7516GA31023,-83.17873473427203,32.18451543812844,100.0
Advantage Behavioral Health Systems,,,50 Chestnut Street,,,Elberton,GA,30635,(706)213-2048 Hotline: (800)715-4225,,MH-SA/TX/RS/OP/DU/CJ/SF/MD/MC/SI/PI/MI/SS/PA/,7904GA30635,-82.87412849388741,34.11381094908057,100.0
Treatment Center of Fayette,,,1086 Highway 54 West,,,Fayetteville,GA,30214,(770)719-9119,Methadone Clients Only,SA/TX/MM/OP/PW/SF/,5483GA30214,-84.49407452926691,33.44846289299805,100.0
Directorate of Human Resources,Army Substance Abuse Program,,Buildings 324 and 2617,,,Fort Benning,GA,31905,(706)545-8362,,SA/TX/OP/WN/MN/PI/MI/PA/AH/,7132GA31905,-84.95634999999999,32.35945000000004,85.0
Metro Treatment of Georgia LP,Northwest Georgia Treatment Center,,65 White Street,,,Fort Oglethorpe,GA,30742,(706)861-9390,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SF/,1733GA30742,-85.2603018391887,34.94942756951427,100.0
Army Substance Abuse Program,,,808 Worcester Avenue,Building 201-A,Attn: IMSE-STW-HRS,Fort Stewart,GA,31314,(912)767-5265,,SA/TX/OP/DU/PI/,8161GA31314,-81.59819479380421,31.87000399851221,100.0
Avita Community Partners,Ambulatory Detox,,3509 Mabry Road,,,Gainesville,GA,30504,(678)207-1191 Intakes: (678)207-1180 (678)207-1199 Hotline: (800)715-4225,,SA/TX/DT/OP/PH/CO/DU/SF/MD/MC/MI/SS/AH/SP/,2911GA30504,-83.86910306469969,34.259905803138196,100.0
Lanier Treatment Center,,,664 Lanier Park Drive,,,Gainesville,GA,30501,(770)503-7721,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SF/,4339GA30501,-83.79752781418972,34.3191560517621,100.0
Laurelwood Hospital,,,200 Wisteria Drive,,,Gainesville,GA,30501,(770)219-3800 Intake: (770)531-3800 Hotline: (770)531-3800,,MH-SA/TX/DT/BU/HI/OP/PH/SF/MD/MC/SI/PI/AH/SP/,4609GA30501,-83.81503802901814,34.30356294582764,100.0
Pathways Center,Meriwether County,,756 Woodbury Highway,,,Greenville,GA,30222,(706)672-1118 Intakes: (706)845-4045 (888)247-9048 Hotline: (888)247-9048,,MH-SA/TX/OP/SF/MD/MC/SI/SS/PA/AH/,0093GA30222,-84.7051507771311,33.02969439923853,100.0
McIntosh Trail Community Servs Board,Substance Abuse Outpatient Services,,1572 Williamson Road,,,Griffin,GA,30224,(770)358-8470,,MH-SA/TX/OP/PH/CO/DU/SF/MD/MC/AH/,6358GA30224,-84.29650386809499,33.22642220241786,100.0
Midway Recovery Systems Inc,,,119 South 10th Street,,,Griffin,GA,30224,(770)227-8975,,SA/TX/RL/SF/,9454GA30224,-84.26874290419225,33.24809001909945,99.52
Fraser Center,,,203 Mary Lou Drive,,,Hinesville,GA,31313,(912)369-7777,,MH-SA/TX/OP/SF/PI/MI/SS/,7189GA31313,-81.57565367481469,31.849087053839625,100.0
Butts County Counseling Center,,,463 Ernest Biles Drive,Suite B,,Jackson,GA,30233,(770)504-5645 Intake: (770)358-8326 Hotlines: (770)358-5252 (800)715-4225,,MH-SA/TX/OP/PH/AD/CO/WN/DU/CJ/SF/MD/MC/SS/PA/,6062GA30233,-83.94980373683647,33.29762721073608,100.0
South Georgia Treatment,,,794 McDonough Road,Suite 104,,Jackson,GA,30233,(770)775-9044,Methadone Clients Only,SA/TX/MM/OP/HV/SE/PW/WN/MN/SF/AH/,9479GA30233,-83.97540982066428,33.30104172849154,100.0
Advantage Behavioral Health Systems,Jackson County Clinic,,383 General Jackson Drive,,,Jefferson,GA,30549,(706)367-5258,,MH-SA/TX/OP/CO/DU/SF/MD/MC/SI/PI/SS/PA/,8971GA30549,-83.56292475738239,34.14077046142096,99.0
Potters House,,,655 Potters House Road,,,Jefferson,GA,30549,(706)543-8338,,SA/TX/HH/RL/MN/SF/PA/,0154GA30549,-83.51229843847092,34.06980495158112,98.51
Clayton Center Community Servs Board,Substance Abuse Program,,853 Battle Creek Road,,,Jonesboro,GA,30236,(770)478-1099x115 Intake: (770)478-1099 Hotline: (800)715-4225,,SA/TX/DT/BU/OP/PH/CO/HV/PW/DU/CJ/SF/MD/MC/PI/MI/SS/PA/,7653GA30236,-84.36342442631386,33.55461735562764,100.0
Consecrated Care Inc,,,217 Arrowhead Boulevard,Suite B-1,,Jonesboro,GA,30236,(770)472-9110,,SA/TX/DT/MM/DM/OP/PW/SF/,2171GA30236,-84.38302156559641,33.578448816737556,100.0
Treatment Center of Kennesaw,,,1735 Tuscan Heights Boulevard,Suite 116,,Kennesaw,GA,30152,(770)426-7810,Methadone Clients Only,SA/TX/MM/OP/SF/,8069GA30152,-84.5991063139397,34.00056934170441,99.55
LaFayette Outpatient Clinic,,,501 Mize Street,,,La Fayette,GA,30728,(706)638-5591 Intakes: (800)882-1551 (706)639-2081,,MH-SA/TX/OP/AD/CO/SF/MD/SI/PI/MI/AH/,2107GA30728,-85.28567697167648,34.70536560970607,100.0
Penfield Christian Homes Inc,North Campus,,702 East Villanow Street,,,La Fayette,GA,30728,(706)749-1314 Intakes: (706)453-7929 (866)542-5378,,SA/TX/RL/MN/SF/,2101GA30728,-85.27179712675145,34.702069468191574,100.0
Addiction Recovery Services,,,301 West Broome Street,Suite 106,,Lagrange,GA,30240,(706)594-4735,,SA/TX/OP/DU/SF/,7344GA30240,-85.03368007152953,33.037333551970704,100.0
Pathways Center,Troup Mental Health,,120 Gordon Commerical Drive,Suite B,,Lagrange,GA,30240,(706)845-4054 Intakes: (706)845-4045 (888)247-9048 Hotline: (888)247-9048,,MH-SA/TX/OP/AD/SF/MD/MC/SI/PI/MI/AH/,4342GA30240,-85.0661897124101,33.02231080039512,99.13
Atlanta Family Counseling Center Inc,,,190 Camden Hill Road,Suite A,,Lawrenceville,GA,30046,(770)513-8988,,MH-SA/TX/OP/AD/DU/SF/PI/MI/SS/,6582GA30046,-84.01133985445422,33.94191554931088,100.0
GRN CSB Lawrenceville,Alcohol and Drug Program,,175 Gwinnett Drive,,,Lawrenceville,GA,30045,(770)963-8141 Intake: (800)715-4225,,MH-SA/TX/OP/CO/SF/MD/MC/SI/SS/PA/,2579GA30045,-83.993616404009,33.944117894369995,98.61
MARR Inc,Womens Recovery Center,,275 West Pike Street,,,Lawrenceville,GA,30045,(678)805-5170 Intakes: (678)805-5131 (800)732-5430,,SA/TX/RL/OP/WN/SF/PI/,0085GA30045,-83.99329294636534,33.95702933611219,98.65
Toxicology Associates of North Georgia,Gwinnett Inc,,751 Collins Hill Road,,,Lawrenceville,GA,30046,(770)248-1616,Methadone Clients Only,SA/TX/DT/MM/DM/OP/PW/SF/,8668GA30046,-83.99500914104044,33.975925247173784,100.0
Anchorage Inc,,,162 Hampton Lane,,,Leesburg,GA,31763,(229)435-5692,,SA/TX/HH/RL/MN/PA/,6726GA31763,-84.25465095998626,31.633742407295195,100.0
Cobb/Douglas Cnty Comm Servs Board,Douglas Outpatient Services,,680 Thornton Way,Suite A,,Lithia Springs,GA,30122,(770)949-8082,,MH-SA/TX/OP/AD/WN/MN/SF/MD/MC/SS/AH/,9300GA30122,-84.61554825520855,33.78466773488778,100.0
GPA Treatment of Macon Inc,,,6132 Hawkinsville Road,,,Macon,GA,31216,(478)788-0066,Methadone Clients Only,SA/TX/DT/MM/DM/OP/PW/SF/,2909GA31216,-83.6557284419064,32.73801856770019,100.0
River Edge Behavioral Health Center,Addictive Disease Outpatient Program,,175 Emery Highway,,,Macon,GA,31217,(478)803-7714 Intake: (478)751-4519 Hotline: (800)715-4225,,MH-SA/TX/OP/AD/CO/SE/PW/MN/DU/CJ/SF/MD/MC/SI/PI/MI/SS/AH/,7607GA31217,-83.62362490669993,32.84814183788749,100.0
River Edge Project Connect,,,139 Woodfield Drive,,,Macon,GA,31210,(478)803-8727 Intake: (478)751-4518 Hotline: (478)751-4519,,SA/TX/OP/PW/WN/SF/MD/MC/SI/PI/MI/PA/,8402GA31210,-83.72197226032596,32.83127034989204,99.0
River Edge Recovery Center,,,3575 Fulton Mill Road,,,Macon,GA,31206,(478)803-8617 Intake: (478)471-5388 Hotline: (800)715-4225,,MH-SA/DT/RS/AD/HV/SE/PW/WN/SF/MD/MC/SI/PI/MI/,6404GA31206,-83.74780748970682,32.805665063692366,100.0
Trinity Treatment Center Inc,,,1221 Newberg Avenue,,,Macon,GA,31206,(478)788-5600 Intake: (478)788-5600x0,Methadone Clients Only,SA/TX/MM/DM/OP/PW/SF/,8411GA31206,-83.66235043434494,32.80305685897331,100.0
Cobb/Douglas Cnty Comm Services Board,Mothers Making a Change,,331 North Marietta Parkway,,,Marietta,GA,30060,(770)499-2422x3016,,SA/TX/OP/PH/PW/SF/MD/MC/SI/PI/MI/,5158GA30060,-84.54234666402559,33.958864553812525,99.55
Nelson L Price Treatment Center,,,729 Lawrence Street,,,Marietta,GA,30060,(770)514-8255 Intake: (770)514-8255x17,,SA/TX/RL/AD/SF/MD/SI/PI/MI/PA/,1868GA30060,-84.53059548212711,33.953125984574875,99.55
Warnecke Professional Counseling,,,2050 Roswell Road,,,Marietta,GA,30062,(678)784-4293,,MH-SA/TX/OP/AD/MN/DU/CJ/SF/MD/SI/PI/MI/SS/SP/,4217GA30062,-84.49065714352322,33.96709805539203,100.0
Henry County Counseling Center,,,139 Henry Parkway,,,McDonough,GA,30253,(770)358-5252 Intake: (770)358-8400,,MH-SA/TX/OP/CO/DU/CJ/SF/MD/SI/,6014GA30253,-84.16769736117888,33.42438919089147,100.0
Person to Person Consulting,,,206 Hampton Street,,,McDonough,GA,30253,(770)898-1155,,SA/TX/OP/SF/SP/,1363GA30253,-84.15435054532917,33.441880584434514,100.0
Oconee Center,Addictive Disease Services,,900 Barrows Ferry Road,,,Milledgeville,GA,31061,(478)445-5518 Intake: (478)445-3201 Hotline: (877)299-5082,,SA/TX/RS/RL/OP/PH/CO/HV/GL/SE/PW/WN/BC/MN/CJ/SF/MD/MC/SI/PI/MI/AH/,4791GA31061,-83.22411812992036,33.094554172407186,99.55
Advantage Behavioral Health Systems,Walton County Mental Health Center,,834 Highway 11 SW,,,Monroe,GA,30655,(770)267-8302,,MH-SA/TX/OP/AD/CO/DU/CJ/SF/MD/MC/PI/SS/,9026GA30655,-83.70070805848337,33.77018003434417,100.0
Moody Air Force Base,Substance Abuse Program,,23 MDOS/SGOMH,3278 Mitchell Boulevard,,Moody AFB,GA,31699,(229)257-3898 Intake: (229)257-3898x0,,MH-SA/TX/OP/PI/MI/,0317GA31699,-83.20427999999998,30.973705000000052,85.0
Turning Point Hospital,,,3015 Veterans Parkway,,,Moultrie,GA,31788,(229)985-4815 Intakes: (800)342-1075x211 (229)985- 4815x211 Hotlines: (229)985-4815 (800)342-1075,,SA/TX/DT/BU/HI/PH/WN/MN/SF/MC/PI/MI/AH/,6175GA31788,-83.77004196111581,31.127656982805423,99.55
Center of Renewed Promises,,,1485 East Highway 34,Suite 1-A,,Newnan,GA,30265,(770)502-0884,Methadone Clients Only,SA/TX/MM/DM/OP/PW/SF/SP/,3940GA30265,-84.73110402223242,33.39878599317687,99.88
Treatment Center of Newnan,,,931 Lower Fayetteville Road,Suite K,,Newnan,GA,30263,(770)502-7055,Methadone Clients Only,SA/TX/MM/OP/WN/MN/SF/,3291GA30263,-84.76077570801633,33.374675406783126,100.0
Atlanta Metro Treatment Center,,,6500 McDonough Drive,Suite B-2,,Norcross,GA,30093,(770)242-7865,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SF/,8754GA30093,-84.21783977384572,33.90545452195467,100.0
CETPA Inc,,,6020 Dawson Boulevard,Suite I,,Norcross,GA,30093,(770)662-0249 Hotline: (770)662-0249,,MH-SA/TX/DT/BU/OP/PH/AD/CO/DU/SF/MD/MC/SI/PI/SS/SP/,9745GA30093,-84.20662712099715,33.90725410895773,100.0
Lakeland Centers Atlanta,,,7001 Peachtree Industrial Boulevard,Suite 404,,Norcross,GA,30092,(770)840-9912 Hotline: (770)840-9912,Methadone Clients Only,MH-SA/TX/DT/MM/DM/OP/HV/SF/,4023GA30092,-84.2602354401073,33.933245979218675,99.9
Narconon Georgia/Atlanta,,,5688 Peachtree Parkway,Suite B-1,,Norcross,GA,30092,(770)379-0208 Intake: (877)413-3073 Hotline: (877)413-3073,,SA/TX/OP/PH/HV/GL/SE/PW/WN/MN/CJ/SF/PI/SP/F17/F47/,0090GA30092,-84.22472342908523,33.96362761244713,99.9
Crossroads Treatment Center of,Northwest Georgia PC,,4083 Cloud Springs Road,,,Ringgold,GA,30736,(706)820-6087,Methadone Clients Only,SA/TX/MM/OP/SF/,0717GA30736,-85.19443636548287,34.96428842570357,100.0
Epiphany Center Rome Inc,,,308 Glen Milner Boulevard,Suite 16,,Rome,GA,30161,(706)234-4900 Intake: (706)616-8032,Methadone Clients Only,SA/TX/MM/DM/OP/SF/,6647GA30161,-85.16697413528655,34.2489727000934,100.0
Floyd Behavioral Health Center,,,306 Shorter Avenue,,,Rome,GA,30165,(706)509-3500 Hotline: (706)509-3500,,MH-SA/TX/DT/BU/HI/OP/CO/SE/SF/MD/MC/PI/MI/,9720GA30165,-85.19036199875511,34.26394522004952,99.55
Highland Rivers Community Servs Board,,,6 Mathis Drive NW,,,Rome,GA,30165,(706)233-9023 Intake: (800)715-4225 Hotline: (800)715-4225,,MH-SA/TX/RS/OP/AD/WN/SF/MD/MC/SI/MI/SS/AH/,2994GA30165,-85.22554679085741,34.286131939984,100.0
New Horizons Treatment Center,,,36 Chateau Court,,,Rome,GA,30161,(706)233-9603,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SF/,8372GA30161,-85.15582578496809,34.220754855415265,99.55
Private Clinic North,,,822 Chickamauga Avenue,,,Rossville,GA,30741,(706)861-6458,Methadone Clients Only,SA/TX/DT/MM/OP/PW/WN/SF/,9728GA30741,-85.2760210192184,34.97816261135899,100.0
Insight Program,,,5110 Old Ellis Point,,,Roswell,GA,30076,(770)751-8383,,SA/TX/OP/AD/SF/,1987GA30076,-84.32649756983233,34.05256098790679,100.0
North Fulton Treatment Center,The Renaissance Recovery Group Inc,,601 Bombay Lane,,,Roswell,GA,30076,(770)754-4674,Methadone Clients Only,SA/TX/MM/DM/OP/SF/PI/,9443GA30076,-84.33690998905195,34.05449750090705,100.0
Saint Simons by the Sea,,,2927 Demere Road,,,Saint Simons Island,GA,31522,(912)638-1999 Intakes: (912)638-1999x169 (800)821- 7224x121 Hotline: (800)821-7224,,MH-SA/TX/DT/BU/HI/AD/CO/WN/MN/SF/MD/MC/SI/PI/MI/SP/,1317GA31522,-81.40188248893337,31.164664635977047,100.0
Assisted Recovery Center of GA Inc,,,308 Commerical Drive,Suite 100,,Savannah,GA,31406,(912)352-2425 Intake: (888)570-6391,,SA/TX/DT/BU/OP/PH/SF/,7516GA31406,-81.10838268935139,32.00479733385374,98.13
Georgia Therapy Associates Inc,Savannah,,109 Minus Avenue,,,Savannah,GA,31408,(912)965-0999 Intake: (912)965-0903,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/PW/SF/,6553GA31408,-81.14709777810931,32.103197650100824,100.0
Recovery Place Inc,Intensive Outpatient Program,,835 East 65th Street,Suite 104,,Savannah,GA,31405,(912)355-1440,,SA/TX/DT/OP/PH/AD/CO/WN/DU/SF/SI/PI/MI/SP/,8481GA31405,-81.09398442371469,32.030025856583364,100.0
Recovery Place Inc,Womens Residential Treatment,,12350 Mercy Boulevard,Suite 283,,Savannah,GA,31419,(912)925-2823,,SA/TX/DT/HH/RS/RL/WN/BC/SF/PA/,7416GA31419,-81.15360917577212,31.980665666973486,100.0
Ridgeview Institute,Adult Addiction Medicine Services,,3995 South Cobb Drive,,,Smyrna,GA,30080,(770)434-4567x3200 Hotline: (770)434-4567,,MH-SA/TX/DT/HH/BU/HI/OP/PH/AD/CO/SE/SF/MD/MC/SI/PI/MI/AH/SP/F19/,5600GA30080,-84.51256827661405,33.854750797084996,99.55
Bulloch Recovery Resources,,,18 Simmons Center,,,Statesboro,GA,30458,(912)489-8401 Intake: (877)844-5504,,TX/OP/AD/CO/DU/CJ/SF/SS/SP/,9675GA30458,-81.77470141310644,32.46643011653895,96.94
First Choice Recovery of Statesboro,,,1215-B Merchant Way,,,Statesboro,GA,30458,(912)681-3682,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/SF/,7083GA30458,-81.7698923786028,32.41045890022528,98.7
Pineland MH/MR/SA CSB,Womens Place,,102 West Inman Street,,,Statesboro,GA,30458,(912)871-7355 Intake: (912)764-5125,,SA/TX/HH/RL/CO/PW/WN/BC/SF/MD/MC/SI/PI/MI/SS/AH/,5117GA30458,-81.78630724516705,32.443700459959736,100.0
Willingway Hospital,Substance Abuse Services,,311 Jones Mill Road,,,Statesboro,GA,30458,(912)764-6236 Intake: (800)242-9455,,SA/TX/DT/HH/BU/HI/RS/RL/OP/PH/SF/PI/AH/,7262GA30458,-81.75749755546332,32.44319744056265,100.0
MBA Wellness Centers LLC,,,1233 Eagles Landing Parkway,Suite D,,Stockbridge,GA,30281,(770)474-4009,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/SF/SP/,0093GA30281,-84.22633047412438,33.5081541973669,100.0
Integrated Life Center Inc,,,4641 Stonegate Industrial Boulevard,,,Stone Mountain,GA,30083,(404)377-5556,,MH-SA/TX/DT/BU/RS/RL/OP/PH/CO/HV/SF/MD/MC/PI/PA/SP/,2685GA30083,-84.19872903460578,33.82107247776395,100.0
Lookout Mountain Community Services,,,83 Highway 48,,,Summerville,GA,30747,(706)857-5441 Intake: (800)715-4225 Hotline: (800)715-4225,,MH-SA/TX/OP/CO/SF/MD/PI/MI/AH/,6728GA30747,-85.35061107266245,34.477347417025435,100.0
Ogeechee Behavioral Health Services,,,302 East Ogeechee Street,,,Sylvania,GA,30467,(912)564-7825,,MH-SA/TX/OP/SF/MD/MC/SI/PI/MI/SS/AH/,1452GA30467,-81.63328928289684,32.751386850076265,100.0
New Horizons,,,159 Park Road,,,Talbotton,GA,31827,(706)665-8183 Hotlines: (800)241-3659 (706)323-0174,,MH-SA/TX/BU/OP/CO/DU/SF/MD/MC/SI/PI/MI/SS/PA/,6747GA31827,-84.54564797929474,32.69063713506249,98.04
New Start Treatment LLC,,,1615 Highway 19 North,,,Thomaston,GA,30286,(706)646-2095,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/HV/GL/SE/PW/WN/MN/SF/AH/,4347GA30286,-84.3339526859737,32.940500072641555,100.0
Archbold Northside,,,401 Old Albany Road,,,Thomasville,GA,31799,(229)228-8100 Intake: (800)238-8661 Hotline: (800)238-8661,,MH-SA/TX/DT/HI/OP/PH/CO/SE/SF/MD/MC/SI/PI/MI/AH/,7284GA31799,-83.99551348015481,30.85365378337613,98.53
Southwestern State Hospital,Gateway Dual Diagnosis Comm Res Prog,,400 Pinetree Boulevard,P.O. Box 1378,,Thomasville,GA,31799,(229)227-2904 Intake: (229)227-3068,,MH-SA/TX/RS/CO/WN/MN/PA/AH/,0245GA31799,-84.0047099253968,30.866126797313466,98.19
Serenity Behavioral Health Systems,McDuffie/Wilkes Outpatient Clinic,,306 Greenway Street,,,Thomson,GA,30824,(706)595-2739 Intake: (888)968-0471 Hotline: (800)715-4225,,MH-SA/TX/OP/CO/SF/MD/MC/SI/PI/MI/SS/PA/AH/,7221GA30824,-82.50201544873286,33.46951056364791,100.0
Behavioral Health Services of South GA,,,334 Tifton-Eldorado Road,,,Tifton,GA,31794,(229)391-2300 Intake: (800)715-4225 Hotline: (800)715-4225,,MH-SA/TX/OP/PH/AD/CO/DU/SF/MD/MC/SI/PI/MI/SS/,5583GA31794,-83.47684114402028,31.435894179826303,100.0
