Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Note,Keys,ID,Longitude,Latitude,Match Score
Oakwood Center of the Palm Beaches Inc,Synergy Assertive Community Treatment,,4393 Windsor Avenue,,,West Palm Beach,FL,33407,(561)383-8000 Intake: (561)383-7460,,MH-SA/TX/OP/PH/CO/SF/MD/MC/SI/PI/SS/PA/AH/SP/,6833FL33407,-80.06615798923474,26.75129199714925,100.0
PEC Inc,,,1521 Forest Hill Boulevard,Suite 1,,West Palm Beach,FL,33406,(561)969-1221,DWI/DUI Clients Only,SA/TX/OP/DU/CJ/SF/PI/SP/,8632FL33406,-80.07586708295901,26.653431517376326,100.0
Palm Beach Institute,,,1017 North Olive Avenue,,,West Palm Beach,FL,33401,(561)833-7553 Intake: (800)433-5098 Hotline: (800)433-5098,,MH-SA/TX/DT/BU/RS/RL/OP/PH/WN/MN/SF/PI/,8534FL33401,-80.05169283601073,26.72219870459391,100.0
Synergy Group Services Inc,,,1408 North Killian Drive,Suite 201,,West Palm Beach,FL,33403,(561)842-0072,,SA/TX/OP/PH/SF/PI/MI/,4104FL33403,-80.08199945096013,26.80524052437639,100.0
Tri County Human Services Inc,Winter Haven Outpatient,,41 3rd Street SW,,,Winter Haven,FL,33880,(863)299-5286,,SA/TX/OP/AD/CO/WN/SF/MD/SS/,7181FL33880,-81.73054814674967,28.021869482107935,100.0
Addictions Compulsions Treatment Ctr,,,3001 Aloma Avenue,Suite 209,,Winter Park,FL,32792,(407)679-5117 Intake: (800)316-7610,,SA/TX/OP/DU/SF/PI/AH/,8339FL32792,-81.31096348227513,28.603712254485025,100.0
Another Chance Counseling Center Inc,,,711 Executive Drive,,,Winter Park,FL,32789,(407)629-6167,,MH-SA/TX/OP/AD/CO/DU/CJ/SF/PI/SS/SP/,4601FL32789,-81.36873709101641,28.604589588290352,100.0
Journeys End Counseling,Consulting and Training LLC,,1025 South Semoran Boulevard,Building 1 Suite 1093,,Winter Park,FL,32792,(407)678-9800,,MH-SA/TX/OP/AD/CO/WN/MN/DU/SF/MD/SI/PI/SS/SP/,3103FL32792,-81.3073680649077,28.58166064069671,100.0
New Leaf Center Inc,,,1850 Lee Road,Suite 116,,Winter Park,FL,32789,(407)644-8588,,MH-SA/TX/OP/DU/SF/,7892FL32789,-81.3737793086906,28.60583480382599,100.0
Turning Point of Central Florida,,,2256 Winter Woods Boulevard,,,Winter Park,FL,32792,(407)740-5655,,SA/TX/OP/WN/MN/SF/,3940FL32792,-81.3149209978594,28.618432510932088,100.0
Grove Counseling Center Inc,Th e Grove Academy,,580 Old Sanford Oviedo Road,,,Winter Springs,FL,32708,(407)327-1765x1101 Intakes: (407)327-1765 (800)919-1765,,SA/TX/RS/RL/AD/SF/PI/SS/PA/AH/SP/,9635FL32708,-81.29875834160426,28.706859452047915,100.0
McPherson Training Concepts Inc,,,850310 U.S. Highway 17,,,Yulee,FL,32097,(904)548-0160,,SA/TX/OP/AD/CO/SF/,3737FL32097,-81.59929994568186,30.594094237589317,100.0
Sutton Place Behavioral Health Inc,,,463142 State Road 200 West,,,Yulee,FL,32097,(904)225-8280x448 Hotline: (904)225-8280,,MH-SA/TX/DT/BU/OP/AD/CO/PW/WN/DU/CJ/SF/MD/MC/PI/MI/SS/PA/,9456FL32097,-81.60230603143683,30.6320282167902,98.04
Pathfi nder Counseling Inc,Zephyrhills Offi ce,,37816 State Road 54 West,,,Zephyrhills,FL,33542,(813)417-4359,,MH-SA/TX/OP/SF/PI/MI/,9491FL33542,-82.19137403284729,28.23002249385692,98.04
Atlanta Area Psychological Assoc PC,,,3950 Cobb Parkway NW,Suite 805,,Acworth,GA,30101,(770)953-6401,,MH-SA/TX/OP/DU/SF/MD/PI/MI/,6249GA30101,-84.70103327403812,34.05053818321355,100.0
Behavioral Health Services of South GA,Romer Jackson,,1905 South Hutchinson Avenue,,,Adel,GA,31620,(229)896-4559 Intake: (800)715-4225 Hotline: (800)715-4225,,MH-SA/TX/OP/AD/DU/SF/MD/MC/SI/PI/MI/SS/,8892GA31620,-83.41517701328138,31.11887975699819,100.0
Albany Addiction Associates,DBA Private Clinic Albany,,2607 Ledo Road,,,Albany,GA,31707,(229)903-0022,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/WN/SF/,8096GA31707,-84.20282996455339,31.622597468841253,100.0
Graceway Recovery Residence Inc,,,412 West Tift Avenue,,,Albany,GA,31701,(229)446-4550 Intake: (229)446-7800,,SA/TX/DT/HH/RS/RL/OP/WN/SF/PA/,2821GA31701,-84.1573290546226,31.584586837135454,100.0
Heritage Foundation,,,1216 Dawson Road,,,Albany,GA,31701,(229)639-0881,,SA/TX/PH/AD/CJ/SF/MD/SI/PI/MI/SS/PA/,4928GA31701,-84.18254140027923,31.585548660524807,99.51
Middle Flint Behavioral Healthcare,Americus Outpatient Program,,415 North Jackson Street,P.O. Drawer 1348,,Americus,GA,31709,(229)931-2504,,MH-SA/TX/OP/AD/CO/CJ/SF/MD/MC/SI/PI/MI/SS/,8592GA31709,-84.2338524778529,32.07647299956366,100.0
Middle Flint Behavioral Healthcare,New Beginnings,,952 Anthony Drive,,,Americus,GA,31709,(229)928-2201 Intake: (229)931-2404 Hotline: (800)342-7843,,MH-SA/TX/DT/OP/CO/MD/SS/PA/,5674GA31709,-84.2160126865916,32.05947211108153,100.0
Serenity Farm,,,696 McMath Mill Road,,,Americus,GA,31719,(229)931-2501 Intake: (229)931-5093,,SA/TX/RL/WN/BC/PA/,4493GA31719,-84.29624543725329,32.07899951472838,100.0
Advantage Behavioral Health Systems,Miles Street Clinic,,195 Miles Street,,,Athens,GA,30601,(706)369-5745x21 Intakes: (706)354-3973 (706)369-5745,,SA/TX/RS/OP/PH/CO/DU/CJ/SF/MD/MC/SI/PI/SS/PA/,2740GA30601,-83.3940620549927,33.96957088446682,100.0
Athens Area,Commencement Center,,1175 Mitchell Bridge Road,,,Athens,GA,30606,(706)546-7355,,SA/TX/DT/BU/OP/PH/SF/PI/,0287GA30606,-83.45199165095197,33.9420766494898,100.0
DM and ADR Inc,,,1710 Commerce Road,,,Athens,GA,30607,(706)552-0688,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/,5344GA30607,-83.37988180265747,33.993899945166895,100.0
Georgia Th erapy Associates Inc,,,111 Athens West Parkway,,,Athens,GA,30606,(706)208-0103,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/SF/,5711GA30606,-83.4478639827333,33.94372013115489,100.0
Alpha Recovery Centers Inc,,,4558 Roswell Road,Suite J-1,,Atlanta,GA,30342,(404)329-9991,,SA/TX/RL/MN/SF/,2993GA30342,-84.37986720630694,33.87957782025965,100.0
Covenant Community Inc,,,623 Spring Street NW,,,Atlanta,GA,30308,(404)881-4660 Intakes: (404)881-4660x1 (404)267-4285,,SA/TX/HH/RL/SF/,1268GA30308,-84.3888045309059,33.77172607638488,100.0
GPA Treatment Inc,,,4255 Chamblee-Tucker Road,,,Atlanta,GA,30340,(770)493-1922 Hotline: (404)579-1594,Methadone Clients Only,SA/TX/MM/OP/HV/SF/,6485GA30340,-84.22273664931893,33.880412706118214,100.0
Grady Health System,Drug Dependency Unit,,48-50 Coca Cola Place SE,,,Atlanta,GA,30303,(404)616-3970 Intake: (404)616-3976,Methadone Clients Only,SA/TX/MM/OP/HV/WN/MN/SF/MD/MC/SI/PI/SS/,4034GA30303,-84.38001037779675,33.75301283010068,99.39
MARR Inc,Mens Recovery Center,,2801 Clearview Place,,,Atlanta,GA,30340,(678)805-5140,,SA/TX/HH/RL/OP/PH/MN/SF/PI/,5735GA30340,-84.27191855584826,33.89934671292976,100.0
Mary Hall Freedom House Inc,,,200 Hannover Park,Suite 100,,Atlanta,GA,30350,(770)642-5500 Intakes: (770)642-5578 (770)642-5468,,MH-SA/TX/HH/RL/OP/PH/CO/HV/PW/WN/BC/CJ/SF/PI/SS/,4880GA30350,-84.35172341035296,33.99725266452749,98.82
New Day Treatment Center,,,2563 Martin Luther King Jr Drive,,,Atlanta,GA,30311,(404)699-7774,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/CO/HV/CJ/SF/MD/MC/SS/,8011GA30311,-84.47173298544796,33.75340989965645,99.55
New Start Drug Treatment Center,,,30 Warren Street SE,,,Atlanta,GA,30317,(404)370-1508 Intake: (404)370-1606,,SA/TX/OP/DU/CJ/SF/SS/,0214GA30317,-84.3262232301412,33.75257615174752,100.0
Northside Hospital Behav Health Servs,,,1140 Hammond Drive,Suite J-1075,,Atlanta,GA,30328,(404)851-8960,,MH-SA/TX/OP/CO/SF/MD/MC/SI/PI/AH/,5714GA30328,-84.34967596286427,33.9207240026075,100.0
Odyssey Family Counseling Center,,,1919 John Wesley Avenue,,,Atlanta,GA,30337,(404)762-9190,,MH-SA/TX/OP/PH/AD/DU/CJ/SF/MD/SI/PI/MI/PA/,3634GA30337,-84.45154600984023,33.65107750690132,100.0
Peachford Behavioral Health Systems,,,2151 Peachford Road,,,Atlanta,GA,30338,(770)455-3200 Intake: (770)454-2302 Hotline: (770)455-3200,,MH-SA/TX/DT/BU/HI/OP/PH/AD/CO/SF/MC/SI/PI/MI/AH/,5295GA30338,-84.29807227305058,33.927393524873764,100.0
Road to Recovery,,,3155 Presidential Drive,Suite 104,,Atlanta,GA,30340,(770)220-2885,,MH-SA/TX/OP/AD/DU/SF/SP/,3168GA30340,-84.26020803128378,33.886732493474426,100.0
Saint Judes Recovery Center Inc,,,1650 Alma Street,,,Atlanta,GA,30319,(404)874-2224 Intake: (404)249-6272,,SA/TX/RL/WN/BC/SS/PA/,6552GA30319,-84.44192098660484,33.804256158789656,97.72
Saint Judes Recovery Center Inc,Day Outpatient Program,,139 Renaissance Parkway NE,,,Atlanta,GA,30308,(404)874-2224 Intake: (404)249-6272,,SA/TX/PH/CO/GL/WN/MN/SF/SS/PA/,9922GA30308,-84.38288766163534,33.768593004796834,100.0
Southside Medical Center Southside,Behavioral Life Style Enrichment Ctr,,2685 Metropolitan Parkway,Suite C,,Atlanta,GA,30315,(404)627-1385x33 Intake: (404)627-1385x32,Methadone Clients Only,SA/TX/DT/MM/DM/RS/RL/OP/CO/WN/DU/CJ/SF/MD/MC/PI/SS/,6383GA30315,-84.41029899959001,33.682392003798114,99.55
Talbott Recovery Campus,,,5448 Yorktowne Drive,,,Atlanta,GA,30349,(800)445-4232,,SA/TX/DT/HH/BU/OP/PH/SF/PI/AH/,5809GA30349,-84.45149580224022,33.610517184068485,100.0
Tangu Inc,,,159 Forsyth Street SW,,,Atlanta,GA,30303,(404)523-4599 Hotline: (404)523-4599,,SA/TX/DT/HH/BU/RL/OP/PH/CO/WN/MN/DU/CJ/SF/MD/SI/PI/SP/,3658GA30303,-84.39555070836867,33.750160306541794,100.0
Medicine Wheel Clinic,,,85 Auburn Park Drive,,,Auburn,GA,30011,(770)277-7958,Methadone Clients Only,MH-SA/TX/DT/MM/DM/OP/CO/WN/MN/SF/,5508GA30011,-83.8417587819706,34.00734267384175,100.0
Army Substance Abuse Program (ASAP),,,12 West Nurses Station,Building 300 Room 12-BO7,,Augusta,GA,30905,(706)787-5392 Intake: (706)787-3673,,SA/TX/DT/OP/PH/CO/WN/MN/DU/MI/,9265GA30905,-82.12319499999995,33.401560000000075,85.0
Augusta Metro Treatment Center,,,525 Ellis Street,,,Augusta,GA,30901,(706)722-3855,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SF/,7107GA30901,-81.9603754030356,33.47242537116282,100.0
Augusta VAMC,One Freedom Way,,,,,Augusta,GA,30904,(706)733-0188,,MH-SA/TX/DT/HH/HI/OP/PH/CO/WN/PI/,6549GA30904,-81.99673499999993,33.478575000000035,100.0
Bradford Health Services,Augusta Regional Offi ce,,105 Rossmore Place,Whitney Place Professional Park,,Augusta,GA,30909,(706)854-1126 Hotline: (800)333-1865,,SA/TX/DT/OP/AD/CO/SE/CJ/SF/MD/PI/MI/,7598GA30909,-82.0870761676166,33.487432288698635,100.0
Hope House Inc,,,2205 Highland Avenue,,,Augusta,GA,30904,(706)737-9879 Intake: (706)733-3463,,SA/TX/HH/RL/CO/PW/WN/BC/MD/PA/,9967GA30904,-82.04558013102323,33.45396326550013,100.0
Jones Behavioral Health Inc,,,114 Pleasant Home Road,Suite A,,Augusta,GA,30907,(706)364-3209,,MH-SA/TX/OP/AD/CO/WN/MN/CJ/SF/SI/PI/MI/,8916GA30907,-82.07073774285175,33.514175379422554,100.0
Medical College of Georgia,Hospital and Clinics,,1120 15th Street,,,Augusta,GA,30912,(706)721-9331 Hotline: (706)721-9331,,MH/TX/DT/HI/AD/SE/SF/MD/MC/SI/PI/MI/AH/,9599GA30912,-81.99096700269278,33.471724895514235,100.0
Serenity Behavioral Health Systems,,,3421 Mike Padgett Highway,,,Augusta,GA,30906,(706)432-4800 Intakes: (706)432-3800 (800)715-4225 Hotline: (800)715-4225,,MH-SA/TX/OP/AD/CO/WN/MN/CJ/SF/MD/MC/SI/PI/MI/SS/AH/SP/F30/,5857GA30906,-82.00774296280358,33.39671901585382,100.0
Steppingstones to Recovery,,,2610 Commons Boulevard,,,Augusta,GA,30909,(706)733-1935,,SA/TX/HH/OP/PH/DU/SF/PI/SS/,3362GA30909,-82.04090763909787,33.5093307232062,100.0
Bainbridge Treatment Centre,,,931 South West Street,,,Bainbridge,GA,39819,(229)248-4220,Methadone Clients Only,SA/TX/DT/MM/DM/OP/PW/SF/,2273GA39819,-84.57635621719143,30.89677540179507,100.0
McIntosh Trail MH/MR/SA Comm Serv,Brd,DBA Pine Woods,700 Highway 341 South,,,Barnesville,GA,30204,(770)358-8360 Intake: (770)358-5252,,MH-SA/DT/RS/HV/WN/SF/MD/SS/,0868GA30204,-84.1695626099451,33.04292508542679,100.0
A Private Clinic PC North,,,403 Sugar Mountain Road,,,Blue Ridge,GA,30513,(770)577-3100,,SA/TX/OP/MN/DU/CJ/SF/SS/,3739GA30513,-84.38659472595272,34.879112823344244,100.0
Alpha Recovery Centers Inc,Brunswick,,10 Alpha Circle,,,Brunswick,GA,31525,(912)554-2025,,SA/TX/HH/RL/OP/CO/HV/MN/DU/CJ/SF/SP/,6178GA31525,-81.4372277173387,31.276884531265527,99.55
Gateway BHS Crisis Stabilization Unit,,,3045 Scarlet Street,,,Brunswick,GA,31525,(912)554-8454 Intake: (912)554-8472,,MH-SA/DT/BU/RS/CO/PW/SF/MD/SI/SS/AH/,4940GA31525,-81.51920692134621,31.22127341163413,96.85
Treatment Center of Brunswick,,,100 Cornerstone Drive,,,Brunswick,GA,31523,(912)262-0311,Methadone Clients Only,SA/TX/MM/DM/OP/SF/,9212GA31523,-81.53894630332428,31.236733664403086,100.0
Pathways Carroll County,Substance Abuse Center,,153 Independence Drive,,,Carrollton,GA,30116,(770)836-6678 Intakes: (706)845-4045 (888)247-9048 Hotline: (888)247-9048,,MH-SA/TX/OP/SF/MD/MC/SI/PI/MI/AH/,4534GA30116,-85.04533287148186,33.56982877061864,100.0
Toxicology Associates of North Georgia,,,Carrollton Villa Rica Highway,2536 Carrollton Villa Rica Highway,,Carrollton,GA,30116,(770)214-9788,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/,0967GA30116,-84.99123666935847,33.628493276366235,100.0
Cartersville Center Inc,,,218 Stonewall Street,,,Cartersville,GA,30120,(770)386-1907,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SF/PI/,7401GA30120,-84.79160677864748,34.16446999840646,100.0
Miller County Mental Health,,,250 West Pine Street,,,Colquitt,GA,39837,(229)758-5090 Hotline: (229)430-4052,,MH-SA/TX/OP/CO/SF/MD/MC/SI/PI/MI/SS/PA/,7431GA39837,-84.73848026466486,31.17427746354352,100.0
Bradford Health Services,Columbus Regional Offi ce,,860 Brookstone Center Parkway,Suite A,,Columbus,GA,31904,(706)649-3075 Hotline: (706)649-3075,,SA/TX/OP/AD/SF/PI/AH/,5460GA31904,-84.97720189624319,32.53530189978661,100.0
Bradley Center of St Francis Hospital,,,2000 16th Avenue,,,Columbus,GA,31901,(706)320-3700,,MH-SA/TX/DT/BU/HI/OP/PH/AD/CO/CJ/SF/MD/MC/PI/MI/AH/,5034GA31901,-84.96853945076855,32.48168542165409,100.0
Georgia Th erapy Associates Inc,Columbus,,1301 Wynnton Court,,,Columbus,GA,31906,(706)576-4033 Hotline: (706)323-0174,Methadone Clients Only,SA/TX/DT/MM/DM/RS/CO/HV/GL/SE/PW/WN/MN/CJ/SF/AH/,6916GA31906,-84.95351589515501,32.472119113650244,100.0
New Horizons,Child and Adolescent SA Program,,1727 Boxwood Place,,,Columbus,GA,31906,(706)569-0727 Intake: (706)323-0174 Hotline: (706)323-0174,,SA/TX/OP/AD/CO/HV/CJ/SF/MD/PI/MI/PA/,2256GA31906,-84.93982472687028,32.47727142762271,100.0
Robert W Dail Memorial,Treatment Center,,734 Hospital Road,,,Commerce,GA,30529,(706)335-5180,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SF/,3114GA30529,-83.46815263082644,34.2181018992411,100.0
Alliance Recovery Center Conyers,,,3430 Highway 20,,,Conyers,GA,30013,(770)922-4482,Methadone and Buprenorphine Clients Only,MH-SA/TX/DT/MM/DM/BU/OP/WN/SF/MI/,0255GA30013,-84.01474609226662,33.59763411506901,99.54
Epiphany Center,,,1791 Walker Road SW,,,Conyers,GA,30094,(770)760-8763 Intake: (770)760-8763x5,,MH-SA/TX/OP/SF/PI/MI/,6647GA30094,-84.04685984554088,33.6204494878748,100.0
Rockdale House for Men,,,1060 Scott Street SE,,,Conyers,GA,30012,(770)483-3984,,SA/TX/RL/MN/SF/,8768GA30012,-84.01663095293814,33.662218922491626,100.0
Rockdale Mental Health Center,,,977 Taylor Street,Suite A,,Conyers,GA,30012,(770)918-6677 Intakes: (800)715-4225 (770)962-5544 Hotlines: (800)715-4225 (770)985-2494,,MH-SA/TX/BU/OP/AD/CO/WN/MN/DU/CJ/SF/MD/MC/SI/PI/MI/SS/,7017GA30012,-84.02541164496226,33.66451943929527,99.55
Middle Flint Behavioral Healthcare,Crisp Outpatient Services,,1335 North 5th Street Extension,Suite A,,Cordele,GA,31015,(229)276-2367 Intake: (800)342-7842 Hotline: (800)342-7843,,MH-SA/TX/OP/CO/SF/MD/MC/SI/PI/MI/SS/,2164GA31015,-83.77207203248254,31.983314145817705,100.0
GRN Community Service Board,Newton Mental Health Center,,8201 Hazelbrand Road,,,Covington,GA,30014,(770)787-3977,,MH-SA/TX/BU/OP/AD/CO/WN/MN/DU/CJ/SF/MD/MC/SI/PI/MI/SS/,1865GA30014,-83.83567711225706,33.599754134125,99.55
Gran Recovery Center,,,215 Kirkland Road,,,Covington,GA,30016,(678)729-9900 Intake: (770)962-5544 Hotlines: (770)962-5544 (800)715-4225,,SA/TX/RS/CO/HV/WN/MN/SF/SS/PA/AH/,3780GA30016,-83.91851853618343,33.588261005854186,100.0
Avita Community Partners,Forsyth County Mental Health,,125 North Corners Parkway,,,Cumming,GA,30040,(678)341-3840,,MH-SA/TX/OP/AD/CO/SF/MD/MC/SI/PI/MI/SS/PA/,0235GA30040,-84.15323047160787,34.216597473349694,100.0
Highland Rivers Community Servs Board,Drug Abuse Treatment and Education Prog,,900 Shugart Road,,,Dalton,GA,30720,(706)270-5100x132 Intake: (800)715-4225,,SA/TX/DT/HI/OP/CO/CJ/SF/MD/MC/PI/SS/AH/,7015GA30720,-84.99649653443878,34.79032001215513,100.0
Alliance Recovery Center,,,209 Swanton Way,Suite B,,Decatur,GA,30030,(404)377-7669,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CJ/SF/,6507GA30030,-84.29985401420849,33.774587532400496,100.0
Breakthru House Inc,,,1866 Eastfi eld Street,,,Decatur,GA,30032,(404)289-5099x3 Intakes: (404)289-5099x1 (404)284-4658x1,,SA/TX/HH/RL/WN/SF/,5509GA30032,-84.2854974066305,33.736659169074485,100.0
DeKalb Addiction Clinic,,,455 Winn Way,,,Decatur,GA,30030,(404)508-6430 Hotline: (404)892-4646,,MH-SA/TX/OP/CO/HV/WN/MN/SF/MD/MC/SI/PI/SS/PA/,1444GA30030,-84.27934249130959,33.78794401129146,100.0
Dekalb Community Service Board,Dekalb Regional Crisis Center,,450 Winn Way,,,Decatur,GA,30030,(404)294-0499 Intake: (800)715-4225 Hotline: (800)715-4225,,TX/DT/RS/CO/HV/WN/MN/SF/PA/AH/,9036GA30030,-84.27935749491662,33.78695100722227,100.0
Newport Intergrated Behav Hlthcare Inc,,,4540 Glenwood Road,,,Decatur,GA,30032,(404)289-8223 Intake: (404)289-8223x227,Methadone and Buprenorphine Clients Only,MH-SA/TX/DT/MM/DM/BU/HI/OP/PH/AD/CO/CJ/SF/MD/SI/PI/MI/SS/,3493GA30032,-84.23184492822358,33.737288942809336,100.0
Odyssey Adolescent Services,,,4290 Memorial Drive,Suites C and D,,Decatur,GA,30032,(404)294-0774,,SA/TX/OP/AD/SF/MD/SI/PI/MI/SS/,5819GA30032,-84.24842315923847,33.773624828911416,100.0
STAND Inc,,,4319 Covington Highway,Suite 117-A,,Decatur,GA,30035,(404)288-4668,,SA/TX/DT/HH/RL/OP/PH/DU/CJ/SF/,9088GA30035,-84.22686515572812,33.74971704266466,100.0
Veterans Aff airs Medical Center,Substance Abuse Treatment Program,,1670 Clairmont Road,,,Decatur,GA,30033,(404)321-6111x6900,Methadone and Buprenorphine Clients Only,GH/TX/DT/MM/BU/OP/PH/CO/WN/SF/PI/MI/SS/PA/,5516GA30033,-84.3103174792188,33.8024058536636,100.0
Habersham Mental Health Center,Avita Community Partners,,196 Scoggins Drive,,,Demorest,GA,30535,(706)894-3700 Hotline: (800)525-8751,,MH-SA/TX/OP/AD/CO/CJ/SF/MD/MC/SI/SS/AH/,9706GA30535,-83.52341412142304,34.56552464147147,100.0
Satilla Community Services,Mental Hlth and Substance Abuse Servs,,1005 Shirley Avenue,,,Douglas,GA,31533,(912)389-4188x6213 Intake: (800)342-8168 Hotline: (800)342-8168,,MH-SA/TX/OP/SF/MD/MC/SI/PI/MI/,5615GA31533,-82.86194514616524,31.497442746300727,100.0
Quentin Price MD,Crisis Residential Unit,,2121-A Bellevue Road,Building 9,,Dublin,GA,31021,(478)275-6811x1175 Intakes: (478)272-1190 (800)868-5423 Hotline: (800)868-5423,,MH-SA/DT/RS/SF/MD/MC/SI/AH/,7923GA31021,-82.94066588531295,32.53150405945807,99.99
Step One Recovery Center,Community Mental Health of Middle GA,,600 North Jeff erson Street,,,Dublin,GA,31021,(478)275-6800x2009 Intakes: (478)272-1190 (478)275-6854 Hotlines: (800)868-5423 (478)275-6820,,SA/TX/OP/PH/CO/HV/CJ/SF/MD/MC/SI/PI/MI/SS/PA/AH/,2301GA31021,-82.9078129319977,32.54521035707796,100.0
Veterans Aff airs Medical Center,Substance Abuse Treatment Program,,1826 Veterans Boulevard,Unit 116-A,,Dublin,GA,31021,(478)277-2888x2340 Intakes: (478)272-1210x2340 (478)272- 1210x2888,,MH-SA/TX/RS/OP/PH/CO/HV/SE/WN/MN/CJ/,0585GA31021,-82.94035919147625,32.53824361252468,100.0
Community Mental Health Center,,,Eastman Annex,621 Plaza Avenue,,Eastman,GA,31023,(478)448-1040,,MH-SA/TX/BU/OP/AD/CO/SF/MD/MC/SI/PI/MI/PA/,7132GA31023,-83.18229289073841,32.20290582707174,97.4
Advantage Behavioral Health Systems,,,50 Chesnut Street,,,Elberton,GA,30635,(706)213-2048 Hotline: (800)715-4225,,MH-SA/TX/OP/DU/SF/MD/MC/PI/SS/PA/SP/,4415GA30635,-82.87412849388741,34.11381094908057,97.34
Martin Army Community Hospital,,,7950 Martin Loop,,,Fort Benning,GA,31905,(706)545-8362,,SA/TX/DT/BU/OP/WN/MN/PI/MI/PA/,9544GA31905,-84.81163612157924,32.39831788772689,100.0
Metro Treatment of Georgia LP,Northwest Georgia Treatment Center,,65 White Street,,,Fort Oglethorpe,GA,30742,(706)861-9390,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SF/SP/F28/,1733GA30742,-85.2603018391887,34.94942756951427,100.0
Army Substance Abuse Program,Winn Army Community Hospital,,1061 Harmon Avenue Suite 1-D03,Attn: MCUB-DBM-SA,,Fort Stewart,GA,31314,(912)767-5265 Intake: (912)767-5267,,SA/TX/OP/DU/PI/,1838GA31314,-81.59924976342228,31.87081846091393,99.3
Phoenix Center Behavioral Health Servs,,,410 East Church Street,,,Fort Valley,GA,31030,(478)825-6499,,MH-SA/TX/BU/OP/AD/CO/SF/MD/MC/SI/MI/SS/AH/,3806GA31030,-83.88138942659661,32.553863503292646,100.0
Avita Community Partners,Ambulatory Detox,,305 Mabry Road,,,Gainesville,GA,30504,(678)207-1191 Intakes: (678)207-1180 (678)207-1199 Hotline: (800)715-4225,,MH-SA/TX/DT/OP/CJ/SF/MD/MC/SI/PI/MI/SS/AH/SP/F92/,1853GA30504,-83.86903124214831,34.259907650557835,96.5
Lanier Treatment Center,,,664 Lanier Park Drive,,,Gainesville,GA,30501,(770)503-7721,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SF/,4339GA30501,-83.79752781418972,34.3191560517621,100.0
Laurelwood Hospital,,,200 Wisteria Drive,,,Gainesville,GA,30501,(770)219-3800 Intake: (770)531-3800 Hotline: (770)531-3800,,MH-SA/TX/DT/BU/HI/OP/PH/AD/SF/MD/MC/SI/PI/MI/AH/,4609GA30501,-83.81503802901814,34.30356294582764,100.0
Pathways Center,Meriwether County,,756 Woodbury Highway,,,Greenville,GA,30222,(706)672-1118 Intakes: (706)845-4045 (888)247-9048 Hotline: (888)247-9048,,MH-SA/TX/OP/SF/MD/MC/SI/PI/MI/SS/AH/,0093GA30222,-84.7051507771311,33.02969439923853,100.0
Midway Recovery Systems Inc,,,119 South 10th Street,,,Griffi n,GA,30224,(770)227-8975,,SA/TX/RL/CO/SE/MN/SF/,9454GA30224,-84.26874290419225,33.24809001909945,99.52
Fraser Center,,,203 Mary Lou Drive,,,Hinesville,GA,31313,(912)369-7777,,MH-SA/TX/OP/DU/SF/PI/MI/SS/,7189GA31313,-81.57565367481469,31.849087053839625,100.0
Gateway Behavorial Health Services,,,1113 Oglethorpe Highway,,,Hinesville,GA,31313,(912)368-3502 Hotline: (800)715-4225,,MH-SA/TX/OP/AD/SF/MD/MC/SI/PI/MI/AH/,4585GA31313,-81.57580329178637,31.853606115027148,99.55
Butts County Counseling Center,,,463 Ernest Biles Drive,Suite B,,Jackson,GA,30233,(770)504-5645 Intake: (770)358-8326 Hotlines: (770)358-5252 (800)715-4225,,MH-SA/TX/OP/DU/SF/MD/MC/,6062GA30233,-83.94980373683647,33.29762721073608,100.0
South Georgia Treatment,,,794 McDonough Road,Suite 104,,Jackson,GA,30233,(770)775-9044,Methadone Clients Only,SA/TX/MM/OP/PW/WN/MN/SF/AH/SP/,9479GA30233,-83.97540982066428,33.30104172849154,100.0
Advantage Behavioral Health Systems,Jackson County Clinic,,383 General Jackson Drive,,,Jeff erson,GA,30549,(706)367-5258,,MH-SA/TX/OP/CO/DU/CJ/SF/MD/SI/PI/SS/PA/,8971GA30549,-83.56292475738239,34.14077046142096,99.0
Potters House,,,655 Potters House Road,,,Jeff erson,GA,30549,(706)543-8338,,SA/TX/HH/RL/MN/SF/PA/,0154GA30549,-83.51229843847092,34.06980495158112,98.51
Clayton Center Community Servs Board,Substance Abuse Program,,853 Battle Creek Road,,,Jonesboro,GA,30236,(770)478-1099 Hotline: (800)715-4225,,SA/TX/OP/PH/CO/WN/DU/SF/MD/PI/MI/SS/,7653GA30236,-84.36342442631386,33.55461735562764,100.0
