Year,Page,Center_name,Street_address,City,State,Postal_code,Phone,Keys
2003,95,Community Human Services Rising Eagle Youth Services,209 Pajaro Street Suite B,Salinas,CA,93901,(831) 769-9815 Hotline: (831) 373-4773,MH-SA TX OP PH AD CO PW DU CJ SFMD
2003,95,Community Human Services Off Main Clinic,1083 South Main Street,Salinas,CA,93901,(831) 424-4828 Methadone,SA TX DT MM DM OP SF MD SP
2003,95,Door to Hope Womens Recovery Center,165 Clay Street,Salinas,CA,93901,(831) 758-0181,SA TX RR PW WO SF SS PASP
2003,95,Sun Street Centers Residential Recovery Program,8 Sun Street,Salinas,CA,93901,(831) 753-5145 Intake: (800) 737-2205,SA TX DT RR MN SF PI SP
2003,95,Sun Street Centers Women and Children Recovery Services,427 Pajaro Street,Salinas,CA,93901,(831) 753-6001,SA TX OP PW WO MD PI SP
2003,95,Valley Health Associates,338 Monterey Street,Salinas,CA,93901,(831) 424-6655 Intake: (831) 424-6655x10 www.valleyhealthassociates.com,SA TX DT MM DM OP CJ SF MD SPSAN ANDREAS
2003,95,Calaveras County Alcohol and Drug Abuse Program,891 Mountain Ranch Road Government Center Department 64-66,San Andreas,CA,95249,(209) 754-6555 www.co.calaveras.ca.us,SA TX OP AD CO HV GL SE PW DU SF
2003,96,Sunny Hills Childrens Service,300 Sunny Hills Drive Building E,San Anselmo,CA,94960,(415) 457-3200 Intake: (415) 898-3316,MH-SA TX RR AD COSAN BERNARDINO
2003,96,Agape Counseling Center Ctr for Community Counseling/Education,1535 East Highland Avenue Suites A and B,San Bernardino,CA,92404,(909) 881-3443 Hotline: (909) 886-4889,SA TX OP PH AD WO CJ SF MC
2003,96,Casa de Ayuda I,7274 Garden Drive,San Bernardino,CA,92404,(909) 886-7006,SA TX DT RR WO CJ SF SS SP AH
2003,96,Casa de San Bernardino,735 North D Street,San Bernardino,CA,92401,(909) 381-5507 Hotline: (800) 262-2463,SA TX OP AD CJ SF MD SS PASPAH
2003,96,Center for Community Counseling andEducation/Agape House,1535 East Highland Avenue Suite A,San Bernardino,CA,92404,(909) 881-3443,SA TX OP PH WO MN CJ SF MC PI SS
2003,96,Foothill AIDS Project,338 West 7th Street,San Bernardino,CA,92401,(909) 884-2722 Intake: (909) 482-2066x30 www.fapinfo.org,MH-SA TX OP SF SS SP
2003,96,Hase and Associates Systems,353 West 6th Street,San Bernardino,CA,92401,(909) 888-0149,SA TX OP AD DU CJ SF SS SP
2003,96,Inland AIDS Project,1604 North D Street,San Bernardino,CA,92404,(909) 475-8295,TX OP HV SF MC
2003,96,Inland Behavioral and Health Servs Inc,1963 North E Street,San Bernardino,CA,92405,(909) 881-6146 Hotline: (800) 832-9119,TX OP PH AD PW WO MN CJ SF MD MCPI MI SS PA SP F109
2003,96,Mental Health Systems Inc/(PRIDE) Probationers Rec Thru Interv/Drug Educ,595 North Arrowhead Avenue Suite B,San Bernardino,CA,92401,(909) 381-8151,SA TX DT OP WO MN CJ SF SP
2003,96,New House/Mens Program,2075 Arrowhead Avenue,San Bernardino,CA,92401,(909) 881-0390,SA TX DT RR CO MN SF PA SP AH
2003,96,New House/Women With Children Under Five Years and Pregnant Women,"856, 856-1, 856-2, and 856-3 North Arrowhead Avenue",San Bernardino,CA,92401,(909) 881-0390,SA TX DT RR AD CO HV PW WO MN CJ SF MI
2003,96,Peoples Choice IncTASK (Teen Alcohol and Substance Kare),1505 West Highland Avenue Suite 9,San Bernardino,CA,92411,(909) 887-4414 www.sbpci.org,MH-SA TX OP PH AD CO PW WO MN CJ SF MD MC SP AH F27
2003,96,Pine Ridge Outpatient Center,1881 Commercenter East Suite 108,San Bernardino,CA,92408,(909) 383-8809 Intake: (909) 383-8808 Hotline: (909) 383-8808,SA TX DT OP AD CO SE CJ SF PI PA
2003,96,Sac Health Systems Norton,1455 East 3rd Street,San Bernardino,CA,92408,(909) 382-7135,GH TX OP CJ SF MD MC SS SP AH
2003,96,San Bernardino County Dept of Public Health/San Bernardino,799 East Rialto Avenue,San Bernardino,CA,92415,(909) 383-3060,GH TX OP HV SF PA
2003,96,San Bernardino DUI Program,2282 North Sierra Way,San Bernardino,CA,92405,(909) 882-3043 Intake: (909) 881-1570,DWI/DUI TX OP DU CJ SF AH
2003,96,Veterans Alcoholic Rehab Prog (VARP) Harris House,907 West Rialto Avenue,San Bernardino,CA,92410,(909) 885-8804,SA TX RR MN SP AH
2003,96,Veterans Alcoholic Rehab Prog (VARP) Womens R,4 Phase 11/B House 1149 North D Street,San Bernardino,CA,92410,(909) 888-6956,SA TX RR WO SF SS SP AH
2003,96,Veterans Alcoholic Rehab Prog (VARP) Gibson Recovery for Women,1135 North D Street,San Bernardino,CA,92410,(909) 888-6956,SA TX RR WO SF SS SP AH
2003,97,Veterans Alcoholic Rehab Prog (VARP) Gibson House for Men,1100 North D Street,San Bernardino,CA,92410,(909) 884-0840,SA TX RR MN SF SS SP AH
2003,97,Veterans Alcoholic Rehab Prog (VARP) Gibson Womens Phase II House,1139 North D Street,San Bernardino,CA,92410,(909) 888-6956,SA TX RR WO SF SS SPSAN BRUNO
2003,97,Latino Commission on Alcohol and Drug Abuse Services Inc/Casa Los Hermanos,693 7th Avenue,San Bruno,CA,94066,(650) 244-1444,SA TX RR MN SF PI SS SP
2003,97,Latino Commission on Alcohol and Drug Abuse Services Inc/Casa Aztlan,3080 Longview Drive,San Bruno,CA,94066,(650) 355-7573 Intake: (650) 244-1444,SA TX RR MN SF PI SS PASP
2003,97,Latino Commission on Alcohol and Drug Abuse Services Inc/Casa Adelita,160 Tehama Court,San Bruno,CA,94066,(650) 624-0280,SA TX RR WO SF PI SS SPSAN CARLOS
2003,97,Family and Community Enrichment Services Inc/Womens Enrichment Center,200 Industrial Road Suite 90,San Carlos,CA,94070,(650) 591-3636,MH-SA TX OP CO HV GL PW WO CJ SF SS PA SP AH F25SAN CLEMENTE
2003,97,Mainstream Group Inc Mainstream Group,605 Avenida Los Flores,San Clemente,CA,92672,(949) 366-9210 Hotline: (800) 299-4909,SA TX RR CO GL SE WO MN CJ SF
2003,97,Mainstream Group Inc,607 Avenida Los Flores,San Clemente,CA,92672,(949) 366-9210 Hotline: (800) 299-4909 www.themainstreamgroup.com,TX OP CO CJ SF
2003,97,Mainstream Group Inc,101 Avenida Serra,San Clemente,CA,92672,(949) 366-9210,SA TX OP PH RR CO WO MN CJ SF PI
2003,97,Mainstream Group Inc Mayo House,3901 Calle Mayo,San Clemente,CA,92673,(949) 366-9210 Hotline: (800) 299-4909 www.themainstreamgroup.com,SA TX DT RR CO HV GL SE WO CJ SF
2003,97,Pacific Hills Treatment Center Main Trt Center and Mens Residential,217 and 219 Avenida Monterey,San Clemente,CA,92672,(949) 369-2915 Intake: (800) 662-2873 Hotline: (800) 662-2873 www.pachills.com,SA TX OP PH RR CO WO MN SF PI MI
2003,97,Pacific Hills Treatment Center Womens Residential,34248 Via Santa Rosa Apartments A B and C,San Clemente,CA,92674,(800) 662-2873 Intake: (800) NO-ABUSE Hotlines: (800) 662-2873 (800) NO-ABUSE www.pachills.com,MH-SA TX OP PH RR CO WO CJ SF PISAN DIEGO
2003,97,Advanced Healthcare,5333 Mission Center Road Suite 100,San Diego,CA,92108,(619) 281-6414,MH-SA TX DT OP RR AD SF MD MC PIMI
2003,97,Amity at Vista,4101 University Avenue,San Diego,CA,92105,(760) 599-1891 www.amityfoundation.com,SA TX RR HV GL MN CJ SP
2003,97,Aurora Behavioral Healthcare San Diego,11878 Avenue of Industry,San Diego,CA,92128,(858) 487-3200 Intake: (858) 675-4228 Hotlines: (858) 675-4228 (888) 565-4228,MH-SA TX DT OP PH HI AD CO SE SFMC PI MI AH
2003,97,California Mother Infant Project STAR Program,4991 and 4997 Imperial Avenue,San Diego,CA,92113,(619) 262-0868 Intake: (619) 266-6186,SA TX DT HH RR CO HV GL SE PW WOCJ AH
2003,97,Caring Ministries of San Diego Caring Ministries,3830 Ray Street,San Diego,CA,92104,(619) 260-0886,MH-SA TX OP RR CO CJ SF
2003,97,Casa Balboa,3235 4th Avenue,San Diego,CA,92103,(619) 297-3332 Intake: (619) 297-6700 www.casabalboa.com,MH-SA TX OP SF PI
2003,98,Community Connection Resource CenterSolutions Outpatient Program,4080 Centre Street Suite 207,San Diego,CA,92103,(619) 291-7900x46 Intake: (619) 291-7900 www.communityconnection-ca.us,SA TX OP WO MN CJ SF SS
2003,98,Community Connection Resource Ctr North Park Freedom House,4318 Louisiana Street,San Diego,CA,92104,(619) 542-0452,SA TX RR WO SF SS SP
2003,98,Community Research Foundation Inc Central Adult Mental Health,2864 University Avenue,San Diego,CA,92104,(619) 291-9611 www.comresearch.org,MH TX OP CO SF MD MC PI
2003,98,Community Research Foundation Inc Areta Crowell Center,531 16th Street,San Diego,CA,92101,(619) 233-3432 www.comresearch.org,MH TX OP PH CO SE SF MD MC SS
2003,98,Community Research Foundation Inc Douglas Young Clinic,10717 Camino Ruiz Suites 207 and 255,San Diego,CA,92126,(858) 695-2211 www.comresearch.org,MH-SA TX OP CO SF MD PI SS SPAH F109
2003,98,Comprehensive Health CenterProject Hope,1760 Euclid Avenue,San Diego,CA,92105,(619) 527-0141,SA TX OP CO PW WO SF MD
2003,98,Crash Tim Huddleston Regional Recovery Ctr,220 North Euclid Avenue Suite 120 and 130,San Diego,CA,92114,(619) 263-6663 www.crashinc.org,SA TX OP AD WO MN SF SS
2003,98,Crash Short Term I/Res Alc/Drug Servs,4161 Marlborough Avenue,San Diego,CA,92105,(619) 282-7274 Intake: (619) 233-8054 www.crashinc.org.,SA TX RR CO HV GL SE MN SF SS SP
2003,98,CrashOptions for Recovery Central,5605 El Cajon Boulevard,San Diego,CA,92115,(619) 229-8201 www.crashinc.org,SA TX OP PW SF MD SS
2003,98,Crash Golden Hill House II,446 26th Street 5th Floor,San Diego,CA,92102,(619) 239-9691 Intake: (619) 233-8054 crashinc.org,SA TX RR CJ SF SP AH
2003,98,Crash Short Term East,4890 67th Street,San Diego,CA,92115,(619) 464-6207 Intake: (619) 233-8054 www.crashinc.org,SA TX RR CO HV GL SE PW WO SF SS SP AH
2003,98,Crossroads Foundation,3594 4th Avenue,San Diego,CA,92103,(619) 296-1151,SA TX HH OP RR WO SF
2003,98,Episcopal Community Services (ECS) Mid City Regional Recovery Center,2855 El Cajon Boulevard,San Diego,CA,92104,(619) 282-3322 Hotline: (619) 282-3322 www.ecscalifornia.org,SA TX OP PH AD CO CJ SF SS SP
2003,98,Ethridge Center Inc,1053 10th Street,San Diego,CA,92101,(619) 231-6361,SA TX OP PH RR CO HV GL SE PW WOMN DU CJ SF MD MC PI MI SP AH
2003,98,Federal Probation Program,2136 El Cajon Boulevard,San Diego,CA,92104,(619) 291-7375,MH-SA TX OP CJ SP
2003,98,Freedom House,4318 Louisiana Street,San Diego,CA,92104,(619) 542-0452,SA TX RR WO SF SS
2003,98,Home Streach of San Diego Inc Home Streach Solutions in Recovery,5252 El Cajon Boulevard,San Diego,CA,92115,(619) 287-2588,SA TX HH OP RR CO WO MN CJ SF SP
2003,98,House of MetamorphosisMale Sober Living,414 30th Street,San Diego,CA,92102,(619) 236-9492 Intake: (619) 236-9217x17 Hotlines: (619) 236-9492 (619) 236-9493 houseofmetamorphosis.org,SA TX RR SF SP AH
2003,99,House of MetamorphosisParolee Partnership Program,412 30th Street,San Diego,CA,92102,(619) 236-9492 Intake: (619) 236-9217x17 Hotlines: (619) 236-9492 (619) 236-9493 houseofmetamorphosis.org,SA TX RR SF SP AH
2003,99,House of Metamorphosis ,3 House I 3010 Elm Street,San Diego,CA,92102,(619) 236-9492 Intake: (619) 236-9217x17 Hotlines: (619) 236-9492 (619) 236-9493 houseofmetamorphosis.org,SA TX RR SF SP AH
2003,99,House of Metamorphosis Residential,2970 Market Street,San Diego,CA,92102,(619) 236-9492 Intake: (619) 236-9217x17 Hotlines: (619) 236-9492 (619) 236-9493 houseofmetamorphosis.org,SA TX RR SF SP AH
2003,99,Kaiser Permanente Medical Group Chemical Dependency Recovery Program Dept of Addiction Medicine,3420 Kenyon Street,San Diego,CA,92110,(619) 221-6550,SA TX DT OP AD CO GL WO MN SF PI SP
2003,99,LifeSpan San Diego,,San Diego,CA,92138,(619) 543-9059 Intake: (877) 995-4337 www.lifespansandiego.com,MH-SA TX DT OP PH RR CO SF PI SP F29 N5MAAC 
2003,99,Project Recovery Home/Casa de Milagros,1127 South 38th Street,San Diego,CA,92113,(619) 262-4002 maacproject.org,SA TX RR HV GL SE PW WO SF SPMHS 
2003,99,South County Drug Court Treatment and Testing Program,1515 Palm Avenue Suite A,San Diego,CA,92154,(619) 429-4117 Hotline: (800) 479-3339,SA TX OP PH WO MN CJ SF SP
2003,99,Maria Sardinas Center,3025 Bayer Boulevard Suite E-102,San Diego,CA,92154,(619) 428-1000 www.comresearch.org,MH TX OP CO SF MD MC SS SP
2003,99,McAlister Institute for Trt and Educ (MITE)/Signs of Life Prog,4327 Ohio Street,San Diego,CA,92104,(619) 640-0855x103 Intake: (619) 640-0855 www.mcalisterinstitute.org,SA TX OP SF SS AH
2003,99,McAlister Institute for Trt and Educ (MITE)/Adolescent Services,10737 Camino Ruiz Street Suite 114,San Diego,CA,92126,(858) 578-5612 Intake: (619) 442-0277x122 www.mcalisterinstitute.org,SA TX OP AD SF SS
2003,99,Mental Health Systems Inc Harmony Womens Recovery Center,6244 El Cajon Boulevard Suite 15,San Diego,CA,92115,(619) 287-8225,SA TX OP AD WO CJ SF MC SS
2003,99,Mental Health Systems Inc Mid Coast Counseling and Recovery Ctr,3340 Kemper Street Suite 105,San Diego,CA,92110,(619) 523-8121 www.mhsinc.org,SA TX OP AD WO MN CJ SF MD SS
2003,99,Mental Health Systems Inc Providence Place,446 26th Street 4th Floor,San Diego,CA,92101,(619) 531-7095,MH-SA TX OP RR PW WO CJ SP
2003,99,North City Regional Recovery Center Kearny Mesa,6695 Convoy Court,San Diego,CA,92111,(858) 292-5670,SA TX OP PH AD SF AH
2003,99,Pathfinders of San Diego Recovery Home,2952 and 2980 Cedar Street and 1530 Dale Street,San Diego,CA,92102,(619) 239-7370 pathfinders.org,SA TX RR GL SE MN SF SS
2003,99,Phoenix House Impact Beach Area Center,3274 Rosecrans Street,San Diego,CA,92110,(619) 226-2663 Intake: (619) 226-2663x4473 Hotline: (800) 378-4435 www.phoenixhouse.org,SA TX OP PH AD CJ SF MD SP
2003,99,Psycare Associates Inc Psycare Intensive Outpatient Program,4540 Kearny Villa Road Suite 102,San Diego,CA,92123,(858) 279-1223 www.psycarehelp.com,SA TX OP AD SF PI
2003,100,Restore In,4385 Fairmount Avenue,San Diego,CA,92112,(619) 563-9247,MH-SA TX OP PH RR AD CO WO CJ SF SS PA SP AH
2003,100,San Diego Community Treatment Center,502 10th Avenue,San Diego,CA,92101,(619) 239-7181,DWI/DUI SA TX DT RR MN DU SP AH F109
2003,100,San Diego Health Alliance West Office,7020 Friars Road,San Diego,CA,92108,(619) 718-9890 Methadone,SA TX DT MM DM OP CO HV PW SFMD SP F25
2003,100,San Diego Rescue Mission Inc Shepersky Life Ministries Ctr for Men,1150 J Street,San Diego,CA,92101,(619) 234-2100 Intake: (619) 234-2100x336 www.sdrescue.org,SA TX RR MN SP
2003,100,San Diego Treatment Services Home Avenue Clinic,3940 Home Avenue,San Diego,CA,92105,(619) 262-8000 Methadone,SA TX DT MM DM OP SF MD SP
2003,100,San Diego Youth and Community Services Mid City Community Center,3660 Fairmount Avenue,San Diego,CA,92105,(619) 521-2250x300 Intake: (619) 521-2250 www.sdycs.org,SA TX OP PH AD PW WO CJ
2003,100,Scripps Clinic Chemical Dependency Treatment Program,4320 La Jolla Village Drive Suite 140,San Diego,CA,92122,(858) 622-0394 www.scrippsclinic.com,MH-SA TX DT OP HI CO SF PI
2003,100,Sharp Mesa Vista Hospital Chemical Dependency Program,7850 Vista Hill Avenue,San Diego,CA,92123,(858) 694-8300 Intake: (800) 696-6899 www.sharp.com,MH TX DT HI CO SE SF MD MC PI MI PA SP AH F4 F14 F20 F25 F27 F29 F36 F46F52 F84 F103 F109
2003,100,Sharp Vista Pacifica,7989 Linda Vista Road,San Diego,CA,92111,(800) 734-3477 www.sharp.com,SA TX DT OP PH RR HI CO SF PI MI AH
2003,100,Step Forwar,2772 Fourth Avenue,San Diego,CA,92103,(619) 215-6087 Intake: (619) 295-6067 www.comresearch.org,MH TX OP CO GL WO MD SP F27F29 F43 F109
2003,100,Stepping Stone of San Diego IncResidential,3767 Central Avenue,San Diego,CA,92105,(619) 584-4010 Intake: (619) 295-3995 www.steppingstonesd.org,SA TX RR HV GL SF PI
2003,100,Stepping Stone of San Diego Inc,3767 Central Avenue,San Diego,CA,92105,(619) 584-4010 Intake: (619) 295-3995x10 steppingstonesd.org,SA TX RR CO HV GL SF PI
2003,100,Stepping Stone of San Diego Inc Nonresidential,3425 5th Avenue,San Diego,CA,92103,(619) 295-3995 www.steppingstonesd.org,SA TX OP PH HV GL CJ SF PI MI PA SP
2003,100,Substance Abuse Counseling Center Marine Corps Community Services MCAS Miramar,,San Diego,CA,92145,(858) 577-6585x1031 Intake: (858) 577-6585 www.mccs.miramar.com,SA TX OP CJ MI
2003,100,Teen Challenge,5450 Lea Street,San Diego,CA,92105,(619) 265-0337 Hotline: (800) 448-4663 www.teenchallenge.com,SA TX DT OP RR MN
2003,100,Telecare Corp/Kaiser Telecare Program Intensive Community Support,3250 Fordham Street,San Diego,CA,92110,(619) 221-6550,MH-SA TX OP CO PI PA SP AH
2003,100,Tradition One Mens Facility,4104 Delta Street,San Diego,CA,92113,(619) 264-0141,SA TX OP RR CO MN SF PI
2003,100,Tradition One Womens Facility,3895 Newton Avenue,San Diego,CA,92113,(619) 264-0141 Intake: (619) 266-0529,SA TX OP RR WO SF
2003,100,Turning Point Home of San Diego,1315 25th Street,San Diego,CA,92102,(619) 233-0067,SA TX HH RR WO SF
2003,101,Twelfth Step House Heartland House,5855 and 5860 Streamview Drive,San Diego,CA,92105,(619) 287-5460,SA TX HH RR MN SFUCSD 
2003,101,Dual Disorders Program Integrated Treatment and Recovery,140 Arbor Drive,San Diego,CA,92103,(619) 299-3510,MH-SA TX OP CO CJ SF MD MC PI MI SSUS 
2003,101,Marine Corps Substance Abuse Counseling Center,3602 Hochmuth Avenue,San Diego,CA,92140,(619) 524-1912 Intake: (619) 524-1832 www.mccsmcrd.com/defaultrec.htm,SA TX OP SP
2003,101,Union of Pan Asian Communities Pan Asian Alcohol/Drug Treatment Prog,3288 El Cajon Boulevard Suite 13,San Diego,CA,92104,(619) 521-5720 Intake: (619) 521-5770 www.upacsd.com,SA TX OP AD CJ SF MD F25 F46 F52F55 F109
2003,101,Venture Day Treatment,6460 Boulder Lake Avenue,San Diego,CA,92119,(619) 698-9117,MH-SA TX OP AD CO SP F27
2003,101,Veterans Affairs Medical Center Alcohol and Drug Treatment Program,3350 La Jolla Village Drive 116-A,San Diego,CA,92161,(858) 552-8585x7978 Intake: (858) 552-8585x7560 www.va.gov/sta/guide/facility.asp?id=119,SA TX DT OP HI CO MN SF PI
2003,101,Vietnam Veterans of San Diego Rehabilitation Center,4141 Pacific Highway,San Diego,CA,92110,(619) 497-0142 Intake: (619) 497-6123x239 www.vvsd.net,SA TX OP RR CO CJ SF SS SP
2003,101,Volunteers of America Alcoholism and Drug Services Center,1111 Island Avenue,San Diego,CA,92101,(619) 232-5171 www.voa.-swcc.org,SA TX DT RR CO SF SS
2003,101,Volunteers of America Alcoholism and Drug Services Center,741 11th Avenue,San Diego,CA,92101,(619) 232-5171 Intake: (619) 232-7754 www.voa.-swcc.org,SA TX RR SF SS SP
2003,101,Way Back Inc,2516 A Street,San Diego,CA,92102,(619) 235-0592,SA TX RR MN SFSAN FERNANDO
2003,101,Northeast Valley Health Corporation Community Prevention/Recovery Program,1161 North MaClay Avenue,San Fernando,CA,91340,(818) 361-1211 www.nevhc.org,SA TX OP AD CJ SF SS PASPSA
2003,101,N FRANCISCOAsian American Residential Recovery Services,2024 Hayes Street,San Francisco,CA,94117,(415) 750-5111 Intake: (415) 541-9404 www.aars-inc.org,SA TX RR WO MN SFBAART/CDP
2003,101,Market Street Clinic,1111 Market Street 1st Floor,San Francisco,CA,94103,(415) 863-3883 www.baartcdp.com Methadone,SA TX DT MM DM OP WO MN SF MDMC PI SS SP AH F29 F87BSLP3450 3rd 
2003,101,Street Building,2-A,San Francisco,CA,94124,(415) 695-8360,MH-SA TX OP CO SF MD MC SP AHF27
2003,101,Baker PlacesWestside Lodge Day Treatment Center,120 Page Street,San Francisco,CA,94112,(415) 864-1515 Intake: (415) 695-8360,MH-SA TX OP PH RR CO SF MD MC SS AH
2003,101,Baker Places Robertson Place,921 Lincoln Way,San Francisco,CA,94122,(415) 664-4876,MH-SA TX RR CO SF MD MC
2003,101,Baker Places Fremont Place,399 Fremont Street,San Francisco,CA,94102,(415) 546-9946 Intake: (415) 371-1175,SA TX DT RR CO HV WO
2003,101,Baker Places Ferguson Place,1249 Scott Street,San Francisco,CA,94115,(415) 922-9104 bakerplaces.org,MH-SA TX DT RR CO HV SF PI SS AH
2003,102,Baker Place,7th Street Post Detox 333 7th Street,San Francisco,CA,94103,(415) 626-9733 www.bakerplaces.or,SA TX DT RR CO HV GL SE SF MD MCPI MI
2003,102,Baker Place,4th Avenue House/Detox House 1326 4th Avenue,San Francisco,CA,94122,(415) 664-1868,SA TX DT RR CO HV WO
2003,102,Baker Places Acceptance Place,673 San Jose Avenue,San Francisco,CA,94110,(415) 695-1708,SA TX HH RR GL MN SF MD MC SS AH
2003,102,Bayview Hunters Point Foundation Youth Services,5015 3rd Street,San Francisco,CA,94124,(415) 822-1585 Intake: (415) 822-1586 Hotline: (415) 822-1585,SA TX OP AD WO MN SS SP
2003,102,Bayview Hunters Point Foundation Substance Abuse Programs,1625 Carroll Street,San Francisco,CA,94124,(415) 822-8200x12 Intake: (415) 822-8200,SA TX DT MM DM OP HV SF MD SPAH
2003,102,Center on Deafnes,3333 California Street,San Francisco,CA,94143,(415) 476-4980 www.uccd.org/,MH-SA TX OP CO HV GL CJ SF MD MCPI SS AH
2003,102,Child Youth and Family Division of Westside Community Mental Health Ctr,1140 Oak Street,San Francisco,CA,94117,(415) 431-8252,MH-SA TX DT OP PH AD CO HV GL PWWO CJ SF MD MC PI MI SP F4 F14 F109
2003,102,Community Health Network Maxine Hall Health Center,1301 Pierce Street Room 210,San Francisco,CA,94115,(415) 292-1300 Intake: (415) 206-8866,GH TX OP CO PA
2003,102,Comprehensive Outreach Project for Pacific Islander/Asian Subst Abusers,965 Mission Street Suite 325,San Francisco,CA,94103,(415) 541-9404x240 Intake: (415) 541-9404 www.aars-inc.org,SA TX OP HV SF MD MC F14 F36 F46F89 F109
2003,102,Ctr on Juvenile and Criminal JusticeSupportive Living Program,1671 25th Avenue,San Francisco,CA,94122,(415) 621-5661 Intake: (415) 621-5661x0252 Hotline: (415) 703-3164 www.cjcj.org,DWI/DUI SA TX RR MN DU CJ SF SS PASP
2003,102,De Montfort Hous,42 De Montfort Street,San Francisco,CA,94112,(415) 587-2060 Intake: (415) 551-7306,SA TX RR CO CJ SF PI MI
2003,102,Epiphany Center Outpatient Treatment,100 Masonic Avenue,San Francisco,CA,94118,(415) 351-4052 www.geocities.com/epiphany-program,MH-SA TX OP CO PW WO
2003,102,Family Service Agency of San Francisco Older Adult Dual Diagnosed for Seniors,6221 Geary Boulevard,San Francisco,CA,94121,(415) 386-6600,MH-SA TX OP PH CO SE SF SS PA F14 F87
2003,102,Fort Help/Help Without HassleMethadone Program,915 Bryant Street,San Francisco,CA,94103,(415) 777-9953 Methadone,SA TX MM OP SF SP F4 F16 F27 F29F76 F90
2003,102,Freedom from Alcohol and Drugs In,1353 48th Avenue,San Francisco,CA,94122,(415) 665-8077 www.fad-sf.org,SA TX HH PH RR CO HV SE MN CJ SFMD MC PI MI SS
2003,102,Friendship House Assoc of Amer Indians,80 Julian Avenue,San Francisco,CA,94103,(415) 865-0964 Intake: (415) 431-6323 www.friendshiphousesf.org,SA TX RR CJ SF PI SS N39
2003,102,Geary Clinic/BAART/CDP,1040 Geary Street,San Francisco,CA,94109,(415) 928-7800 www.baartcdp.com Methadone,SA TX DT MM DM OP CO HV GL PW SFMD MC PI SP
2003,102,Glide Memorial Methodist Church Black Extended Family,330 Ellis Street Office 104,San Francisco,CA,94102,(415) 674-6022 Intake: (415) 674-6020,SA TX OP WO MN CJ
2003,103,Golden Gate for Senior,637 South Van Ness Avenue,San Francisco,CA,94110,(415) 626-7553,SA TX RR SE SF PI SS
2003,103,Good Shepherd Grace Center,1310 Bacon Street,San Francisco,CA,94134,(415) 337-1938 Intake: (415) 586-2822,SA TX RR CO WO SF PI SS
2003,103,Haight Ashbury Free Clinics Inc Center for Recovery,1443-A Thru 1443-F Chinook Court Treasure Island,San Francisco,CA,94130,(415) 394-5247 Intake: (415) 391-7593,MH-SA TX RR CO HV GL SE WO MN SP
2003,103,Haight Ashbury Free Clinics IncLodestar,"1441-A, D, E, F Chinook Court Treasure Island",San Francisco,CA,94130,(415) 394-9079 Intake: (415) 394-9080,SA TX RR CO HV WO SF SS PA
2003,103,Haight Ashbury Free Clinics Inc Alcohol Treatment Services,425 Divisadero Street Suite 201,San Francisco,CA,94117,(415) 487-5634 www.hafci.org,SA TX OP CO WO MN SF PAAH
2003,103,Haight Ashbury Free Clinics Inc Bill Pone Memorial Unit,1696 Haight Street,San Francisco,CA,94117,(415) 565-1927 www.hafci.org,SA TX DT OP AD CO HV GL SE PW WOMN CJ F14 F25
2003,103,Haight Ashbury Free Clinics Inc Smith Ryan House,1440-A Chinook Court,San Francisco,CA,94130,(415) 394-5867 www.hafci.org,SA TX DT RR WO SP
2003,103,Haight Ashbury Free Clinics Inc Drug Detoxification Project,529 Clayton Street,San Francisco,CA,94117,(415) 565-1908 www.hafci.org,SA TX DT OP CO HV GL PW WO MN CJ MC PA SP AH F14 F25
2003,103,Harbor Lights Harbor House Transitional Housing,407 9th Street,San Francisco,CA,94103,(415) 503-3000 Intake: (415) 503-3029 sfharborlight.org,MH-SA TX HH OP PH CO SF MD MC PIMI AH
2003,103,Henry Ohlhoff House Ohlhoff Womens Residential Program,634 Los Palmos Drive,San Francisco,CA,94127,(415) 841-1775 www.ohlhoff.org,SA TX RR WO SF SS PA
2003,103,Henry Ohlhoff House,601 and 625 Steiner Street,San Francisco,CA,94117,(415) 621-4388 www.ohlhoff.org,SA TX HH RR CO HV GL MN SF PI SS
2003,103,Horizons Unlimited of San Francisco Inc,440 Potrero Avenue,San Francisco,CA,94110,(415) 487-6700,SA TX OP PH AD CO HV WO MN CJ SSPA SP AH
2003,103,Iris Center Womens Counseling and Recovery Services,333 Valencia Street Suite 222,San Francisco,CA,94103,(415) 864-2364 iriscenter.org,SA TX OP CO WO SF MD SS PASP
2003,103,Jelani Inc Start to Finish Males Residential,1499 Quesada Avenue,San Francisco,CA,94124,(415) 822-8174 Intake: (415) 822-5945,SA TX RR CO HV MN CJ SF PI MI
2003,103,Jelani Inc,1601 Quesada Avenue,San Francisco,CA,94124,(415) 822-5977 Intake: (415) 822-5945,SA TX RR CO HV GL PW WO CJ SF PIMI SS SP
2003,103,Jelani Inc Outpatient Services,1588 Quesada Avenue,San Francisco,CA,94124,(415) 822-5949 Intake: (415) 822-5945,SA TX OP CO PW WO MN CJ SF MD PIMI SS
2003,103,Jelani Inc Rites of Passage,1638 Kirkwood Avenue,San Francisco,CA,94124,(415) 671-1165 Intake: (415) 822-5945,SA TX RR CO HV PW WO CJ SF PI MI
2003,103,Kaiser Permanente Hospital Chemical Dependency Recovery Program,1201 Fillmore Street,San Francisco,CA,94115,(415) 292-5030 www.kaiserpermanente.org,SA TX DT OP PH RR HI AD CO HV GLPW WO MN SF PI PA SP AH
