cnty_fips,county,ndvi,state,state_fips,tract_fips
29,Bexar,0.038656059,Texas,48,48029110800
41,Brazos,0.094408221,Texas,48,48041001606
41,Brazos,0.072347777,Texas,48,48041001701
41,Brazos,0.088458133,Texas,48,48041001804
41,Brazos,0.073744565,Texas,48,48041001400
41,Brazos,0.100481165,Texas,48,48041001601
41,Brazos,0.095085582,Texas,48,48041001301
41,Brazos,0.100857988,Texas,48,48041001604
41,Brazos,0.091107202,Texas,48,48041001605
41,Brazos,0.083957263,Texas,48,48041001000
41,Brazos,0.120761248,Texas,48,48041000201
41,Brazos,0.079489847,Texas,48,48041002012
41,Brazos,0.084290568,Texas,48,48041001303
85,Collin,0.042862163,Texas,48,48085031657
85,Collin,0.056658704,Texas,48,48085031659
85,Collin,0.068603474,Texas,48,48085031719
85,Collin,0.065847424,Texas,48,48085031806
113,Dallas,0.096019242,Texas,48,48113007700
113,Dallas,0.028043077,Texas,48,48113014114
113,Dallas,0.051438508,Texas,48,48113000500
113,Dallas,0.078532556,Texas,48,48113001101
113,Dallas,0.05241012,Texas,48,48113000601
113,Dallas,0.059261364,Texas,48,48113000603
113,Dallas,0.050961204,Texas,48,48113000605
113,Dallas,0.086297197,Texas,48,48113000606
113,Dallas,0.037657354,Texas,48,48113000701
113,Dallas,0.034169485,Texas,48,48113000702
113,Dallas,0.034814436,Texas,48,48113000900
113,Dallas,0.083542414,Texas,48,48113001001
113,Dallas,0.134538124,Texas,48,48113001202
113,Dallas,0.091468368,Texas,48,48113001301
113,Dallas,0.017688619,Texas,48,48113001701
113,Dallas,0.065136577,Texas,48,48113001703
113,Dallas,0.025791995,Texas,48,48113001704
113,Dallas,0.029722489,Texas,48,48113001800
113,Dallas,0.02734913,Texas,48,48113001900
113,Dallas,0.013951298,Texas,48,48113002100
113,Dallas,0.031729877,Texas,48,48113002200
113,Dallas,0.007526402,Texas,48,48113003101
113,Dallas,0.082204415,Texas,48,48113003400
113,Dallas,0.030651441,Texas,48,48113007822
113,Dallas,0.031665915,Texas,48,48113007909
113,Dallas,0.060072901,Texas,48,48113007910
113,Dallas,0.058851047,Texas,48,48113007911
113,Dallas,0.029707288,Texas,48,48113007912
113,Dallas,0.023113717,Texas,48,48113007913
113,Dallas,0.023090013,Texas,48,48113007914
113,Dallas,0.054516003,Texas,48,48113010000
113,Dallas,0.072292119,Texas,48,48113013200
113,Dallas,0.122435619,Texas,48,48113013611
113,Dallas,0.036556388,Texas,48,48113013616
113,Dallas,0.059787636,Texas,48,48113013620
113,Dallas,0.095077634,Texas,48,48113013621
113,Dallas,0.092865961,Texas,48,48113013622
113,Dallas,0.036660038,Texas,48,48113013806
113,Dallas,0.063803331,Texas,48,48113014137
113,Dallas,0.041623594,Texas,48,48113014206
113,Dallas,0.083972921,Texas,48,48113014312
113,Dallas,0.028744239,Texas,48,48113019038
113,Dallas,0.094664818,Texas,48,48113019206
113,Dallas,0.033586884,Texas,48,48113020400
113,Dallas,0.127629879,Texas,48,48113019700
121,Denton,0.079593739,Texas,48,48121020700
121,Denton,0.124854582,Texas,48,48121020800
121,Denton,0.057172818,Texas,48,48121021100
121,Denton,0.112837815,Texas,48,48121021201
121,Denton,0.055479592,Texas,48,48121021301
121,Denton,0.049403994,Texas,48,48121021635
201,Harris,0.091316685,Texas,48,48201341302
201,Harris,0.051091729,Texas,48,48201410100
201,Harris,0.056438303,Texas,48,48201410200
201,Harris,0.052471231,Texas,48,48201410300
201,Harris,0.022705248,Texas,48,48201410600
201,Harris,0.06824928,Texas,48,48201410701
201,Harris,0.070262562,Texas,48,48201410702
201,Harris,0.063058489,Texas,48,48201410800
201,Harris,0.062612562,Texas,48,48201410900
201,Harris,0.14790118,Texas,48,48201411200
201,Harris,0.049714279,Texas,48,48201411300
201,Harris,0.047113403,Texas,48,48201411501
201,Harris,0.037680154,Texas,48,48201411502
201,Harris,0.038643012,Texas,48,48201411800
201,Harris,0.104591595,Texas,48,48201411900
201,Harris,0.068773722,Texas,48,48201413201
201,Harris,0.112354632,Texas,48,48201430100
201,Harris,0.133187749,Texas,48,48201430200
201,Harris,0.021305743,Texas,48,48201431900
201,Harris,0.029747394,Texas,48,48201432002
201,Harris,0.062326523,Texas,48,48201431101
201,Harris,0.097110948,Texas,48,48201431102
201,Harris,0.052993309,Texas,48,48201431201
201,Harris,0.030330782,Texas,48,48201431301
201,Harris,0.023165035,Texas,48,48201431401
201,Harris,0.047448154,Texas,48,48201431402
201,Harris,0.052144699,Texas,48,48201431501
201,Harris,0.067219941,Texas,48,48201431502
201,Harris,0.127522944,Texas,48,48201431600
201,Harris,0.100977367,Texas,48,48201431700
201,Harris,0.052770848,Texas,48,48201432400
201,Harris,0.096797836,Texas,48,48201451500
201,Harris,0.10417053,Texas,48,48201451901
201,Harris,0.07650551,Texas,48,48201452100
201,Harris,0.068250217,Texas,48,48201452202
201,Harris,0.062003467,Texas,48,48201510200
201,Harris,0.058519224,Texas,48,48201510700
201,Harris,0.061022823,Texas,48,48201551900
201,Harris,0.046124054,Texas,48,48201411700
201,Harris,0.082235129,Texas,48,48201313000
201,Harris,0.019522389,Texas,48,48201100000
201,Harris,0.035876189,Texas,48,48201310200
201,Harris,0.077609375,Texas,48,48201312000
201,Harris,0.08398692,Texas,48,48201312300
201,Harris,0.03770203,Texas,48,48201312500
201,Harris,0.049574692,Texas,48,48201312600
201,Harris,0.078245476,Texas,48,48201313100
201,Harris,0.101680229,Texas,48,48201313200
201,Harris,0.052088118,Texas,48,48201313900
201,Harris,0.047319096,Texas,48,48201314001
201,Harris,0.051871618,Texas,48,48201314002
201,Harris,0.029781615,Texas,48,48201314300
201,Harris,0.026065437,Texas,48,48201314400
201,Harris,0.049396697,Texas,48,48201413202
201,Harris,0.0725619,Texas,48,48201431801
201,Harris,0.023692203,Texas,48,48201431802
201,Harris,0.038093147,Texas,48,48201411000
453,Travis,0.078929879,Texas,48,48453000901
453,Travis,0.079332405,Texas,48,48453000803
453,Travis,0.077497522,Texas,48,48453000205
453,Travis,0.058496282,Texas,48,48453000203
453,Travis,0.106442098,Texas,48,48453000302
453,Travis,0.08557013,Texas,48,48453000304
453,Travis,0.109010751,Texas,48,48453000305
453,Travis,0.091204118,Texas,48,48453001401
453,Travis,0.050788419,Texas,48,48453000700
453,Travis,0.050186135,Texas,48,48453000306
453,Travis,0.079290652,Texas,48,48453000401
453,Travis,0.099091041,Texas,48,48453000500
453,Travis,0.062169949,Texas,48,48453000601
453,Travis,0.064200052,Texas,48,48453000603
453,Travis,0.065735586,Texas,48,48453000604
453,Travis,0.083755377,Texas,48,48453000204
453,Travis,0.033664115,Texas,48,48453001100
453,Travis,0.073164042,Texas,48,48453001200
453,Travis,0.105721609,Texas,48,48453001307
453,Travis,0.12759905,Texas,48,48453001602
453,Travis,0.113913997,Texas,48,48453001605
453,Travis,0.060709988,Texas,48,48453001753
453,Travis,0.107778938,Texas,48,48453001785
453,Travis,0.056723621,Texas,48,48453001849
453,Travis,0.069263433,Texas,48,48453001863
453,Travis,0.137807156,Texas,48,48453001911
453,Travis,0.087508121,Texas,48,48453002308
453,Travis,0.095489309,Texas,48,48453002318
453,Travis,0.1066866,Texas,48,48453001722
453,Travis,0.052204974,Texas,48,48453002004
473,Waller,0.185693963,Texas,48,48473680400
303,Lubbock,0.05747057,Texas,48,48303000500
303,Lubbock,0.023854144,Texas,48,48303000603
439,Tarrant,0.113486377,Texas,48,48439102100
439,Tarrant,0.052662589,Texas,48,48439113116
439,Tarrant,0.060427148,Texas,48,48439105007
439,Tarrant,0.086179682,Texas,48,48439105405
439,Tarrant,0.054814114,Texas,48,48439106518
439,Tarrant,0.048109987,Texas,48,48439122300
439,Tarrant,0.115247465,Texas,48,48439123000
439,Tarrant,0.0248639,Texas,48,48439123300
495,Winkler,0.030117308,Texas,48,48301950100
309,McLennan,0.119052259,Texas,48,48309000200
167,Galveston,0.040430016,Texas,48,48167725600
167,Galveston,0.067237585,Texas,48,48167725900
167,Galveston,0.052468453,Texas,48,48167724200
167,Galveston,0.013373467,Texas,48,48167724500
339,Montgomery,0.069095951,Texas,48,48339691700
27,Bell,0.051820326,Texas,48,48027020701
27,Bell,0.134702834,Texas,48,48027021302
77,Clay,0.106700051,Texas,48,48077030302
179,Gray,0.071596444,Texas,48,48129950300
209,Hays,0.12936279,Texas,48,48091310606
217,Hill,0.131984072,Texas,48,48035950300
217,Hill,0.106000789,Texas,48,48035950600
221,Hood,0.079164489,Texas,48,48221160100
221,Hood,0.138959155,Texas,48,48221160210
221,Hood,0.077460781,Texas,48,48221160206
265,Kerr,0.107880793,Texas,48,48265960200
265,Kerr,0.11535299,Texas,48,48265960402
265,Kerr,0.116734472,Texas,48,48265960700
373,Polk,0.087460643,Texas,48,48373210206
373,Polk,0.181955156,Texas,48,48373210301
373,Polk,0.22813904,Texas,48,48373210500
373,Polk,0.183130688,Texas,48,48407200200
401,Rusk,0.245247075,Texas,48,48401951200
499,Wood,0.182485058,Texas,48,48423001401
499,Wood,0.146321398,Texas,48,48499950302
499,Wood,0.178992561,Texas,48,48499950500
499,Wood,0.18755821,Texas,48,48499950602
29,Bexar,0.084301373,Texas,48,48029190700
29,Bexar,0.105729009,Texas,48,48029180602
29,Bexar,0.09376558,Texas,48,48029150400
29,Bexar,0.099747826,Texas,48,48029191102
29,Bexar,0.0614244,Texas,48,48029190100
37,Bowie,0.248602179,Texas,48,48067950200
49,Brown,0.101449652,Texas,48,48411950200
91,Comal,0.112900137,Texas,48,48091310607
299,Llano,0.079969821,Texas,48,48299970200
319,Mason,0.088189844,Texas,48,48267950100
319,Mason,0.097041615,Texas,48,48319950100
371,Pecos,0.046399494,Texas,48,48243950100
371,Pecos,0.035830345,Texas,48,48443950100
371,Pecos,0.02953159,Texas,48,48043950500
[-102.37731260506546,29.789969929465972],29.845387647353828],[-102.357732731068,29.850546831073675],[-102.35346984497444
41,Brazos,0.202280981,Texas,48,48477170600
53,Burnet,0.061485057,Texas,48,48299970600
53,Burnet,0.102644679,Texas,48,48299970300
53,Burnet,0.108366805,Texas,48,48299970400
85,Collin,0.067312063,Texas,48,48085031804
113,Dallas,0.078896575,Texas,48,48113007801
113,Dallas,0.102658615,Texas,48,48113004000
113,Dallas,0.099713133,Texas,48,48113007805
113,Dallas,0.058753686,Texas,48,48113014002
113,Dallas,0.110140049,Texas,48,48113018110
113,Dallas,0.046084441,Texas,48,48113020300
123,DeWitt,0.136771334,Texas,48,48255970400
121,Denton,0.119234938,Texas,48,48121020310
201,Harris,0.056631403,Texas,48,48201220500
201,Harris,0.154564475,Texas,48,48201230300
227,Howard,0.046885592,Texas,48,48227950300
241,Jasper,0.254774364,Texas,48,48457950400
267,Kimble,0.086003474,Texas,48,48137950300
355,Nueces,0.045127993,Texas,48,48355001200
355,Nueces,0.040722431,Texas,48,48355006400
361,Orange,-0.019379823,Texas,48,48245005100
367,Parker,0.113004043,Texas,48,48439111010
375,Potter,0.11103134,Texas,48,48375013200
419,Shelby,0.232493741,Texas,48,48403950100
419,Shelby,0.254621454,Texas,48,48405950100
441,Taylor,0.094789463,Texas,48,48441012100
453,Travis,0.09360919,Texas,48,48453001000
453,Travis,0.082756523,Texas,48,48453001606
453,Travis,0.064652319,Texas,48,48453002319
459,Upshur,0.140747181,Texas,48,48315950300
7,Aransas,0.022400733,Texas,48,48007950200
19,Bandera,0.138691803,Texas,48,48019000200
61,Cameron,0.016018116,Texas,48,48061012305
83,Coleman,0.080367675,Texas,48,48307950500
137,Edwards,0.121342613,Texas,48,48385950100
141,El Paso,0.027862905,Texas,48,48141003100
141,El Paso,0.022130819,Texas,48,48141003300
215,Hidalgo,0.051790617,Texas,48,48215020404
215,Hidalgo,0.054745258,Texas,48,48215022600
215,Hidalgo,0.072146722,Texas,48,48215022701
225,Houston,0.209510391,Texas,48,48225950500
251,Johnson,0.132903737,Texas,48,48217960200
259,Kendall,0.117567261,Texas,48,48019000102
303,Lubbock,0.061527394,Texas,48,48303001601
381,Randall,0.027421553,Texas,48,48381021102
391,Refugio,0.103054245,Texas,48,48007950500
391,Refugio,0.129518325,Texas,48,48007950100
439,Tarrant,0.109763544,Texas,48,48439106507
439,Tarrant,0.062080767,Texas,48,48439113629
439,Tarrant,0.105605372,Texas,48,48439121605
439,Tarrant,0.024988883,Texas,48,48439123400
455,Trinity,0.187008541,Texas,48,48407200300
455,Trinity,0.21236435,Texas,48,48455950200
455,Trinity,0.177288941,Texas,48,48455950500
455,Trinity,0.17662984,Texas,48,48455950400
485,Wichita,0.045200318,Texas,48,48485010200
485,Wichita,0.051876206,Texas,48,48485010100
5,Angelina,0.192172344,Texas,48,48005000500
13,Atascosa,0.106208457,Texas,48,48311950100
39,Brazoria,0.108765736,Texas,48,48321730501
71,Chambers,0.188931943,Texas,48,48071710300
93,Comanche,0.108932993,Texas,48,48193950200
133,Eastland,0.115344038,Texas,48,48133950200
159,Franklin,0.183614794,Texas,48,48499950100
193,Hamilton,0.10615515,Texas,48,48193950300
197,Hardeman,0.062303545,Texas,48,48101950100
197,Hardeman,0.05728178,Texas,48,48155950100
297,Live Oak,0.099079074,Texas,48,48297950400
309,McLennan,0.085062895,Texas,48,48309002800
309,McLennan,0.11273489,Texas,48,48309002503
309,McLennan,0.09556078,Texas,48,48309003000
411,San Saba,0.095024811,Texas,48,48299970100
411,San Saba,0.128200933,Texas,48,48053960200
157,Fort Bend,0.231978417,Texas,48,48157673700
167,Galveston,0.089304148,Texas,48,48167724101
167,Galveston,0.094317767,Texas,48,48167723800
167,Galveston,0.047565163,Texas,48,48167725100
167,Galveston,0.083431992,Texas,48,48167726100
171,Gillespie,0.108627482,Texas,48,48171950100
171,Gillespie,0.097235558,Texas,48,48171950200
171,Gillespie,0.09634312,Texas,48,48171950500
171,Gillespie,0.121438477,Texas,48,48265960100
213,Henderson,0.096376681,Texas,48,48213950601
213,Henderson,0.12844091,Texas,48,48213950800
213,Henderson,0.096404731,Texas,48,48213950903
245,Jefferson,0.198106658,Texas,48,48245011303
293,Limestone,0.175376198,Texas,48,48289950200
293,Limestone,0.151230464,Texas,48,48293970700
307,McCulloch,0.083724911,Texas,48,48307950400
387,Red River,0.18246847,Texas,48,48387950600
395,Robertson,0.109534363,Texas,48,48331950100
451,Tom Green,0.050719867,Texas,48,48451000900
477,Washington,0.159573068,Texas,48,48149970100
491,Williamson,0.10235992,Texas,48,48491020107
491,Williamson,0.107771578,Texas,48,48491020105
491,Williamson,0.116426,Texas,48,48491020203
347,Nacogdoches,0.177276435,Texas,48,48005001200
447,Throckmorton,0.101752547,Texas,48,48429950500
405,San Augustine,0.218651533,Texas,48,48241950100
405,San Augustine,0.239140846,Texas,48,48405950200
49,Elk,0.198812168,Kansas,20,20019964600
27,Clay,0.127477143,Kansas,20,20027458200
27,Clay,0.101177295,Kansas,20,20041084100
57,Ford,0.084540792,Kansas,20,20025967100
63,Gove,0.078744043,Kansas,20,20101956600
107,Linn,0.201789967,Kansas,20,20011955600
111,Lyon,0.164805442,Kansas,20,20073965600
111,Lyon,0.106991368,Kansas,20,20111000200
111,Lyon,0.101871579,Kansas,20,20111000500
111,Lyon,0.166569104,Kansas,20,20111000800
135,Ness,0.084843335,Kansas,20,20083461100
135,Ness,0.081939629,Kansas,20,20135956200
135,Ness,0.080096584,Kansas,20,20145970300
155,Reno,0.130987581,Kansas,20,20095961300
155,Reno,0.095896826,Kansas,20,20155000200
155,Reno,0.121520751,Kansas,20,20155000100
155,Reno,0.085676321,Kansas,20,20155000700
155,Reno,0.117759763,Kansas,20,20155000800
155,Reno,0.093905247,Kansas,20,20155001000
159,Rice,0.141468453,Kansas,20,20155001200
159,Rice,0.110532368,Kansas,20,20155001600
159,Rice,0.133777205,Kansas,20,20155001700
159,Rice,0.089710484,Kansas,20,20159967200
165,Rush,0.076124958,Kansas,20,20165972200
1,Allen,0.153275372,Kansas,20,20001952800
1,Allen,0.161368578,Kansas,20,20001952900
1,Allen,0.190205442,Kansas,20,20133951600
13,Brown,0.17521423,Kansas,20,20013480800
13,Brown,0.156599365,Kansas,20,20013480700
25,Clark,0.078838965,Kansas,20,40059952100
25,Clark,0.095381577,Kansas,20,40059952200
29,Cloud,0.124701398,Kansas,20,20029977300
29,Cloud,0.123279374,Kansas,20,20143085700
29,Cloud,0.129703899,Kansas,20,20029977200
51,Ellis,0.078564287,Kansas,20,20165972100
61,Geary,0.114552658,Kansas,20,20127963600
97,Kiowa,0.107682826,Kansas,20,20033967600
121,Miami,0.2082039,Kansas,20,20107955100
121,Miami,0.194567787,Kansas,20,20121100500
121,Miami,0.18758044,Kansas,20,20121100700
139,Osage,0.168178859,Kansas,20,20031966100
139,Osage,0.161709138,Kansas,20,20059954500
139,Osage,0.154387908,Kansas,20,20139010500
139,Osage,0.127892856,Kansas,20,20139010400
151,Pratt,0.136073827,Kansas,20,20007968100
151,Pratt,0.111824736,Kansas,20,20151968800
161,Riley,0.125254867,Kansas,20,20061000700
163,Rooks,0.110300022,Kansas,20,20051072600
163,Rooks,0.129792939,Kansas,20,20163974700
183,Smith,0.106401474,Kansas,20,20089576200
183,Smith,0.103288959,Kansas,20,20141474100
183,Smith,0.103218933,Kansas,20,20183475800
195,Trego,0.080413864,Kansas,20,20135956100
7,Barber,0.117644534,Kansas,20,20007968200
7,Barber,0.108770269,Kansas,20,40003955600
7,Barber,0.09483153,Kansas,20,40151954200
9,Barton,0.072511699,Kansas,20,20009971600
9,Barton,0.098711133,Kansas,20,20009971300
9,Barton,0.100400816,Kansas,20,20009971400
9,Barton,0.106113987,Kansas,20,20009971800
9,Barton,0.117456719,Kansas,20,20185470600
9,Barton,0.107680191,Kansas,20,20185470700
9,Barton,0.088289624,Kansas,20,20009971500
15,Butler,0.134946829,Kansas,20,20015020700
15,Butler,0.163476848,Kansas,20,20015020300
15,Butler,0.119128587,Kansas,20,20015020400
15,Butler,0.165959343,Kansas,20,20015020903
15,Butler,0.180166767,Kansas,20,20035493100
15,Butler,0.151702217,Kansas,20,20035493200
31,Coffey,0.179734709,Kansas,20,20001952700
31,Coffey,0.163099581,Kansas,20,20031966300
31,Coffey,0.185446746,Kansas,20,20207096600
35,Cowley,0.141818052,Kansas,20,20035493700
35,Cowley,0.156706272,Kansas,20,20035493800
35,Cowley,0.150893247,Kansas,20,20035493400
35,Cowley,0.126761565,Kansas,20,20035493600
35,Cowley,0.12195619,Kansas,20,20035494000
35,Cowley,0.146403048,Kansas,20,20035494100
35,Cowley,0.163336672,Kansas,20,20035493500
55,Finney,0.062750425,Kansas,20,20055960300
55,Finney,0.090338772,Kansas,20,20069962700
65,Graham,0.116902582,Kansas,20,20065952200
77,Harper,0.09474377,Kansas,20,20077961800
79,Harvey,0.117433557,Kansas,20,20079030300
79,Harvey,0.105865574,Kansas,20,20079030400
79,Harvey,0.126775718,Kansas,20,20079030100
79,Harvey,0.110168714,Kansas,20,20173010400
89,Jewell,0.093053825,Kansas,20,20123176700
115,Marion,0.172157278,Kansas,20,20015020100
115,Marion,0.112127886,Kansas,20,20115489700
127,Morris,0.155573505,Kansas,20,20017960600
127,Morris,0.146016307,Kansas,20,20127963700
133,Neosho,0.172288734,Kansas,20,20037956700
133,Neosho,0.154723794,Kansas,20,20099950300
133,Neosho,0.170380733,Kansas,20,20099950100
133,Neosho,0.177444799,Kansas,20,20099950500
133,Neosho,0.159464545,Kansas,20,20133951900
137,Norton,0.123564372,Kansas,20,20065952100
145,Pawnee,0.093276574,Kansas,20,20047969600
145,Pawnee,0.082435031,Kansas,20,20145970200
169,Saline,0.092329084,Kansas,20,20169000900
169,Saline,0.109609823,Kansas,20,20113788100
169,Saline,0.09822249,Kansas,20,20169000200
169,Saline,0.084361304,Kansas,20,20169000400
169,Saline,0.088608634,Kansas,20,20169000100
169,Saline,0.082972909,Kansas,20,20169000300
191,Sumner,0.144993191,Kansas,20,20035493900
191,Sumner,0.117203183,Kansas,20,20191962500
191,Sumner,0.112975744,Kansas,20,20191962300
191,Sumner,0.119457629,Kansas,20,20191962400
191,Sumner,0.127438836,Kansas,20,20191962600
191,Sumner,0.115571129,Kansas,20,40053956500
191,Sumner,0.11130894,Kansas,20,40071001302
193,Thomas,0.083058924,Kansas,20,20063955200
205,Wilson,0.177388639,Kansas,20,20125950100
205,Wilson,0.17391173,Kansas,20,20133952000
205,Wilson,0.134942006,Kansas,20,20205097300
205,Wilson,0.151632904,Kansas,20,20133951800
205,Wilson,0.171401577,Kansas,20,20205097400
11,Bourbon,0.121108105,Kansas,20,20011956000
11,Bourbon,0.201288268,Kansas,20,20011955800
39,Decatur,0.098275551,Kansas,20,20039951200
45,Douglas,0.137186374,Kansas,20,20091053701
47,Edwards,0.082755098,Kansas,20,20047969700
47,Edwards,0.115727478,Kansas,20,20097969100
71,Greeley,0.071652269,Kansas,20,8099000600
85,Jackson,0.159672172,Kansas,20,20085082700
91,Johnson,0.097844096,Kansas,20,20091052101
91,Johnson,0.125016356,Kansas,20,20091052102
91,Johnson,0.150757847,Kansas,20,20091050400
91,Johnson,0.146861764,Kansas,20,20091051100
91,Johnson,0.086923768,Kansas,20,20091053555
91,Johnson,0.104474151,Kansas,20,20091053557
95,Kingman,0.108080655,Kansas,20,20077961600
95,Kingman,0.11581265,Kansas,20,20077961700
95,Kingman,0.144957133,Kansas,20,20095961200
99,Labette,0.171537135,Kansas,20,20099950400
99,Labette,0.167073735,Kansas,20,20099950600
99,Labette,0.167688433,Kansas,20,20099950700
105,Lincoln,0.125828451,Kansas,20,20053086600
105,Lincoln,0.10754743,Kansas,20,20053086700
141,Osborne,0.102938006,Kansas,20,20105086100
141,Osborne,0.114853654,Kansas,20,20167973900
153,Rawlins,0.080928601,Kansas,20,20181453600
167,Russell,0.105842335,Kansas,20,20009971100
167,Russell,0.086662778,Kansas,20,20009971200
167,Russell,0.094565417,Kansas,20,20167973800
177,Shawnee,0.149097434,Kansas,20,20139010100
177,Shawnee,0.147128334,Kansas,20,20139010200
177,Shawnee,0.114514849,Kansas,20,20177002500
177,Shawnee,0.091837544,Kansas,20,20177002601
177,Shawnee,0.119818888,Kansas,20,20177002701
177,Shawnee,0.095202389,Kansas,20,20177000700
177,Shawnee,0.102601502,Kansas,20,20177001000
177,Shawnee,0.12633172,Kansas,20,20177001300
177,Shawnee,0.122399569,Kansas,20,20177001500
177,Shawnee,0.139041202,Kansas,20,20177001601
177,Shawnee,0.097048844,Kansas,20,20177002800
177,Shawnee,0.12412497,Kansas,20,20177003001
177,Shawnee,0.10338857,Kansas,20,20177004100
181,Sherman,0.072893434,Kansas,20,20109954600
181,Sherman,0.077829863,Kansas,20,20181453700
181,Sherman,0.083868595,Kansas,20,20199954100
187,Stanton,0.083887825,Kansas,20,20129964600
199,Wallace,0.054214945,Kansas,20,20071958100
203,Wichita,0.07152615,Kansas,20,20075958600
207,Woodson,0.168026718,Kansas,20,20001953000
207,Woodson,0.151472909,Kansas,20,20133951700
207,Woodson,0.172419498,Kansas,20,20205097100
207,Woodson,0.187213393,Kansas,20,20207096700
3,Anderson,0.176430254,Kansas,20,20001952600
5,Atchison,0.194917646,Kansas,20,20005081800
5,Atchison,0.168491902,Kansas,20,20087020200
5,Atchison,0.196967882,Kansas,20,20103070900
21,Cherokee,0.152479967,Kansas,20,20021958300
21,Cherokee,0.179505487,Kansas,20,20021958600
21,Cherokee,0.21013715,Kansas,20,40115574100
37,Crawford,0.166394872,Kansas,20,20021958100
37,Crawford,0.170037659,Kansas,20,20021958200
37,Crawford,0.202121116,Kansas,20,20037956900
37,Crawford,0.175046013,Kansas,20,20037957400
37,Crawford,0.172264413,Kansas,20,20037956800
43,Doniphan,0.179127269,Kansas,20,20005081600
43,Doniphan,0.186973999,Kansas,20,20043020200
43,Doniphan,0.190470004,Kansas,20,29021002900
59,Franklin,0.184623001,Kansas,20,20003953600
59,Franklin,0.174616106,Kansas,20,20003953700
59,Franklin,0.118941098,Kansas,20,20059954200
59,Franklin,0.128695837,Kansas,20,20059954400
117,Marshall,0.146982641,Kansas,20,20117040701
147,Phillips,0.122715152,Kansas,20,20147475300
147,Phillips,0.122166413,Kansas,20,20163974600
157,Republic,0.129491733,Kansas,20,20029977100
157,Republic,0.124706044,Kansas,20,20029977400
157,Republic,0.137498702,Kansas,20,20201978700
173,Sedgwick,0.14911562,Kansas,20,20173009402
173,Sedgwick,0.096028615,Kansas,20,20173000300
173,Sedgwick,0.103027617,Kansas,20,20173001500
173,Sedgwick,0.079697359,Kansas,20,20173002700
173,Sedgwick,0.087195696,Kansas,20,20173003000
173,Sedgwick,0.095570455,Kansas,20,20173003800
173,Sedgwick,0.095605762,Kansas,20,20173003900
173,Sedgwick,0.08937224,Kansas,20,20173004000
173,Sedgwick,0.074950765,Kansas,20,20173005100
173,Sedgwick,0.091099862,Kansas,20,20173005300
173,Sedgwick,0.123118714,Kansas,20,20173005600
173,Sedgwick,0.104067594,Kansas,20,20173006200
173,Sedgwick,0.109598204,Kansas,20,20173006300
173,Sedgwick,0.115724573,Kansas,20,20173006400
173,Sedgwick,0.114090109,Kansas,20,20173007600
173,Sedgwick,0.110292846,Kansas,20,20173008100
173,Sedgwick,0.110369189,Kansas,20,20173009401
173,Sedgwick,0.121910743,Kansas,20,20173008300
173,Sedgwick,0.115021836,Kansas,20,20173008500
173,Sedgwick,0.106112005,Kansas,20,20173008600
173,Sedgwick,0.108458045,Kansas,20,20173008700
173,Sedgwick,0.100594959,Kansas,20,20173008800
173,Sedgwick,0.085523196,Kansas,20,20173008900
173,Sedgwick,0.081559588,Kansas,20,20173009000
173,Sedgwick,0.112179662,Kansas,20,20173009700
173,Sedgwick,0.139461824,Kansas,20,20191962100
173,Sedgwick,0.089580592,Kansas,20,20173002300
173,Sedgwick,0.091435001,Kansas,20,20173005200
179,Sheridan,0.111700318,Kansas,20,20179952700
179,Sheridan,0.099820167,Kansas,20,20063955100
41,Dickinson,0.083330007,Kansas,20,20041084400
41,Dickinson,0.110621184,Kansas,20,20041084300
41,Dickinson,0.085660546,Kansas,20,20041084600
41,Dickinson,0.0994933,Kansas,20,20115489500
53,Ellsworth,0.097798247,Kansas,20,20159967100
73,Greenwood,0.186579525,Kansas,20,20049965100
73,Greenwood,0.138640933,Kansas,20,20073965700
73,Greenwood,0.17905144,Kansas,20,20073965800
73,Greenwood,0.167671968,Kansas,20,20205097200
87,Jefferson,0.194984159,Kansas,20,20045001500
87,Jefferson,0.171505178,Kansas,20,20087020102
87,Jefferson,0.191626315,Kansas,20,20087020300
87,Jefferson,0.198063405,Kansas,20,20103071000
87,Jefferson,0.174282283,Kansas,20,20103071400
87,Jefferson,0.140991969,Kansas,20,20177000800
87,Jefferson,0.144564379,Kansas,20,20177000900
113,McPherson,0.104260573,Kansas,20,20113788400
113,McPherson,0.111911897,Kansas,20,20115489600
113,McPherson,0.128590982,Kansas,20,20115489800
113,McPherson,0.101641489,Kansas,20,20113788700
197,Wabaunsee,0.132719689,Kansas,20,20111000600
197,Wabaunsee,0.149095086,Kansas,20,20139010300
197,Wabaunsee,0.150534191,Kansas,20,20197483200
209,Wyandotte,0.160154281,Kansas,20,20209043400
209,Wyandotte,0.156874597,Kansas,20,20209043500
209,Wyandotte,0.194654146,Kansas,20,20209043802
209,Wyandotte,0.178275063,Kansas,20,20209043803
209,Wyandotte,0.081374759,Kansas,20,20209044004
209,Wyandotte,0.142510764,Kansas,20,20209044102
209,Wyandotte,0.141993115,Kansas,20,20209044103
209,Wyandotte,0.166701115,Kansas,20,20209044202
209,Wyandotte,0.179197189,Kansas,20,20209044301
209,Wyandotte,0.183974172,Kansas,20,20209044302
209,Wyandotte,0.163194834,Kansas,20,20209044303
209,Wyandotte,0.182875596,Kansas,20,20209044400
209,Wyandotte,0.226749905,Kansas,20,20209044500
