"","TRACTCE","GEOID","BedCt","PITCt","YrBed"
"66486",201506,55133201506,NA,NA,NA
"66487",100700,55115100700,NA,NA,NA
"66488",12100,55087012100,NA,NA,NA
"66489",12300,55087012300,NA,NA,NA
"66490",12504,55087012504,NA,NA,NA
"66491",12700,55087012700,NA,NA,NA
"66492",300,55073000300,NA,NA,NA
"66493",20800,55031020800,1,NA,1
"66494",20900,55031020900,NA,NA,NA
"66495",21000,55031021000,NA,NA,NA
"66496",10600,55063010600,NA,NA,NA
"66497",10800,55063010800,NA,NA,NA
"66498",10203,55063010203,NA,NA,NA
"66499",10500,55063010500,NA,NA,NA
"66500",970800,55013970800,15,14,14
"66501",971000,55013971000,NA,NA,NA
"66502",971100,55021971100,NA,NA,NA
"66503",203200,55133203200,NA,NA,NA
"66504",203305,55133203305,NA,NA,NA
"66505",203402,55133203402,NA,NA,NA
"66506",203500,55133203500,NA,NA,NA
"66507",203704,55133203704,NA,NA,NA
"66508",204502,55133204502,NA,NA,NA
"66509",100500,55135100500,NA,NA,NA
"66510",950800,55081950800,NA,NA,NA
"66511",1202,55105001202,NA,NA,NA
"66512",500,55005000500,NA,NA,NA
"66513",960300,55011960300,NA,NA,NA
"66514",20400,55015020400,NA,NA,NA
"66515",20800,55015020800,NA,NA,NA
"66516",10100,55017010100,NA,NA,NA
"66517",10200,55017010200,NA,NA,NA
"66518",1502,55025001502,24,17,24
"66519",2000,55025002000,468,401,466
"66520",2401,55025002401,NA,NA,NA
"66521",2601,55025002601,54,49,54
"66522",971001,55085971001,NA,NA,NA
"66523",970600,55099970600,NA,NA,NA
"66524",960400,55123960400,1,NA,NA
"66525",600,55127000600,24,15,24
"66526",100900,55029100900,NA,NA,NA
"66527",20300,55031020300,21,21,NA
"66528",950100,55081950100,NA,NA,NA
"66529",950500,55081950500,NA,NA,NA
"66530",950600,55081950600,160,143,160
"66531",203804,55133203804,NA,NA,NA
"66532",204004,55133204004,NA,NA,NA
"66533",301,55127000301,NA,NA,NA
"66534",101000,55135101000,NA,NA,NA
"66535",100100,55047100100,1,1,NA
"66536",100300,55047100300,NA,NA,NA
"66537",1002,55005001002,NA,NA,NA
"66538",186000,55079186000,604,555,586
"66539",202102,55133202102,NA,NA,NA
"66540",202500,55133202500,1,NA,NA
"66541",450103,55131450103,NA,NA,NA
"66542",450104,55131450104,NA,NA,NA
"66543",100600,55047100600,NA,NA,NA
"66544",970600,55033970600,NA,NA,NA
"66545",970800,55033970800,68,57,57
"66546",100,55035000100,NA,NA,NA
"66547",802,55035000802,NA,NA,NA
"66548",3002,55025003002,NA,NA,NA
"66549",10100,55025010100,NA,NA,NA
"66550",10300,55025010300,NA,NA,NA
"66551",21600,55009021600,NA,NA,NA
"66552",12400,55025012400,NA,NA,NA
"66553",12600,55025012600,NA,NA,NA
"66554",12800,55025012800,NA,NA,NA
"66555",1300,55035001300,14,15,14
"66556",450105,55131450105,NA,NA,NA
"66557",460101,55131460101,NA,NA,NA
"66558",961300,55027961300,NA,NA,NA
"66559",1300,55009001300,NA,NA,NA
"66560",2001,55009002001,26,26,26
"66561",10100,55009010100,NA,NA,NA
"66562",960100,55043960100,NA,NA,NA
"66563",20500,55031020500,NA,NA,NA
"66564",10500,55071010500,NA,NA,NA
"66565",2000,55105002000,NA,NA,NA
"66566",950500,55003950500,NA,NA,NA
"66567",960700,55095960700,NA,NA,NA
"66568",960100,55097960100,NA,NA,NA
"66569",960600,55097960600,NA,NA,NA
"66570",904,55101000904,NA,NA,NA
"66571",1201,55101001201,NA,NA,NA
"66572",1501,55101001501,NA,NA,NA
"66573",41100,55039041100,NA,NA,NA
"66574",14600,55079014600,5,4,5
"66575",14800,55079014800,NA,NA,NA
"66576",16500,55079016500,269,273,269
"66577",16800,55079016800,NA,NA,NA
"66578",17000,55079017000,43,41,43
"66579",18200,55079018200,NA,NA,NA
"66580",18500,55079018500,20,20,NA
"66581",19300,55079019300,NA,NA,NA
"66582",19800,55079019800,NA,NA,NA
"66583",20300,55079020300,NA,NA,NA
"66584",20800,55079020800,NA,NA,NA
"66585",21500,55079021500,NA,NA,NA
"66586",960400,55067960400,NA,NA,NA
"66587",960100,55069960100,NA,NA,NA
"66588",700,55071000700,NA,NA,NA
"66589",5100,55071005100,NA,NA,NA
"66590",10200,55071010200,NA,NA,NA
"66591",100300,55083100300,NA,NA,NA
"66592",40200,55039040200,47,25,NA
"66593",40800,55039040800,NA,NA,NA
"66594",2500,55105002500,NA,NA,NA
"66595",10500,55017010500,40,30,40
"66596",20203,55009020203,NA,NA,NA
"66597",20703,55009020703,16,16,16
"66598",20900,55009020900,NA,NA,NA
"66599",21304,55009021304,NA,NA,NA
"66600",2602,55105002602,NA,NA,NA
"66601",2900,55105002900,NA,NA,NA
"66602",960500,55107960500,19,18,11
"66603",120201,55109120201,NA,NA,NA
"66604",9800,55079009800,NA,NA,NA
"66605",10700,55079010700,125,118,125
"66606",10800,55079010800,8,2,8
"66607",11300,55079011300,NA,NA,NA
"66608",11400,55079011400,NA,NA,NA
"66609",12600,55079012600,NA,NA,NA
"66610",11100,55017011100,NA,NA,NA
"66611",950400,55019950400,NA,NA,NA
"66612",950600,55019950600,NA,NA,NA
"66613",20308,55015020308,NA,NA,NA
"66614",950100,55001950100,NA,NA,NA
"66615",950400,55001950400,NA,NA,NA
"66616",20200,55015020200,NA,NA,NA
"66617",30200,55031030200,NA,NA,NA
"66618",30300,55031030300,NA,NA,NA
"66619",950200,55081950200,NA,NA,NA
"66620",41400,55039041400,NA,NA,NA
"66621",41900,55039041900,NA,NA,NA
"66622",10800,55017010800,NA,NA,NA
"66623",1505,55101001505,NA,NA,NA
"66624",1900,55101001900,NA,NA,NA
"66625",100600,55121100600,NA,NA,NA
"66626",35100,55079035100,NA,NA,NA
"66627",50101,55079050101,NA,NA,NA
"66628",60101,55079060101,NA,NA,NA
"66629",470202,55131470202,NA,NA,NA
"66630",470204,55131470204,NA,NA,NA
"66631",200101,55133200101,NA,NA,NA
"66632",970800,55021970800,NA,NA,NA
"66633",2002,55101002002,NA,NA,NA
"66634",2402,55101002402,16,3,16
"66635",980000,55101980000,38,35,38
"66636",10904,55025010904,NA,NA,NA
"66637",11102,55025011102,NA,NA,NA
"66638",11402,55025011402,NA,NA,NA
"66639",11600,55025011600,NA,NA,NA
"66640",12202,55025012202,NA,NA,NA
"66641",4700,55079004700,154,148,154
"66642",5700,55079005700,NA,NA,NA
"66643",6400,55079006400,NA,NA,NA
"66644",7200,55079007200,NA,NA,NA
"66645",7400,55079007400,NA,NA,NA
"66646",8400,55079008400,NA,NA,NA
"66647",8600,55079008600,NA,NA,NA
"66648",9200,55079009200,NA,NA,NA
"66649",186100,55079186100,NA,NA,NA
"66650",186400,55079186400,NA,NA,NA
"66651",186500,55079186500,12,NA,12
"66652",186900,55079186900,NA,NA,NA
"66653",970100,55033970100,NA,NA,NA
"66654",970300,55033970300,NA,NA,NA
"66655",9400,55079009400,NA,NA,NA
"66656",9600,55079009600,NA,NA,NA
"66657",960100,55075960100,NA,NA,NA
"66658",960700,55093960700,NA,NA,NA
"66659",961300,55097961300,NA,NA,NA
"66660",970200,55099970200,NA,NA,NA
"66661",950200,55125950200,NA,NA,NA
"66662",960500,55095960500,NA,NA,NA
"66663",960100,55067960100,NA,NA,NA
"66664",960300,55053960300,NA,NA,NA
"66665",1400,55059001400,NA,NA,NA
"66666",1900,55059001900,NA,NA,NA
"66667",2400,55059002400,NA,NA,NA
"66668",970300,55103970300,NA,NA,NA
"66669",960400,55069960400,NA,NA,NA
"66670",11600,55141011600,NA,NA,NA
"66671",950200,55129950200,NA,NA,NA
"66672",101600,55055101600,NA,NA,NA
"66673",900,55059000900,NA,NA,NA
"66674",970500,55065970500,NA,NA,NA
"66675",100500,55113100500,NA,NA,NA
"66676",660304,55089660304,NA,NA,NA
"66677",950100,55091950100,NA,NA,NA
"66678",960200,55093960200,NA,NA,NA
"66679",960300,55067960300,NA,NA,NA
"66680",970500,55103970500,NA,NA,NA
"66681",960200,55107960200,NA,NA,NA
"66682",960100,55045960100,NA,NA,NA
"66683",960100,55053960100,NA,NA,NA
"66684",100100,55057100100,NA,NA,NA
"66685",100900,55083100900,63,51,63
"66686",2800,55059002800,NA,NA,NA
"66687",3001,55059003001,NA,NA,NA
"66688",960100,55061960100,NA,NA,NA
"66689",200,55063000200,NA,NA,NA
"66690",700,55063000700,NA,NA,NA
"66691",1102,55063001102,15,15,15
"66692",100700,55055100700,NA,NA,NA
"66693",101000,55055101000,NA,NA,NA
"66694",101400,55055101400,NA,NA,NA
"66695",960200,55077960200,NA,NA,NA
"66696",10202,55063010202,NA,NA,NA
"66697",970100,55065970100,NA,NA,NA
"66698",100,55111000100,NA,NA,NA
"66699",402,55025000402,NA,NA,NA
"66700",11000,55079011000,25,18,25
"66701",950100,55129950100,NA,NA,NA
"66702",20704,55009020704,NA,NA,NA
"66703",2700,55105002700,NA,NA,NA
"66704",630202,55089630202,NA,NA,NA
"66705",650101,55089650101,NA,NA,NA
"66706",650300,55089650300,NA,NA,NA
"66707",660301,55089660301,NA,NA,NA
"66708",3100,55105003100,NA,NA,NA
"66709",3200,55105003200,NA,NA,NA
"66710",960600,55093960600,NA,NA,NA
"66711",960800,55093960800,NA,NA,NA
"66712",960700,55123960700,NA,NA,NA
"66713",2400,55105002400,NA,NA,NA
"66714",2601,55105002601,NA,NA,NA
"66715",960600,55075960600,NA,NA,NA
"66716",961000,55075961000,NA,NA,NA
"66717",961100,55075961100,NA,NA,NA
"66718",41000,55039041000,NA,NA,NA
"66719",41300,55039041300,NA,NA,NA
"66720",41500,55039041500,NA,NA,NA
"66721",42000,55039042000,NA,NA,NA
"66722",2300,55059002300,NA,NA,NA
"66723",10400,55117010400,NA,NA,NA
"66724",10501,55117010501,NA,NA,NA
"66725",100600,55115100600,5,NA,5
"66726",950500,55125950500,NA,NA,NA
"66727",940000,55003940000,NA,NA,NA
"66728",960400,55119960400,NA,NA,NA
"66729",950700,55003950700,NA,NA,NA
"66730",300,55005000300,NA,NA,NA
"66731",400,55005000400,NA,NA,NA
"66732",10700,55117010700,NA,NA,NA
"66733",10800,55117010800,NA,NA,NA
"66734",11200,55117011200,NA,NA,NA
"66735",960100,55119960100,NA,NA,NA
"66736",100500,55121100500,NA,NA,NA
"66737",100800,55121100800,NA,NA,NA
"66738",960500,55123960500,NA,NA,NA
"66739",100400,55135100400,NA,NA,NA
"66740",950201,55001950201,NA,NA,NA
"66741",960600,55137960600,NA,NA,NA
"66742",960800,55137960800,NA,NA,NA
"66743",800,55139000800,NA,NA,NA
"66744",1001,55005001001,NA,NA,NA
"66745",700,55009000700,NA,NA,NA
"66746",1400,55009001400,NA,NA,NA
"66747",1701,55009001701,NA,NA,NA
"66748",101000,55115101000,NA,NA,NA
"66749",101100,55115101100,NA,NA,NA
"66750",300,55117000300,NA,NA,NA
"66751",1000,55117001000,NA,NA,NA
"66752",1100,55117001100,19,19,19
"66753",950200,55091950200,NA,NA,NA
"66754",960100,55093960100,NA,NA,NA
"66755",960300,55093960300,NA,NA,NA
"66756",1802,55009001802,NA,NA,NA
"66757",2002,55009002002,NA,NA,NA
"66758",10201,55009010201,NA,NA,NA
"66759",10300,55009010300,NA,NA,NA
"66760",20100,55009020100,NA,NA,NA
"66761",20702,55009020702,NA,NA,NA
"66762",100700,55135100700,NA,NA,NA
"66763",900,55005000900,NA,NA,NA
"66764",960200,55137960200,NA,NA,NA
"66765",10900,55141010900,NA,NA,NA
"66766",950202,55001950202,NA,NA,NA
"66767",100400,55113100400,NA,NA,NA
"66768",940000,55113940000,NA,NA,NA
"66769",100500,55115100500,NA,NA,NA
"66770",2300,55073002300,NA,NA,NA
"66771",950100,55041950100,NA,NA,NA
"66772",1102,55073001102,NA,NA,NA
"66773",1300,55073001300,NA,NA,NA
"66774",1500,55073001500,NA,NA,NA
"66775",1600,55073001600,NA,NA,NA
"66776",950400,55049950400,22,19,19
"66777",1800,55073001800,NA,NA,NA
"66778",1000,55073001000,NA,NA,NA
"66779",300,55059000300,NA,NA,NA
"66780",601,55059000601,NA,NA,NA
"66781",1300,55059001300,NA,NA,NA
"66782",1700,55059001700,NA,NA,NA
"66783",1800,55059001800,NA,NA,NA
"66784",960400,55043960400,NA,NA,NA
"66785",950300,55041950300,12,6,12
"66786",960300,55007960300,NA,NA,NA
"66787",302,55009000302,NA,NA,NA
"66788",600,55009000600,NA,NA,NA
"66789",42100,55039042100,NA,NA,NA
"66790",1801,55139001801,NA,NA,NA
"66791",950700,55001950700,2,2,NA
"66792",200,55111000200,NA,NA,NA
"66793",201202,55133201202,NA,NA,NA
"66794",201300,55133201300,NA,NA,NA
"66795",201504,55133201504,NA,NA,NA
"66796",201600,55133201600,NA,NA,NA
"66797",201703,55133201703,NA,NA,NA
"66798",201704,55133201704,NA,NA,NA
"66799",800,55111000800,NA,NA,NA
"66800",202002,55133202002,NA,NA,NA
"66801",202301,55133202301,NA,NA,NA
"66802",202400,55133202400,NA,NA,NA
"66803",202901,55133202901,NA,NA,NA
"66804",970400,55099970400,NA,NA,NA
"66805",200,55127000200,NA,NA,NA
"66806",302,55127000302,NA,NA,NA
"66807",502,55127000502,NA,NA,NA
"66808",800,55127000800,NA,NA,NA
"66809",1502,55127001502,NA,NA,NA
"66810",420106,55131420106,NA,NA,NA
"66811",960600,55095960600,4,NA,4
"66812",960800,55095960800,NA,NA,NA
"66813",203403,55133203403,NA,NA,NA
"66814",203404,55133203404,NA,NA,NA
"66815",203601,55133203601,NA,NA,NA
"66816",203703,55133203703,NA,NA,NA
"66817",420401,55131420401,27,17,27
"66818",204003,55133204003,NA,NA,NA
"66819",970500,55099970500,NA,NA,NA
"66820",970700,55099970700,NA,NA,NA
"66821",700,55101000700,194,161,174
"66822",800,55101000800,NA,NA,NA
"66823",903,55101000903,NA,NA,NA
"66824",204100,55133204100,NA,NA,NA
"66825",204302,55133204302,NA,NA,NA
"66826",204501,55133204501,NA,NA,NA
"66827",960300,55095960300,NA,NA,NA
"66828",960500,55097960500,NA,NA,NA
"66829",960701,55097960701,NA,NA,NA
"66830",960702,55097960702,NA,NA,NA
"66831",1100,55101001100,NA,NA,NA
"66832",1202,55101001202,NA,NA,NA
"66833",600,55071000600,NA,NA,NA
"66834",800,55071000800,30,26,25
"66835",5200,55071005200,NA,NA,NA
"66836",10300,55071010300,NA,NA,NA
"66837",10600,55071010600,NA,NA,NA
"66838",200,55073000200,NA,NA,NA
"66839",203000,55133203000,37,34,36
"66840",203103,55133203103,NA,NA,NA
"66841",203304,55133203304,NA,NA,NA
"66842",960900,55095960900,NA,NA,NA
"66843",500,55101000500,NA,NA,NA
"66844",602,55073000602,34,28,9
"66845",800,55073000800,NA,NA,NA
"66846",120300,55109120300,NA,NA,NA
"66847",430100,55131430100,NA,NA,NA
"66848",440104,55131440104,NA,NA,NA
"66849",200803,55133200803,NA,NA,NA
"66850",101100,55135101100,NA,NA,NA
"66851",960400,55137960400,NA,NA,NA
"66852",100100,55115100100,NA,NA,NA
"66853",3702,55139003702,NA,NA,NA
"66854",900,55111000900,NA,NA,NA
"66855",1002,55111001002,9,9,9
"66856",950300,55129950300,NA,NA,NA
"66857",960100,55107960100,NA,NA,NA
"66858",100300,55113100300,11,11,7
"66859",1400,55101001400,NA,NA,NA
"66860",1601,55101001601,NA,NA,NA
"66861",1701,55101001701,NA,NA,NA
"66862",1801,55101001801,NA,NA,NA
"66863",2100,55101002100,NA,NA,NA
"66864",120501,55109120501,107,99,89
"66865",960300,55107960300,NA,NA,NA
"66866",120202,55109120202,NA,NA,NA
"66867",950600,55003950600,NA,NA,NA
"66868",120600,55109120600,NA,NA,NA
"66869",120901,55109120901,NA,NA,NA
"66870",120904,55109120904,NA,NA,NA
"66871",401,55111000401,NA,NA,NA
"66872",1302,55105001302,NA,NA,NA
"66873",1304,55105001304,NA,NA,NA
"66874",1900,55105001900,NA,NA,NA
"66875",2100,55105002100,NA,NA,NA
"66876",630100,55089630100,18,18,18
"66877",961200,55097961200,NA,NA,NA
"66878",950600,55129950600,NA,NA,NA
"66879",400104,55131400104,NA,NA,NA
"66880",100800,55029100800,NA,NA,NA
"66881",40700,55039040700,NA,NA,NA
"66882",961200,55027961200,NA,NA,NA
"66883",2000,55079002000,NA,NA,NA
"66884",1602,55127001602,NA,NA,NA
"66885",1604,55127001604,NA,NA,NA
"66886",2200,55079002200,NA,NA,NA
"66887",2300,55079002300,NA,NA,NA
"66888",2800,55079002800,NA,NA,NA
"66889",3000,55079003000,NA,NA,NA
"66890",3300,55079003300,NA,NA,NA
"66891",4000,55079004000,NA,NA,NA
"66892",961400,55027961400,NA,NA,NA
"66893",961900,55027961900,NA,NA,NA
"66894",991703,55025991703,NA,NA,NA
"66895",960200,55027960200,NA,NA,NA
"66896",10600,55025010600,NA,NA,NA
"66897",10702,55025010702,NA,NA,NA
"66898",10903,55025010903,NA,NA,NA
"66899",11101,55025011101,NA,NA,NA
"66900",961700,55027961700,NA,NA,NA
"66901",100300,55029100300,NA,NA,NA
"66902",100500,55029100500,NA,NA,NA
"66903",301,55035000301,NA,NA,NA
"66904",502,55035000502,NA,NA,NA
"66905",200804,55133200804,NA,NA,NA
"66906",201101,55133201101,NA,NA,NA
"66907",600,55035000600,10,10,6
"66908",900,55035000900,NA,NA,NA
"66909",1200,55035001200,NA,NA,NA
"66910",1500,55035001500,NA,NA,NA
"66911",3200,55025003200,NA,NA,NA
"66912",10200,55025010200,NA,NA,NA
"66913",203802,55133203802,NA,NA,NA
"66914",203803,55133203803,NA,NA,NA
"66915",203901,55133203901,NA,NA,NA
"66916",960200,55023960200,NA,NA,NA
"66917",100,55025000100,NA,NA,NA
"66918",300,55025000300,NA,NA,NA
"66919",2600,55101002600,NA,NA,NA
"66920",2702,55101002702,NA,NA,NA
"66921",10501,55025010501,NA,NA,NA
"66922",940000,55125940000,NA,NA,NA
"66923",101,55127000101,NA,NA,NA
"66924",100100,55135100100,NA,NA,NA
"66925",900,55139000900,NA,NA,NA
"66926",1300,55139001300,NA,NA,NA
"66927",1400,55139001400,NA,NA,NA
"66928",100600,55135100600,NA,NA,NA
"66929",1700,55035001700,NA,NA,NA
"66930",12501,55025012501,NA,NA,NA
"66931",12502,55025012502,NA,NA,NA
"66932",12700,55025012700,NA,NA,NA
"66933",408,55025000408,NA,NA,NA
"66934",600,55025000600,10,7,10
"66935",901,55025000901,NA,NA,NA
"66936",1000,55025001000,NA,NA,NA
"66937",1401,55025001401,NA,NA,NA
"66938",971000,55021971000,NA,NA,NA
"66939",40300,55039040300,NA,NA,NA
"66940",40400,55039040400,NA,NA,NA
"66941",405,55025000405,NA,NA,NA
"66942",407,55025000407,NA,NA,NA
"66943",940001,55009940001,52,31,52
"66944",940003,55009940003,NA,NA,NA
"66945",960200,55011960200,4,4,3
"66946",961000,55027961000,4,4,4
"66947",2402,55025002402,NA,NA,NA
"66948",16600,55079016600,NA,NA,NA
"66949",950700,55019950700,NA,NA,NA
"66950",10700,55017010700,NA,NA,NA
"66951",10900,55017010900,NA,NA,NA
"66952",11505,55025011505,NA,NA,NA
"66953",11700,55025011700,NA,NA,NA
"66954",11800,55025011800,NA,NA,NA
"66955",12001,55025012001,NA,NA,NA
"66956",12100,55025012100,NA,NA,NA
"66957",12900,55025012900,NA,NA,NA
"66958",100800,55083100800,NA,NA,NA
"66959",101000,55083101000,NA,NA,NA
"66960",13000,55025013000,NA,NA,NA
"66961",13700,55025013700,NA,NA,NA
"66962",960300,55027960300,NA,NA,NA
"66963",960700,55027960700,NA,NA,NA
"66964",950300,55019950300,NA,NA,NA
"66965",960500,55077960500,NA,NA,NA
"66966",940101,55078940101,NA,NA,NA
"66967",11200,55025011200,NA,NA,NA
"66968",11401,55025011401,NA,NA,NA
"66969",970102,55085970102,NA,NA,NA
"66970",17100,55079017100,NA,NA,NA
"66971",17200,55079017200,NA,NA,NA
"66972",17600,55079017600,NA,NA,NA
"66973",17900,55079017900,NA,NA,NA
"66974",18300,55079018300,NA,NA,NA
"66975",1803,55139001803,NA,NA,NA
"66976",1900,55139001900,NA,NA,NA
"66977",2100,55139002100,NA,NA,NA
"66978",2500,55139002500,NA,NA,NA
"66979",2601,55139002601,NA,NA,NA
"66980",2700,55139002700,NA,NA,NA
"66981",3200,55139003200,NA,NA,NA
"66982",3400,55139003400,NA,NA,NA
"66983",3500,55139003500,NA,NA,NA
"66984",10400,55141010400,NA,NA,NA
"66985",960200,55043960200,NA,NA,NA
"66986",16100,55079016100,NA,NA,NA
"66987",16400,55079016400,42,42,42
"66988",10500,55141010500,NA,NA,NA
"66989",10700,55141010700,NA,NA,NA
"66990",11500,55141011500,NA,NA,NA
"66991",185500,55079185500,NA,NA,NA
"66992",185900,55079185900,NA,NA,NA
"66993",185400,55079185400,NA,NA,NA
"66994",961500,55075961500,2,NA,1
"66995",960100,55077960100,NA,NA,NA
"66996",960300,55045960300,1,NA,NA
"66997",960500,55045960500,5,5,5
"66998",960800,55045960800,NA,NA,NA
"66999",100400,55047100400,NA,NA,NA
"67000",2903,55059002903,NA,NA,NA
"67001",100800,55055100800,NA,NA,NA
"67002",101701,55055101701,NA,NA,NA
"67003",100500,55047100500,NA,NA,NA
"67004",950300,55049950300,NA,NA,NA
"67005",101702,55055101702,NA,NA,NA
"67006",120203,55079120203,NA,NA,NA
"67007",120502,55079120502,NA,NA,NA
"67008",130100,55079130100,NA,NA,NA
"67009",140100,55079140100,NA,NA,NA
"67010",150100,55079150100,NA,NA,NA
"67011",160100,55079160100,NA,NA,NA
"67012",160202,55079160202,NA,NA,NA
"67013",170100,55079170100,NA,NA,NA
"67014",170600,55079170600,NA,NA,NA
"67015",170700,55079170700,NA,NA,NA
"67016",180400,55079180400,NA,NA,NA
"67017",970500,55021970500,59,44,53
"67018",100900,55055100900,NA,NA,NA
"67019",101202,55055101202,NA,NA,NA
"67020",101500,55055101500,NA,NA,NA
"67021",2905,55059002905,NA,NA,NA
"67022",2906,55059002906,NA,NA,NA
"67023",3002,55059003002,NA,NA,NA
"67024",400,55063000400,103,78,103
"67025",100500,55083100500,NA,NA,NA
"67026",960200,55061960200,NA,NA,NA
"67027",300,55063000300,40,39,NA
"67028",1300,55079001300,NA,NA,NA
"67029",1700,55079001700,NA,NA,NA
"67030",600,55063000600,NA,NA,NA
"67031",1101,55063001101,NA,NA,NA
"67032",1200,55063001200,NA,NA,NA
"67033",100400,55057100400,NA,NA,NA
"67034",100500,55057100500,14,14,14
"67035",302,55079000302,NA,NA,NA
"67036",304,55079000304,NA,NA,NA
"67037",502,55079000502,NA,NA,NA
"67038",800,55079000800,NA,NA,NA
"67039",1000,55079001000,NA,NA,NA
"67040",950700,55081950700,NA,NA,NA
"67041",100100,55079100100,NA,NA,NA
"67042",100300,55079100300,NA,NA,NA
"67043",101000,55079101000,NA,NA,NA
"67044",101500,55079101500,NA,NA,NA
"67045",101600,55079101600,NA,NA,NA
"67046",120102,55079120102,NA,NA,NA
"67047",960200,55069960200,4,4,3
"67048",3100,55025003100,NA,NA,NA
"67049",960500,55069960500,NA,NA,NA
"67050",90200,55079090200,NA,NA,NA
"67051",90700,55079090700,NA,NA,NA
"67052",90900,55079090900,NA,NA,NA
"67053",91200,55079091200,NA,NA,NA
"67054",100600,55083100600,NA,NA,NA
"67055",101100,55083101100,NA,NA,NA
"67056",70200,55079070200,NA,NA,NA
"67057",80400,55079080400,NA,NA,NA
"67058",180300,55051180300,NA,NA,NA
"67059",11200,55017011200,NA,NA,NA
"67060",970900,55021970900,NA,NA,NA
"67061",10101,55063010101,NA,NA,NA
"67062",10201,55063010201,NA,NA,NA
"67063",6000,55079006000,NA,NA,NA
"67064",6100,55079006100,NA,NA,NA
"67065",6500,55079006500,NA,NA,NA
"67066",6800,55079006800,NA,NA,NA
"67067",7000,55079007000,NA,NA,NA
"67068",7300,55079007300,NA,NA,NA
"67069",20800,55009020800,NA,NA,NA
"67070",21000,55009021000,NA,NA,NA
"67071",21200,55009021200,NA,NA,NA
"67072",21303,55009021303,NA,NA,NA
"67073",21400,55009021400,NA,NA,NA
"67074",970600,55013970600,NA,NA,NA
"67075",960600,55069960600,NA,NA,NA
"67076",961000,55069961000,4,3,3
"67077",100,55071000100,NA,NA,NA
"67078",500,55071000500,NA,NA,NA
"67079",950800,55019950800,NA,NA,NA
"67080",970400,55021970400,NA,NA,NA
"67081",1402,55025001402,NA,NA,NA
"67082",1501,55025001501,NA,NA,NA
"67083",1705,55025001705,260,221,260
"67084",2200,55025002200,NA,NA,NA
"67085",2302,55025002302,NA,NA,NA
"67086",2500,55025002500,8,6,8
"67087",3001,55025003001,NA,NA,NA
"67088",13300,55087013300,NA,NA,NA
"67089",610101,55089610101,NA,NA,NA
"67090",12602,55087012602,NA,NA,NA
"67091",13100,55087013100,NA,NA,NA
"67092",970601,55085970601,NA,NA,NA
"67093",19700,55079019700,NA,NA,NA
"67094",19900,55079019900,NA,NA,NA
"67095",20400,55079020400,NA,NA,NA
"67096",20600,55079020600,NA,NA,NA
"67097",20700,55079020700,NA,NA,NA
"67098",21200,55079021200,NA,NA,NA
"67099",21700,55079021700,NA,NA,NA
"67100",30100,55079030100,NA,NA,NA
"67101",35200,55079035200,NA,NA,NA
"67102",60200,55079060200,NA,NA,NA
"67103",971002,55085971002,NA,NA,NA
"67104",10100,55087010100,11,11,11
"67105",11502,55087011502,NA,NA,NA
"67106",11900,55087011900,NA,NA,NA
"67107",12000,55087012000,NA,NA,NA
"67108",12400,55087012400,NA,NA,NA
"67109",960700,55043960700,14,11,14
"67110",4100,55079004100,NA,NA,NA
"67111",961200,55043961200,NA,NA,NA
"67112",960200,55045960200,NA,NA,NA
"67113",4300,55079004300,NA,NA,NA
"67114",4800,55079004800,NA,NA,NA
"67115",5100,55079005100,NA,NA,NA
"67116",5300,55079005300,NA,NA,NA
"67117",5500,55079005500,NA,NA,NA
"67118",970900,55085970900,NA,NA,NA
"67119",12500,55079012500,NA,NA,NA
"67120",13000,55079013000,NA,NA,NA
"67121",13500,55079013500,198,164,198
"67122",14400,55079014400,56,60,56
"67123",14700,55079014700,355,296,305
"67124",7800,55079007800,NA,NA,NA
"67125",8500,55079008500,NA,NA,NA
"67126",9000,55079009000,NA,NA,NA
"67127",960400,55053960400,NA,NA,NA
"67128",960500,55053960500,3,3,3
"67129",100500,55055100500,NA,NA,NA
"67130",100602,55055100602,NA,NA,NA
"67131",970700,55021970700,NA,NA,NA
"67132",960200,55053960200,NA,NA,NA
"67133",970100,55103970100,NA,NA,NA
"67134",700,55105000700,8,8,8
"67135",1201,55105001201,NA,NA,NA
"67136",2200,55105002200,NA,NA,NA
"67137",120502,55109120502,NA,NA,NA
"67138",500,55111000500,NA,NA,NA
"67139",203902,55133203902,NA,NA,NA
"67140",100800,55113100800,NA,NA,NA
"67141",10502,55117010502,NA,NA,NA
"67142",902,55127000902,14,14,14
"67143",100300,55135100300,NA,NA,NA
"67144",960300,55137960300,NA,NA,NA
"67145",2202,55139002202,NA,NA,NA
"67146",18600,55079018600,NA,NA,NA
"67147",18800,55079018800,NA,NA,NA
"67148",19200,55079019200,NA,NA,NA
"67149",19400,55079019400,NA,NA,NA
"67150",50102,55079050102,NA,NA,NA
"67151",202201,55133202201,NA,NA,NA
"67152",203102,55133203102,18,17,18
"67153",12505,55087012505,NA,NA,NA
"67154",10500,55087010500,129,121,129
"67155",10900,55087010900,NA,NA,NA
"67156",11101,55087011101,63,48,63
"67157",11300,55087011300,NA,NA,NA
"67158",970400,55085970400,NA,NA,NA
"67159",970602,55085970602,NA,NA,NA
"67160",11600,55087011600,NA,NA,NA
"67161",620100,55089620100,NA,NA,NA
"67162",660202,55089660202,NA,NA,NA
"67163",960400,55093960400,17,13,16
