ID,ADDRESS,CITY,STATE,ZIP,Longitude,Latitude,Match Score
560,4848 Preston Rd,Frisco,TX,75034,-96.80383501425564,33.11873399332107,100
561,3070 N Goliad,Rockwall,TX,75087,-96.46214103161456,32.96451900292398,98.84
562,4280 Main St 300,Frisco,TX,75033,-96.85081903616206,33.153463948222424,98.85
563,900 W. Mcdermott Drive,Allen,TX,75013,-96.6818395986603,33.10186708956121,100
564,11330 Legacy Drive,Frisco,TX,75033,-96.84684303619555,33.17275121826193,100
565,3001 Hardin Rd,McKinney,TX,75070,-96.66307166949728,33.18741501900134,94.2
566,4801 Medical Center Drive,Mckinney,TX,75069,-96.635421792341,33.15862162651429,100
567,6800 W. Virginia Parkway,McKinney,TX,75069,-96.70614057998462,33.19905102401959,93.11
568,3080 Sam Rayburn Highway,Melissa,TX,75454,-96.55225219949719,33.28864239362268,100
569,206 North Grand Ave.,Gainesville,TX,76240,-97.13331706688415,33.62512042914756,100
570,100 East Taylor Street,Sherman,TX,75090,-96.61077588798878,33.655974220538226,100
571,"600 East Taylor Street, Suite 4001",Sherman,TX,75090,-96.60781297674767,33.65581701214231,100
572,2895 Lewis Lane,Paris,TX,75460,-95.54950533227519,33.68951766923519,100
573,790 Roberts Dr,Monticello,AR,71657,-91.81889180644365,33.609687417564,98.28
574,915 22nd Ave,Tuscaloosa,AL,35401,-87.56391294410017,33.206630100444286,100
575,"109 Foothills Parkway, Suite 113",Chelsea,AL,35043,-86.63382135640552,33.34987029589235,100
576,300 CENTURY PARK S STE 100,BIRMINGHAM,AL,35226,-86.80973763894758,33.416548084195846,100
577,1310 ALFORD AVE STE 201,HOOVER,AL,35226,-86.82217847873564,33.433259336013975,100
578,1830 Montclair rd,Birmingham,AL,35213,-86.71272163591944,33.52941292502432,99.51
579,1990 W Lukken Industrial Drive Suite C,LAGRANGE,GA,30240,-85.08087170546908,33.02055412112766,99.89
580,67 North Lee Street,Forsyth,GA,31029,-83.93839726407933,33.03583998840108,100
581,16 Eastbrook Bend,Peachtree City,GA,30269,-84.5637525359931,33.410916660637966,100
582,100 Governors Trace Suite 110,Peachtree City,GA,30269,-84.55408262227586,33.42842734186173,97.13
583,1600 Milstead RD NE,Conyers,GA,30114,-83.99375763907743,33.68235973347096,98.33
584,398 Highway 11,Monroe,GA,30655,-83.69478076868579,33.7233699968662,100
585,461 Spruce Street,Walterboro,SC,29488,-80.67326854014462,32.92031410286211,100
586,1000 Clyburn Place,Aiken,SC,29801,-81.7115188770517,33.57281068971978,100
587,1616 ASHLEY RIVER RD,CHARLESTON,SC,29407,-80.01085494645446,32.79979210011652,100
588,5 CHARLESTON CENTER DR,CHARLESTON,SC,29401,-79.9521616752968,32.78222291859902,100
589,1124 Sam Rittenberg Blvd,Charleston,SC,29407,-79.99317524954358,32.82037499492074,100
590,"2301 Cosgrove Avenue, Suite F",North Charleston,SC,29405,-79.97888402081043,32.84648349175532,100
591,1470 Ben Sawyer Boulevard,Mount Pleasant,SC,29464,-79.8520239162501,32.7902343416541,100
592,1435 Stuart Engels Blvd Suite 101,Mount Pleasant,SC,29464,-79.84820235513533,32.81226458158915,98.51
593,775 Saint James Avenue,Goose Creek,SC,29445,-80.0699629047561,33.03998666879632,100
594,306 Airport Drive,Moncks Corner,SC,29461,-80.02883060836665,33.18429061825588,100
595,910 Cook Road,Orangeburg,SC,29118,-80.823308043565,33.53535460472837,100
596,750 NORTH IMPERIAL AVENUE,El Centro,CA,92243,-115.57001722843653,32.79906384230938,100
597,475 WEST MAIN STREET,Brawley,CA,92227,-115.54986004510423,32.97865751338142,100
598,17049 West Bell Road,Surprise,AZ,85374,-112.4252539279057,33.638774297963025,100
599,1999 W WICKENBURG WAY,Wickenburg,AZ,85390,-112.77101003228269,33.9622024791137,100
600,13828 W Waddell Rd,Surprise,AZ,85379,-112.35798303613345,33.610202988428156,100
601,13503 Camino Del Sol,Sun City West,AZ,85375,-112.35136048974289,33.656538382615615,99.54
602,10926 West Bell Road,Sun City,AZ,85373,-112.29192701740746,33.63810743374673,99.52
603,8950 W. BELL ROAD,Peoria,AZ,85382,-112.25170100678304,33.63979999145484,100
604,2845 N. Vistancia Blvd.,Peoria,AZ,85383,-112.34021134193131,33.772472182494646,95.48
605,6677 W. Thunderbird Rd. Ste. I-164,Glendale,AZ,85306,-112.20212003784353,33.60905898437326,100
606,"18301 North 79th Avenue, Suite G-190",Glendale,AZ,85308,-112.2289800142073,33.649433019407766,100
607,7747 W. Deer Valley Rd. Suite 250,Peoria,AZ,85382,-112.22559800009503,33.67998799014836,100
608,20205 North 67th Ave.,Glendale,AZ,85308,-112.20045799026288,33.66935399531822,100
609,3800 WEST 44TH AVENUE,Glendale,AZ,85310,-112.15393993638173,33.698450032946866,91.34
610,1650 MCCULLOCH BLVD.,Lake Havasu,AZ,86403,-114.34310409720588,34.47474119987865,97.7
611,19401 N. Cave Creek Rd Ste. 18,Phoenix,AZ,85024,-112.0302549805633,33.6625809984573,100
612,"16620 North 40th Street, Suite I5",Phoenix,AZ,85032,-111.99837617203518,33.63730616571261,100
613,29834 N. Cave Creek Road,Cave Creek,AZ,85331,-111.99002637154926,33.756926652862354,100
614,7320 E. Deer Valley Rd Ste. 100,Scottsdale,AZ,85255,-111.92290601875769,33.68531598881134,100
615,"7320 E Deer Valley Road, Ste 100",Scottsdale,AZ,85255,-111.92290601875769,33.68531598881134,100
616,23565 North Scottsdale Road,Scottsdale,AZ,85255,-111.92526262735461,33.70085565687875,100
617,20901 N. Pima Road,Scottsdale,AZ,85255,-111.890452583467,33.67370078844461,100
618,32551 N. Scottsdale Road,Scottsdale,AZ,85266,-111.92572262620088,33.780668883348255,100
619,401 EAST HIGHWAY260,Payson,AZ,85541,-111.31819654783149,34.24074267700343,99
620,2910 Juan Tabo Blvd NE,Albuquerque,NM,87112,-106.51389299263893,35.11516599222793,100
621,1110 Pennsylvania Suite B,Albuquerque,NM,87107,-106.55940161392054,35.089259163983755,93.3
622,3900 Eubank Blvd NE Suite 18,Albuquerque,NM,87110,-106.5332261037701,35.127473559755586,99.76
623,"9201 Montgomery Boulevard, Suite 5",Albuquerque,NM,87111,-106.54033596931973,35.13076752197503,99.55
624,4201 Central Ave NW,Albuquerque,NM,87105,-106.68769703558073,35.08673600158036,100
625,4100 Barbara Loop SE,Rio Rancho,NM,87124,-106.65489596624622,35.23513998614398,100
626,4101 Barbara Loop SE Suite B,Rio Rancho,NM,87124,-106.65464124020865,35.23556096723105,100
627,1101 Golf Course Rd SE Suite 201,Rio Rancho,NM,87124,-106.67716752117376,35.23877999523597,100
628,117 Camino De Vida Suite 300,Santa Rosa,NM,88435,-104.69321270727843,34.92939208148893,100
629,2145 Caja Del Oro Grant Rd,Santa Fe,NM,87507,-106.0265019593749,35.65845373761473,100
630,1035 Alto Street,Santa Fe,NM,87501,-105.9602634263972,35.6860240156233,100
631,1900 Hot Springs Blvd,Las Vegas,NM,87701,-105.2282422339675,35.59374563190796,100
632,200 West Crawford Street,Denison,TX,75020,-96.53783900502037,33.75249300326803,100
633,1615 MLK Boulevard,Malvern,AR,72104,-92.82787337565213,34.38427727873639,100
634,125 Don's Way,HOT SPRINGS,AR,71913,-93.07869931360646,34.46426246988777,100
635,801 Newman Drive,Helena,AR,72342,-90.62448057840784,34.510526971197926,100
636,499 Gloster Creek Village Suite D-1,Tupelo,MS,38801,-88.7189568154136,34.25195820827594,100
637,297 County Road 244,Etta,MS,38627,-89.28745487206054,34.48868280951252,100
638,1810 3rd Ave South,Jasper,AL,35501,-87.27780343933065,33.83559474599766,100
639,1189 Albritton Rd,Warrior,AL,35180,-86.87165668554246,33.82449669475884,98.13
640,1 INDEPENDENT DR,RAINBOW CITY,AL,35906,-86.04343021248677,33.95708372943397,100
641,5730 US HWY 431,Albertville,AL,35950,-86.18768097894998,34.26090784724238,100
642,1600 Main St East,Hartselle,AL,35640,-86.90707802162835,34.44882199841031,100
643,8954 Hospital Dr,DOUGLASVILLE,GA,30134,-84.73308961127516,33.73870913113423,100
644,"920 Dannon View, Suite 3103",Atlanta,GA,30331,-84.50841990509466,33.72203035919092,99.55
645,"4760 Austell Road, Suite 1 & 3",Austell,GA,30106,-84.6114368478822,33.83793657358642,99.94
646,5390 Floyd Road,Mableton,GA,30126,-84.57571745131915,33.823998432524455,99.55
647,"2615 East-West Connector, Suite 106",Austell,GA,30106,-84.62212578608765,33.863441363844665,100
648,13280 County Rd 51,Collinsville,AL,35961,-85.88274091016342,34.275027860881465,100
649,3875 Austell Road,Austell,GA,30106,-84.59968910766742,33.85890872397402,100
650,"3634 Highlands Parkway, SE",Smyrna,GA,30082,-84.49962575987884,33.82764380458114,100
651,"3020 Highlands Pkwy, Suite G",Smyrna,GA,30082,-84.49440045453669,33.828375351232545,99.55
652,3995 S COBB DR SE,SMYRNA,GA,30080,-84.51226627664262,33.85443287149762,100
653,3880 Due West Road,Marietta,GA,30064,-84.66499025219345,33.96723338121893,99.55
654,"139 Renaissance Parkway, NE",Atlanta,GA,30308,-84.38281817565803,33.768596189920046,100
655,1314 Concord Rd SE,Smyrna,GA,30080,-84.51508226083362,33.88016925374049,100
656,3109 E Shadowlawn Ave NE,Atlanta,GA,30305,-84.37410024198424,33.839821537882,100
657,1480 Roswell Road,Marietta,GA,30062,-84.50804992788844,33.95127381847748,100
658,"12 Executive Park Drive NW, Suite 220",Atlanta,GA,30329,-84.33847648293623,33.82802748765238,93.93
659,465 WINN WAY STE 221,DECATUR,GA,30030,-84.27862600622635,33.78845501401855,100
660,2724 Clairmont Road,Atlanta,GA,30329,-84.31147082909554,33.83615927483704,99.55
661,"4255 Wade Green Road, NW",Kennesaw,GA,30144,-84.59328072359502,34.056095007833186,100
662,6065 LAKE FOREST DRIVE SUITE 170,SANDY SPRINGS,GA,30328,-84.38701691658873,33.92019317244579,99.94
663,1000 Johnson Ferry Rd Ste B-245,Marietta,GA,30068,-84.41196004134228,33.97213997969969,100
664,2815 CLEARVIEW PLACE,ATLANTA,GA,30340,-84.2712279708457,33.89909902769092,100
665,1742 Mt. Vernon Rd. Suite 100,Dunwoody,GA,30338,-84.33012902938302,33.94748800617991,99.9
666,"4343 Shallowford Road, Suite B7B",Marietta,GA,30062,-84.42671001163623,34.02819399909498,100
667,8612 Main Street,Woodstock,GA,30188,-84.51989095868538,34.10074398112518,100
668,114 Sloan Street,Roswell,GA,30075,-84.35904743352859,34.015319395817535,100
669,5750 Brook Hollow Parkway Suite 202-203,Norcross,GA,30071,-84.19676800453885,33.91930398248104,100
670,3020 Holcomb Bridge Rd. Suite C,Norcross,GA,30071,-84.22625989849968,33.94656432045005,100
671,"760 Old Roswell Rd., Ste 211",ROSWELL,GA,30076,-84.33948692136411,34.035328465530334,100
672,3422 Sixes Road,Canton,GA,30114,-84.54895638141255,34.173792057751584,100
673,311 GWINNETT DR,LAWRENCEVILLE,GA,30046,-83.99024545400893,33.94142965038369,100
674,"1250 Upper Hembree Road, Suite B",Roswell,GA,30076,-84.32342434503293,34.067467113057035,100
675,1090 CAMBRIDGE SQ,ALPHARETTA,GA,30009,-84.31512877546024,34.06752649884091,100
676,2450 Atlanta Hwy Suite 803,Cumming,GA,30040,-84.177417459049,34.16198706913832,100
677,2205 Riverstone Blvd.,Canton,GA,30114,-84.4750871716418,34.25421558052961,100
678,206 E BROAD ST,WINDER,GA,30680,-83.71119613932039,33.997876990585624,100
679,"7316 Spout Springs Road, Suite 202",Flowery Branch,GA,30542,-83.87521120900078,34.11213071276997,100
680,101 East Clayton Street,Athens,GA,30601,-83.37700597167807,33.958400992657246,100
681,3626 Old Oakwood Road,Oakwood,GA,30566,-83.8772454969014,34.23730429459244,100
682,8002 HWY 53,Dawsonville,GA,30534,-84.24015497774613,34.424105366258345,100
683,247 Columbia Ave,Lexington,SC,29072,-81.24409961572111,33.987405772315135,100
684,2989 Sunset Blvd,West Columbia,SC,29169,-81.12074297905004,34.00540201179935,100
685,"1911 Gadsden Street, Suite 101",Columbia,SC,29201,-81.04459556799603,34.00924151018689,100
686,"1620 Lady Street, Suite E",Columbia,SC,29201,-81.0274173090064,34.00445356027528,100
687,74 POLO RD,COLUMBIA,SC,29223,-80.9008994888985,34.10436936379623,100
688,1278 North Lafayette Drive,Sumter,SC,29150,-80.34232996420111,33.94261698887806,100
689,9699 Ocean Highway,Pawleys Island,SC,29585,-79.13911119994673,33.43311592165071,100
690,1501 5TH AVE STE 100,SAN DIEGO,CA,92101,-117.16018575111404,32.721250063144254,100
691,1501 5th Avenue Suite 100,San Diego,CA,92101,-117.16018575111404,32.721250063144254,100
692,158 C Avenue,Coronado,CA,92118,-117.1718004025712,32.69719637429932,100
693,549 Orange Ave,Coronado,CA,92118,-117.17606518286092,32.692126972923084,100
694,515 WEST WASHINGTON ST.,San Diego,CA,92103,-117.16822324188809,32.749782983562774,100
695,4145 30TH STREET,San Diego,CA,92104,-117.12956598826199,32.75307099463096,100
696,"2495 Truxton Road, Suite 100",San Diego,CA,92106,-117.21617535558345,32.73741452150851,96.97
697,2810 Camino del Rio South Ste 106,San Diego,CA,92108,-117.13597202540188,32.77018902021004,100
698,3645 MIDWAY DRIVE,San Diego,CA,92110,-117.21802297850047,32.75165499781801,100
699,3610 ADAMS AVENUE,San Diego,CA,92116,-117.1146369805162,32.76412798220484,100
700,4157 Fairmount Avenue,San Diego,CA,92105,-117.10084447502193,32.75246058253221,100
701,10016 SCRIPPS RANCH BOULEVARD,San Diego,CA,92131,-117.099920195015,32.90390114715115,100
702,610 Euclid Avenue,National City,CA,91950,-117.08339402316295,32.68407900477018,100
703,Mobile Unit,Chula Vista,CA,91910,-117.06505999999996,32.647910000000024,86.26
704,6155 EL CAJON BOULEVARD,San Diego,CA,92115,-117.06488401492354,32.7608919808459,100
705,3550 MURPHY CANYON ROAD,San Diego,CA,92123,-117.1155071058851,32.8083851853422,100
706,8011 UNIVERSITY AVE,La Mesa,CA,91941,-117.0232690391239,32.76558199094869,99.51
707,5555 GROSSMONT CENTER DR,LA MESA,CA,91942,-117.00702097127541,32.78144000693291,100
708,7788 REGENTS ROAD,San Diego,CA,92122,-117.22283678931325,32.862543553515614,100
709,7544 GIRARD AVENUE,La Jolla,CA,92037,-117.27300767659821,32.84201820047664,100
710,620 DENNERY ROAD,San Diego,CA,92154,-117.03447497311723,32.5830139976847,100
711,2250 OTAY LAKES ROAD,Chula Vista,CA,91915,-116.96641601480843,32.645762014503475,100
712,"5935 Cornerstone Court West., Suite 125",San Diego,CA,92121,-117.19087055753482,32.89537408523977,100
713,1201 AVOCADO AVENUE,El Cajon,CA,92020,-116.9579771985103,32.77848010546457,100
714,9643 MISSION GORGE ROAD,Santee,CA,92071,-116.98706701257595,32.837281000259,100
715,1745 Eastlake Pkwy,Chula Vista,CA,91915,-116.96115997478421,32.61963101225888,100
716,4627 CARMEL MOUNTAIN ROAD,San Diego,CA,92130,-117.2152724448546,32.921361440963594,100
717,10675 Scrpps Poway Parkway,San Diego,CA,92131,-117.09849796122802,32.93542001067448,98.51
718,3850 VALLEY CENTRE DRIVE,San Diego,CA,92130,-117.23114702721645,32.93898198424792,100
719,13255 BLACK MOUNTAIN ROAD,San Diego,CA,92129,-117.12522701226419,32.95790199328117,100
720,14099 Sky Mountain Trail,Poway,CA,92064,-117.02656103159606,32.94671600821741,100
721,931 Lomas Santa Fe Dr,Solana Beach,CA,92075,-117.25453203416174,32.994259001218836,100
722,11986 Bernardo Plaza Dr,San Diego,CA,92128,-117.07217903671422,33.0209730067388,100
723,351 SANTA FE DRIVE SUITE 101,ENCINITAS,CA,92024,-117.28441824568857,33.03614170407483,100
724,262 N. El Camino Real,Encinitas,CA,92024,-117.26113950183195,33.05213996293646,100
725,3439 Via Montebello,Carlsbad,CA,92009,-117.23271712531925,33.08172131100743,100
726,351 W. Felicita Ave,Escondido,CA,92025,-117.07452457014455,33.10386613010747,100
727,6951 El Camino Real,Carlsbad,CA,92009,-117.26856702811483,33.1033980022666,100
728,160 Noth Date Street,Escondido,CA,92025,-117.07020979238213,33.126523212123,92.58
729,1929 W SAN MARCOS BLVD,SAN MARCOS,CA,92078,-117.21073332112788,33.13230597094266,100
730,125 West Mission Avenue,Escondido,CA,92026,-117.0863515776984,33.13001234695773,99.52
731,727 San Marcos Blvd Ste 113,San Marcos,CA,92078,-117.17950897159963,33.13601798058302,99.55
732,150 Valpreda Rd,San Marcos,CA,92029,-117.15612924525354,33.14074885246371,98.28
733,2345 EAST VALLEY PARKWAY,Escondido,CA,92027,-117.04448799465061,33.1392999985904,100
734,1000 W. El Norte Parkway,Escondido,CA,92026,-117.1063359627064,33.1486500115826,100
735,2892 Jefferson Street,Carlsbad,CA,92008,-117.34641202601902,33.16278399581219,100
736,3450 MARRON RD,Oceanside,CA,92056,-117.29619503826657,33.179618000602176,100
737,550 West Vista Way,Vista,CA,92083,-117.25346354165306,33.195612597668614,100
738,315 N. Clementine Street,Oceanside,CA,92054,-117.37768599641406,33.19905995074612,100
739,845 COLLEGE BOULEVARD,Oceanside,CA,92057,-117.29452201039275,33.24102298507515,100
740,3875 Peony Dr,Fallbrook,CA,92028,-117.175592694979,33.357636757827095,100
741,31960 TEMECULA PKWY,Temecula,CA,92592,-117.10035899519005,33.48213098639721,100
742,29530 RANCHO CALIFORNIA ROAD,Temecula,CA,92591,-117.14785496571467,33.505210011967094,100
743,"29645 Rancho California Road, Suite 109",Temecula,CA,92591,-117.1431265664953,33.50629605516146,100
744,"27699 Jefferson Ave, Suite 101",Temecula,CA,92590,-117.15938779393193,33.51455927058795,100
745,38995 Sky Canyon Drive,Murietta,CA,92563,-117.13940902479897,33.55415898540717,97.65
746,41000 CALIFORNIA OAKS RD,Murrieta,CA,92562,-117.20365798901938,33.566945997796466,100
747,33601 DEL OBISPO,Dana Point,CA,92629,-117.68615897637147,33.47505401981765,98.82
748,32401 Camino Capistrano,San Juan Capistrano,CA,92675,-117.66278226751048,33.49265903397122,100
749,32301 CAMINO CAPISTRANO,SAN JUAN CAPISTRANO,CA,92675,-117.6627474826124,33.493821394394075,100
750,31473 RANCHO VIEJO RD. Suite 103,SAN JUAN CAPISTRANO,CA,92675,-117.65644236358658,33.50566401775252,100
751,26022 MARGUERITE PARKWAY,Mission Viejo,CA,92692,-117.65792000929727,33.585973001823746,100
752,27320 ALICIA PKWY,Laguna Nigel,CA,92656,-117.71312397798204,33.56615298593704,97.69
753,"29798 Haun Road, Suite 207",Menifee,CA,92584,-117.17488886656916,33.68798549924422,99.51
754,"312 Broadway Street, Suite 202",Laguna Beach,CA,92651,-117.78375941165213,33.54448854441769,100
755,25226 Cabot Road,Laguna Hills,CA,92653,-117.67639933977095,33.59616661146113,100
756,600 NORTH COAST HWY,Laguna Beach,CA,92651,-117.7937980358459,33.545885669787594,100
757,30901 RIVERSIDE DR,Lake Elsinore,CA,92530,-117.3658227535739,33.68550550364228,100
758,22451 Antonio Parkway,Rancho S Margarita,CA,92688,-117.59081734232196,33.63628684246752,97.14
759,27220 Sun City Blvd,Sun City,CA,92586,-117.19374772961876,33.71265825988387,100
760,"24902 Moulton Parkway, Suite 200",Laguna Woods,CA,92637,-117.71653298182247,33.60044515393695,100
761,"28400 McCall Boulevard, Suite B110",Sun Ciy,CA,92586,-117.16776014744869,33.71787389269119,97.34
762,21181 NEWPORT COAST DRIVE,Newport Coast,CA,92657,-117.82689507018179,33.60651122108411,100
763,11800 De Palma Rd,Corona,CA,92883,-117.45301600427041,33.74752898875043,100
764,4541 CAMPUS DR,Irvine,CA,92612,-117.83133798177883,33.6501399910311,100
765,3991 MacArthur Blvd STE 200,Newport Beach,CA,92660,-117.8631678399925,33.659539499161525,100
766,"1419 Superior Avenue, Suite 1",Newport Beach,CA,92663,-117.9339284533328,33.6257804621132,100
767,"1601 Dove Street, Suite170",Newport Beach,CA,92660,-117.86678798397388,33.664401003003306,100
768,1525 SUPERIOR AVE STE 214,NEWPORT BEACH,CA,92663,-117.93017210342472,33.62957641651376,100
769,"19200 Von Karman, Suite 600",Irvine,CA,92612,-117.85828420792619,33.670571215297294,98.82
770,3650 SOUTH BRISTOL STREET,Santa Ana,CA,92704,-117.88562203659035,33.69823690210386,100
771,1545 Nutmeg Place,Costa Mesa,CA,92660,-117.92020996004354,33.68151898667287,98.39
772,13270 NEWPORT AVE,Tustin,CA,92780,-117.81285697492439,33.745190982588184,100
773,1224 E. McFadden ave,Santa Ana,CA,92705,-117.8553949659017,33.73268698515962,100
774,"19126 Magnolia Street, Suite 101",Huntington Beach,CA,92646,-117.97139245922267,33.685513005445486,100
775,369 Magnolia Avenue,Corona,CA,92879,-117.56571203356876,33.854444019428655,100
776,"18672 Florida Street, Suite 100",Huntington Beach,CA,92648,-117.99104257393205,33.69115100879742,100
777,4733 E. Palm Canyon Drive,Palm Springs,CA,92264,-116.49454302922568,33.792089993968645,100
778,1010 W. LaVeta Suite 130,Orange,CA,92868,-117.86351103457666,33.780239363965094,97.84
779,"1307 West 6th Street, Suite 105",Corona,CA,92882,-117.58903199694541,33.878696008528905,100
780,16450 BEACH BLVD,Westminster,CA,92683,-117.9890625169447,33.72428999455846,100
781,851 East 6th Suite B-4,Beaumont,CA,92223,-116.97062800497312,33.92870399352569,98.84
782,40101 MONTEREY AVE,Rancho Mirage,CA,92270,-116.39298302884819,33.75745400030047,100
783,78271 Highway 111,La Quinta,CA,92253,-116.29831798202281,33.71502099266044,100
784,1940 W Orangewood Ave Suite 205,Orange,CA,92868,-117.87331396614823,33.795746934505026,100
785,1100 N Palm CYN 109,Palm Springs,CA,92262,-116.54617203238708,33.838179984054605,98.84
786,2095 N INDIAN CANYON DR,PALM SPRINGS,CA,92262,-116.54614495883982,33.84821601391221,100
787,"5700 Division Street, Suite 200-A",Riverside,CA,92506,-117.38058496144627,33.94837099776993,100
788,1751 N SUNRISE WAY 1,Palm Springs,CA,92262,-116.52823723764344,33.845265078303406,93.94
789,6896 Magnolia Avenue,Riverside,CA,92506,-117.39908398939254,33.94867601522648,100
790,2684 N. Tustin St,Orange,CA,92865,-117.8362610926092,33.83336361676145,100
791,8010 EAST SANTA ANA CANYON RD,Anaheim Hills,CA,92808,-117.75210537528316,33.868287612166554,100
792,3520 Riverside Plaza,Riverside,CA,92506,-117.38949701999756,33.95460600217554,98.82
793,8856 ARLINGTON AVE,RIVERSIDE,CA,92503,-117.46739616499627,33.94647752584249,100
794,5887 Brockton Avenue,Riverside,CA,92506,-117.39566824191245,33.96275297982528,100
795,20445 YORBA LINDA BLVD,Yorba Linda,CA,92886,-117.77543596819763,33.89311200189083,100
796,2743 Orange Street,Riverside,CA,92501,-117.36714600462798,33.99126697983186,100
797,6170 Hamner Avenue,Eastvale,CA,91752,-117.55825121773313,33.97647145389415,100
798,33644 Yucaipa Blvd,Yucaipa,CA,92399,-117.07007299972236,34.03498899845174,100
799,"5199 East Pacific Coast Highway, Suite 330N",Long Beach,CA,90804,-118.13237403432484,33.7834560050552,100
800,522 N. Orange St,Redlands,CA,92374,-117.18119700308014,34.06001099108718,98.87
801,14200 Palm Drive,Desert Hot Sprg,CA,92240,-116.5013012739367,33.94542262141845,98.83
802,5949 E. Spring St,Long Beach,CA,90808,-118.1158020059186,33.811609015712335,100
803,600 E. Broadway,Long Beach,CA,90802,-118.18434200165063,33.768923000324946,100
804,4226 Woodruff Avenue,Lakewood,CA,90713,-118.11543303454081,33.835174987947184,100
805,5500 WOODRUFF AVE,Lakewood,CA,90713,-118.11562900343706,33.85687401697825,100
806,1221 Gaffey St,San Pedro,CA,90732,-118.29239747407493,33.73293601150296,97.66
807,15740 Laforge Street,Whittier,CA,90603,-117.99411088815076,33.94109733129294,99
808,3650 South Street,Lakewood,CA,90712,-118.14940002660705,33.860202470729135,100
809,4550 Atlantic Ave,Long Beach,CA,90807,-118.18467262043103,33.84165272687837,100
810,9220 Haven Ave STE. 230,Rancho Cucamunga,CA,91730,-117.57588749638575,34.086111986118425,99.1
811,5153 Holt Blvd,Montclair,CA,91763,-117.69278596047907,34.06310253034482,100
812,350 North Lemon Ave,Walnut,CA,91789,-117.8639330239333,34.01957601961659,100
813,7390 Cherry Avenue,Fontana,CA,92336,-117.49041396076345,34.11985099041827,100
814,"820 N Mountain Ave, Suite 215",Upland,CA,91786,-117.67014693297574,34.104062997367066,100
815,81 West Foothill Blvd,Upland,CA,91786,-117.65283496009783,34.1083299806846,100
816,10210 Orr and Day Road,Santa Fe Springs,CA,90670,-118.09005296700171,33.944089018713726,100
817,24325 Crenshaw Blvd,Torrance,CA,90503,-118.33021100532739,33.805146987459224,98.44
818,1490 N Claremont Blvd Suite 203,Claremont,CA,91711,-117.70245311522302,34.11027065738547,100
819,7 Peninsula Center,Rolling Hills,CA,90274,-118.37794896139667,33.77540200193198,99.9
820,550 E. Baseline Rd,Claremont,CA,91711,-117.70604902236362,34.121550822644586,100
821,1600 Foothill Blvd,La Verne,CA,91750,-117.77397299081738,34.11463597981009,100
822,1042 E. Belmont Abbey Ln,Claremont,CA,91711,-117.6962349459977,34.14041054162207,100
823,510 S.SECOND AVENUE SUITE 7,COVINA,CA,91723,-117.88783263243367,34.08049733175721,100
824,508 S. 2ND AVENUE 6,COVINA,CA,91723,-117.88783263243367,34.080561188686836,99.63
825,Mobile Unit,Palos Verdes,CA,90274,-118.41229169999997,33.77611920000004,83.3
826,1260 W Redondo Beach Blvd.,Gardena,CA,90247,-118.29821283849802,33.89201648714572,100
827,17727 E CYPRESS ST,COVINA,CA,91722,-117.90287861502864,34.095890733458106,100
828,234 S PCH 202,Redondo Beach,CA,90277,-118.38542727572163,33.839001742689526,94.75
829,3430 COGSWELL RD,EL MONTE,CA,91732,-118.01661426503841,34.06742024924896,100
830,26166 Circle Dr.,Lake Arrowhead,CA,92352,-117.23243934904804,34.246619271229335,98.04
831,"7281 Dumosa Avenue, Suite 2",Yucca Valley,CA,92284,-116.4174958208657,34.12134695058749,100
832,3131 SANTA ANITA AVENUE SUITE 112B,EL MONTE,CA,91733,-118.04275749160115,34.06502701531399,100
833,435 W Foothill Blvd,Glendora,CA,91740,-117.87142803793374,34.137558012333486,99.52
834,57590 29 Palms Hys,Yucca Valley,CA,92284,-116.4080542774909,34.12536008009958,97.93
835,4001 Inglewood Avenue,Redondo Beach,CA,90278,-118.36135815752755,33.892982124301135,100
836,1230 Rosecrans Ave,Manhattan Beach,CA,90266,-118.39253196417937,33.90179251036685,100
837,453 S. Indiana Street,Los Angeles,CA,90063,-118.19238745523268,34.030715988031915,100
838,500 E. Manchester Blvd,Inglewood,CA,90301,-118.34916500297803,33.96028298137723,100
839,745 W. Naomi Ave,Arcadia,CA,91006,-118.05772497228241,34.12504701601577,99.52
840,130 W. Foothill Blvd,Monrovia,CA,91016,-118.00222544103113,34.15127080575645,100
841,23701 E. FORK ROAD,AZUSA,CA,91702,-117.80238479273508,34.234351475832064,99.55
842,1213 Fair Oaks Avenue,South Pasadena,CA,91030,-118.15149097617319,34.111496998980414,100
843,2355 E. Colorado Blvd.,Pasadena,CA,91107,-118.10213497751492,34.14740201278934,100
844,360 SOUTH WESTLAKE AVENUE,LOS ANGELES,CA,90057,-118.27224897140276,34.06075601655094,100
845,1719 E WALNUT STREET,PASADENA,CA,91106,-118.11499382281443,34.14958352881934,100
846,11030 West Jefferson Blvd,Culver City,CA,90230,-118.39534250013288,33.99684144835773,98.87
847,155 WEST CALIFORNIA BLVD,Pasadena,CA,91105,-118.1534759784832,34.136545981344085,100
848,3461 WEST THIRD STREET,Los Angeles,CA,90005,-118.29088495964692,34.06997799597214,99.52
849,155 S. BIMINI PLACE,LOS ANGELES,CA,90004,-118.29059244757178,34.071468456977335,100
850,347 S Normandie Avenue,Los Angeles,CA,90020,-118.3003778002693,34.067596613460964,100
